# Vantis Steering Systems — timesheet export
# period: 2026 Q1   exported: 2026-04-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2026-03-08,P. Strand,VST-1067,37.0,systems,Y
2026-03-15,N. Haas,VST-1067,15.0,systems,Y
2026-03-22,I. Arnaud,VST-1067,37.0,systems,Y
2026-03-01,S. Beker,VST-1067,726.5,systems,Y
2026-01-01,"Ferreira, Diogo",VST-1067,36.0,validation,Y
2026-01-08,D. Ferreira,VST-1067,11.0,validation,Y
2026-01-15,"Haas, Nils",VST-1067,22.0,validation,Y
2026-01-22,N. Haas,VST-1067,13.0,validation,Y
2026-01-01,"Palmer, Ewan",VST-1067,20.0,validation,Y
2026-02-08,D. Ferreira,VST-1067,7.0,validation,Y
2026-02-15,"Moreau, Julien",VST-1067,26.0,validation,Y
2026-02-22,"Moreau, Julien",VST-1067,28.0,validation,Y
2026-02-01,"Lindqvist, Maja",VST-1067,10.0,validation,Y
2026-03-08,T. Sala,VST-1067,35.0,validation,Y
2026-03-15,R. Dietrich,VST-1067,40.0,validation,Y
2026-03-22,L. Renaud,VST-1067,14.0,validation,Y
2026-03-01,J. Moreau,VST-1067,749.5,validation,Y
2026-01-01,"Sala, Tomas",VST-1067,37.0,pm,Y
2026-01-08,R. Dietrich,VST-1067,5.0,pm,Y
2026-01-15,M. Lindqvist,VST-1067,9.0,pm,Y
2026-01-22,"Strand, Petra",VST-1067,8.0,pm,Y
2026-01-01,A. Kovac,VST-1067,16.0,pm,Y
2026-02-08,E. Palmer,VST-1067,36.0,pm,Y
2026-02-15,"Palmer, Ewan",VST-1067,9.0,pm,
2026-02-22,"Dietrich, Rea",VST-1067,10.0,pm,Y
2026-02-01,P. Strand,VST-1067,33.0,pm,Y
2026-03-08,"Lindqvist, Maja",VST-1067,26.0,pm,Y
2026-03-15,T. Sala,VST-1067,30.0,pm,Y
2026-03-22,"Sala, Tomas",VST-1067,13.0,pm,Y
2026-03-01,"Haas, Nils",VST-1067,273.8,pm,Y
2026-01-01,"Dietrich, Rea",VST-1074,15.0,software,Y
2026-01-08,N. Haas,VST-1074,4.0,software,Y
2026-01-15,I. Arnaud,VST-1074,32.0,software,Y
2026-01-22,J. Moreau,VST-1074,20.0,software,Y
2026-01-01,"Lindqvist, Maja",VST-1074,36.0,software,Y
2026-02-08,I. Arnaud,VST-1074,9.0,software,Y
2026-02-15,M. Lindqvist,VST-1074,4.0,software,Y
2026-02-22,"Moreau, Julien",VST-1074,16.0,software,Y
2026-02-01,"Renaud, Luc",VST-1074,22.0,software,Y
2026-03-08,T. Sala,VST-1074,22.0,software,
2026-03-15,"Moreau, Julien",VST-1074,39.0,software,Y
2026-03-22,"Moreau, Julien",VST-1074,28.0,software,Y
2026-03-01,T. Sala,VST-1074,262.9,software,Y
2026-01-01,R. Dietrich,VST-1074,22.0,systems,Y
2026-01-08,J. Moreau,VST-1074,10.0,systems,Y
2026-01-15,R. Dietrich,VST-1074,38.0,systems,Y
2026-01-22,T. Sala,VST-1074,22.0,systems,Y
2026-01-01,M. Lindqvist,VST-1074,28.0,systems,Y
2026-02-08,S. Beker,VST-1074,83.9,systems,Y
2026-01-01,A. Kovac,VST-1074,26.0,validation,Y
2026-01-08,A. Kovac,VST-1074,14.0,validation,Y
2026-01-15,S. Beker,VST-1074,40.0,validation,Y
2026-01-22,R. Dietrich,VST-1074,5.0,validation,Y
2026-01-01,"Lindqvist, Maja",VST-1074,33.0,validation,Y
2026-02-08,"Haas, Nils",VST-1074,85.9,validation,Y
2026-01-01,M. Lindqvist,VST-1074,26.0,pm,
2026-01-08,E. Palmer,VST-1074,35.0,pm,
2026-01-15,T. Sala,VST-1074,41.0,pm,Y
2026-01-01,"Arnaud, Ines",VST-1084,5.0,hardware,Y
2026-01-08,R. Dietrich,VST-1084,19.0,hardware,Y
2026-01-15,"Dietrich, Rea",VST-1084,34.0,hardware,Y
2026-01-22,N. Haas,VST-1084,12.0,hardware,Y
2026-01-01,"Beker, Sena",VST-1084,11.0,hardware,Y
2026-02-08,M. Lindqvist,VST-1084,25.0,hardware,Y
2026-02-15,D. Ferreira,VST-1084,7.0,hardware,Y
2026-02-22,"Renaud, Luc",VST-1084,14.0,hardware,Y
2026-02-01,T. Sala,VST-1084,24.0,hardware,Y
2026-03-08,E. Palmer,VST-1084,164.4,hardware,Y
2026-01-01,M. Lindqvist,VST-1084,39.0,validation,Y
2026-01-08,J. Moreau,VST-1084,26.0,validation,Y
2026-01-15,"Ferreira, Diogo",VST-1084,4.0,validation,Y
2026-01-22,D. Ferreira,VST-1084,36.1,validation,Y
2026-01-01,E. Palmer,VST-1084,28.0,systems,Y
2026-01-08,"Lindqvist, Maja",VST-1084,35.1,systems,Y
2026-01-01,"Dietrich, Rea",VST-1084,37.0,pm,Y
2026-01-08,J. Moreau,VST-1084,5.1,pm,Y
2026-01-01,P. Strand,VST-1090,3.4,systems,Y
2026-01-01,"Renaud, Luc",VST-1090,3.3,pm,Y
2026-01-01,"Dietrich, Rea",VST-1115,37.0,safety,Y
2026-01-08,J. Moreau,VST-1115,37.0,safety,Y
2026-01-15,"Beker, Sena",VST-1115,8.0,safety,Y
2026-01-22,"Haas, Nils",VST-1115,9.0,safety,Y
2026-01-01,A. Kovac,VST-1115,29.0,safety,Y
2026-02-08,E. Palmer,VST-1115,26.0,safety,Y
2026-02-15,"Strand, Petra",VST-1115,77.4,safety,Y
2026-01-01,"Arnaud, Ines",VST-1115,26.0,systems,Y
2026-01-08,"Sala, Tomas",VST-1115,37.8,systems,Y
2026-01-01,R. Dietrich,VST-1115,32.0,pm,
2026-01-01,S. Beker,VST-1244,28.0,hardware,Y
2026-01-08,"Moreau, Julien",VST-1244,26.0,hardware,
2026-01-15,M. Lindqvist,VST-1244,13.0,hardware,Y
2026-01-22,E. Palmer,VST-1244,8.0,hardware,Y
2026-01-01,"Moreau, Julien",VST-1244,36.0,hardware,Y
2026-02-08,T. Sala,VST-1244,21.0,hardware,Y
2026-02-15,E. Palmer,VST-1244,28.0,hardware,Y
2026-02-22,"Palmer, Ewan",VST-1244,10.0,hardware,
2026-02-01,D. Ferreira,VST-1244,11.0,hardware,Y
2026-03-08,P. Strand,VST-1244,12.0,hardware,Y
2026-03-15,"Strand, Petra",VST-1244,33.0,hardware,
2026-03-22,R. Dietrich,VST-1244,20.0,hardware,Y
2026-03-01,E. Palmer,VST-1244,705.4,hardware,Y
2026-01-01,R. Dietrich,VST-1244,6.0,validation,Y
2026-01-08,P. Strand,VST-1244,25.0,validation,Y
2026-01-15,P. Strand,VST-1244,28.0,validation,Y
2026-01-22,M. Lindqvist,VST-1244,18.0,validation,Y
2026-01-01,T. Sala,VST-1244,33.0,validation,Y
2026-02-08,T. Sala,VST-1244,23.0,validation,Y
2026-02-15,"Ferreira, Diogo",VST-1244,17.0,validation,Y
2026-02-22,I. Arnaud,VST-1244,6.0,validation,Y
2026-02-01,"Palmer, Ewan",VST-1244,29.0,validation,Y
2026-03-08,"Lindqvist, Maja",VST-1244,31.0,validation,
2026-03-15,N. Haas,VST-1244,130.0,validation,Y
2026-01-01,S. Beker,VST-1244,5.0,systems,Y
2026-01-08,P. Strand,VST-1244,9.0,systems,Y
2026-01-15,R. Dietrich,VST-1244,29.0,systems,Y
2026-01-22,T. Sala,VST-1244,24.0,systems,Y
2026-01-01,N. Haas,VST-1244,37.0,systems,Y
2026-02-08,"Moreau, Julien",VST-1244,5.0,systems,Y
2026-02-15,R. Dietrich,VST-1244,12.0,systems,Y
2026-02-22,D. Ferreira,VST-1244,138.5,systems,Y
2026-01-01,"Palmer, Ewan",VST-1244,24.0,pm,Y
2026-01-08,A. Kovac,VST-1244,17.0,pm,Y
2026-01-15,"Strand, Petra",VST-1244,32.0,pm,Y
2026-01-22,"Arnaud, Ines",VST-1244,24.0,pm,Y
2026-01-01,"Beker, Sena",VST-1244,8.0,pm,Y
2026-02-08,T. Sala,VST-1244,67.9,pm,Y
2026-01-01,I. Arnaud,VST-1259,22.0,hardware,Y
2026-01-08,"Beker, Sena",VST-1259,4.0,hardware,Y
2026-01-15,L. Renaud,VST-1259,19.0,hardware,Y
2026-01-22,S. Beker,VST-1259,35.0,hardware,Y
2026-01-01,"Arnaud, Ines",VST-1259,18.0,hardware,Y
2026-02-08,T. Sala,VST-1259,31.0,hardware,Y
2026-02-15,I. Arnaud,VST-1259,13.0,hardware,
2026-02-22,E. Palmer,VST-1259,13.0,hardware,Y
2026-02-01,"Palmer, Ewan",VST-1259,27.0,hardware,Y
2026-03-08,T. Sala,VST-1259,12.0,hardware,Y
2026-03-15,"Lindqvist, Maja",VST-1259,146.2,hardware,Y
2026-01-01,D. Ferreira,VST-1259,25.0,validation,Y
2026-01-08,L. Renaud,VST-1259,8.0,validation,Y
2026-01-15,"Lindqvist, Maja",VST-1259,40.0,validation,Y
2026-01-22,E. Palmer,VST-1259,40.4,validation,Y
2026-01-01,N. Haas,VST-1259,30.0,systems,Y
2026-01-08,"Haas, Nils",VST-1259,38.0,systems,Y
2026-01-01,D. Ferreira,VST-1259,15.0,pm,Y
2026-01-08,"Beker, Sena",VST-1259,30.4,pm,Y
2026-01-01,"Strand, Petra",VST-1285,32.0,software,Y
2026-01-08,J. Moreau,VST-1285,23.0,software,Y
2026-01-01,N. Haas,VST-1285,10.0,validation,Y
2026-01-08,D. Ferreira,VST-1285,45.0,validation,
2026-01-01,P. Strand,VST-1285,27.5,pm,Y
2026-01-01,I. Arnaud,VST-1310,9.0,validation,Y
2026-01-08,"Lindqvist, Maja",VST-1310,17.0,validation,Y
2026-01-15,N. Haas,VST-1310,29.0,validation,Y
2026-01-22,T. Sala,VST-1310,73.2,validation,Y
2026-01-01,J. Moreau,VST-1310,32.1,pm,Y
2026-01-01,E. Palmer,VST-1338,24.0,hardware,Y
2026-01-08,I. Arnaud,VST-1338,17.0,hardware,Y
2026-01-15,D. Ferreira,VST-1338,31.0,hardware,Y
2026-01-22,P. Strand,VST-1338,10.0,hardware,Y
2026-01-01,P. Strand,VST-1338,27.0,hardware,Y
2026-02-08,P. Strand,VST-1338,35.0,hardware,Y
2026-02-15,"Renaud, Luc",VST-1338,39.0,hardware,Y
2026-02-22,"Renaud, Luc",VST-1338,22.0,hardware,Y
2026-02-01,"Arnaud, Ines",VST-1338,28.0,hardware,Y
2026-03-08,A. Kovac,VST-1338,25.0,hardware,Y
2026-03-15,"Palmer, Ewan",VST-1338,24.0,hardware,Y
2026-03-22,R. Dietrich,VST-1338,27.0,hardware,Y
2026-03-01,J. Moreau,VST-1338,248.3,hardware,Y
2026-01-01,D. Ferreira,VST-1338,18.0,validation,Y
2026-01-08,D. Ferreira,VST-1338,37.0,validation,Y
2026-01-15,"Ferreira, Diogo",VST-1338,35.0,validation,Y
2026-01-22,A. Kovac,VST-1338,31.0,validation,Y
2026-01-01,L. Renaud,VST-1338,30.0,validation,Y
2026-02-08,"Strand, Petra",VST-1338,34.8,validation,Y
2026-01-01,L. Renaud,VST-1338,20.0,systems,Y
2026-01-08,D. Ferreira,VST-1338,8.0,systems,Y
2026-01-15,L. Renaud,VST-1338,25.0,systems,Y
2026-01-22,S. Beker,VST-1338,58.5,systems,Y
2026-01-01,"Haas, Nils",VST-1338,25.0,pm,Y
2026-01-08,M. Lindqvist,VST-1338,6.0,pm,Y
2026-01-15,M. Lindqvist,VST-1338,43.3,pm,Y
2026-01-01,"Ferreira, Diogo",VST-1417,11.0,validation,Y
2026-01-08,"Renaud, Luc",VST-1417,26.0,validation,Y
2026-01-15,M. Lindqvist,VST-1417,49.5,validation,Y
2026-01-01,A. Kovac,VST-1417,21.6,pm,Y
2026-01-01,"Moreau, Julien",VST-1434,15.0,safety,Y
2026-01-08,"Palmer, Ewan",VST-1434,38.0,safety,Y
2026-01-15,N. Haas,VST-1434,11.0,safety,Y
2026-01-22,S. Beker,VST-1434,30.0,safety,Y
2026-01-01,P. Strand,VST-1434,25.0,safety,Y
2026-02-08,M. Lindqvist,VST-1434,28.0,safety,Y
2026-02-15,"Beker, Sena",VST-1434,22.0,safety,Y
2026-02-22,S. Beker,VST-1434,26.0,safety,Y
2026-02-01,M. Lindqvist,VST-1434,94.8,safety,Y
2026-01-01,A. Kovac,VST-1434,20.0,systems,Y
2026-01-08,"Kovac, Ana",VST-1434,29.0,systems,Y
2026-01-15,R. Dietrich,VST-1434,33.8,systems,Y
2026-01-01,T. Sala,VST-1434,30.0,pm,Y
2026-01-08,J. Moreau,VST-1434,11.4,pm,Y
2026-01-01,S. Beker,VST-1449,35.0,safety,Y
2026-01-08,A. Kovac,VST-1449,10.0,safety,Y
2026-01-15,"Arnaud, Ines",VST-1449,33.0,safety,Y
2026-01-22,"Beker, Sena",VST-1449,28.0,safety,Y
2026-01-01,S. Beker,VST-1449,5.0,safety,Y
2026-02-08,"Lindqvist, Maja",VST-1449,18.0,safety,Y
2026-02-15,"Lindqvist, Maja",VST-1449,19.0,safety,Y
2026-02-22,"Lindqvist, Maja",VST-1449,8.0,safety,Y
2026-02-01,I. Arnaud,VST-1449,5.0,safety,Y
2026-03-08,S. Beker,VST-1449,9.0,safety,
2026-03-15,L. Renaud,VST-1449,4.0,safety,Y
2026-03-22,"Haas, Nils",VST-1449,39.0,safety,Y
2026-03-01,D. Ferreira,VST-1449,689.0,safety,Y
2026-01-01,J. Moreau,VST-1449,19.0,systems,Y
2026-01-08,"Palmer, Ewan",VST-1449,26.0,systems,Y
2026-01-15,"Moreau, Julien",VST-1449,37.0,systems,Y
2026-01-22,"Renaud, Luc",VST-1449,30.0,systems,Y
2026-01-01,R. Dietrich,VST-1449,12.0,systems,
2026-02-08,"Dietrich, Rea",VST-1449,4.0,systems,Y
2026-02-15,S. Beker,VST-1449,28.0,systems,Y
2026-02-22,"Palmer, Ewan",VST-1449,101.7,systems,
2026-01-01,I. Arnaud,VST-1449,16.0,pm,Y
2026-01-08,E. Palmer,VST-1449,17.0,pm,Y
2026-01-15,N. Haas,VST-1449,4.0,pm,Y
2026-01-22,P. Strand,VST-1449,91.9,pm,Y
2026-01-01,T. Sala,VST-1479,27.0,hardware,Y
2026-01-08,"Ferreira, Diogo",VST-1479,19.0,hardware,Y
2026-01-15,I. Arnaud,VST-1479,12.0,hardware,Y
2026-01-22,A. Kovac,VST-1479,20.0,hardware,Y
2026-01-01,"Renaud, Luc",VST-1479,34.0,hardware,Y
2026-02-08,"Strand, Petra",VST-1479,23.0,hardware,Y
2026-02-15,"Moreau, Julien",VST-1479,7.0,hardware,Y
2026-02-22,"Dietrich, Rea",VST-1479,27.0,hardware,Y
2026-02-01,D. Ferreira,VST-1479,22.0,hardware,Y
2026-03-08,"Sala, Tomas",VST-1479,35.0,hardware,
2026-03-15,J. Moreau,VST-1479,18.0,hardware,Y
2026-03-22,J. Moreau,VST-1479,40.0,hardware,Y
2026-03-01,"Renaud, Luc",VST-1479,468.4,hardware,Y
2026-01-01,E. Palmer,VST-1479,12.0,validation,
2026-01-08,"Haas, Nils",VST-1479,13.0,validation,Y
2026-01-15,S. Beker,VST-1479,25.0,validation,Y
2026-01-22,T. Sala,VST-1479,36.0,validation,Y
2026-01-01,"Dietrich, Rea",VST-1479,18.0,validation,Y
2026-02-08,I. Arnaud,VST-1479,8.0,validation,Y
2026-02-15,S. Beker,VST-1479,11.0,validation,Y
2026-02-22,A. Kovac,VST-1479,24.0,validation,Y
2026-02-01,M. Lindqvist,VST-1479,126.6,validation,Y
2026-01-01,T. Sala,VST-1479,28.0,systems,Y
2026-01-08,"Moreau, Julien",VST-1479,10.0,systems,Y
2026-01-15,R. Dietrich,VST-1479,15.0,systems,Y
2026-01-22,"Dietrich, Rea",VST-1479,28.0,systems,Y
2026-01-01,J. Moreau,VST-1479,25.0,systems,Y
2026-02-08,"Haas, Nils",VST-1479,20.0,systems,Y
2026-02-15,"Palmer, Ewan",VST-1479,79.2,systems,Y
2026-01-01,P. Strand,VST-1479,39.0,pm,Y
2026-01-08,A. Kovac,VST-1479,7.0,pm,
2026-01-15,"Strand, Petra",VST-1479,25.0,pm,Y
2026-01-22,L. Renaud,VST-1479,38.0,pm,Y
2026-01-01,J. Moreau,VST-1479,27.8,pm,Y
2026-01-01,"Kovac, Ana",VST-1494,28.0,validation,
2026-01-08,"Strand, Petra",VST-1494,31.0,validation,
2026-01-15,"Arnaud, Ines",VST-1494,36.4,validation,Y
2026-01-01,J. Moreau,VST-1494,23.8,pm,Y
2026-01-01,N. Haas,VST-1503,16.0,hardware,Y
2026-01-08,"Ferreira, Diogo",VST-1503,21.0,hardware,Y
2026-01-15,"Arnaud, Ines",VST-1503,14.0,hardware,Y
2026-01-22,P. Strand,VST-1503,12.0,hardware,Y
2026-01-01,"Renaud, Luc",VST-1503,34.0,hardware,Y
2026-02-08,L. Renaud,VST-1503,35.0,hardware,Y
2026-02-15,M. Lindqvist,VST-1503,12.0,hardware,Y
2026-02-22,I. Arnaud,VST-1503,27.0,hardware,Y
2026-02-01,"Arnaud, Ines",VST-1503,11.0,hardware,Y
2026-03-08,T. Sala,VST-1503,16.0,hardware,Y
2026-03-15,I. Arnaud,VST-1503,35.0,hardware,Y
2026-03-22,R. Dietrich,VST-1503,17.0,hardware,Y
2026-03-01,T. Sala,VST-1503,254.8,hardware,Y
2026-01-01,A. Kovac,VST-1503,36.0,validation,Y
2026-01-08,I. Arnaud,VST-1503,15.0,validation,Y
2026-01-15,J. Moreau,VST-1503,21.0,validation,Y
2026-01-22,"Haas, Nils",VST-1503,10.0,validation,Y
2026-01-01,J. Moreau,VST-1503,86.3,validation,Y
2026-01-01,D. Ferreira,VST-1503,38.0,systems,Y
2026-01-08,D. Ferreira,VST-1503,16.0,systems,
2026-01-15,"Arnaud, Ines",VST-1503,47.0,systems,Y
2026-01-01,"Strand, Petra",VST-1503,39.0,pm,Y
2026-01-08,S. Beker,VST-1503,28.3,pm,Y
2026-01-01,A. Kovac,VST-1504,4.2,systems,Y
2026-01-01,"Sala, Tomas",VST-1504,4.2,pm,Y
2026-01-01,S. Beker,VST-1513,5.0,safety,Y
2026-01-08,N. Haas,VST-1513,17.0,safety,Y
2026-01-15,"Lindqvist, Maja",VST-1513,21.0,safety,Y
2026-01-22,P. Strand,VST-1513,18.0,safety,Y
2026-01-01,S. Beker,VST-1513,31.0,safety,Y
2026-02-08,P. Strand,VST-1513,14.0,safety,Y
2026-02-15,R. Dietrich,VST-1513,17.0,safety,Y
2026-02-22,D. Ferreira,VST-1513,19.0,safety,Y
2026-02-01,T. Sala,VST-1513,40.0,safety,Y
2026-03-08,D. Ferreira,VST-1513,20.0,safety,Y
2026-03-15,P. Strand,VST-1513,20.0,safety,Y
2026-03-22,"Sala, Tomas",VST-1513,10.0,safety,Y
2026-03-01,P. Strand,VST-1513,845.2,safety,
2026-01-01,S. Beker,VST-1513,17.0,systems,
2026-01-08,J. Moreau,VST-1513,30.0,systems,Y
2026-01-15,L. Renaud,VST-1513,39.0,systems,Y
2026-01-22,"Lindqvist, Maja",VST-1513,5.0,systems,Y
2026-01-01,S. Beker,VST-1513,9.0,systems,Y
2026-02-08,L. Renaud,VST-1513,13.0,systems,Y
2026-02-15,J. Moreau,VST-1513,22.0,systems,Y
2026-02-22,A. Kovac,VST-1513,5.0,systems,Y
2026-02-01,P. Strand,VST-1513,22.0,systems,Y
2026-03-08,E. Palmer,VST-1513,145.8,systems,Y
2026-01-01,"Strand, Petra",VST-1513,23.0,pm,Y
2026-01-08,N. Haas,VST-1513,37.0,pm,Y
2026-01-15,"Lindqvist, Maja",VST-1513,34.0,pm,Y
2026-01-22,D. Ferreira,VST-1513,18.0,pm,Y
2026-01-01,A. Kovac,VST-1513,41.9,pm,Y
2026-01-01,M. Lindqvist,VST-1592,35.0,software,Y
2026-01-08,"Haas, Nils",VST-1592,11.0,software,Y
2026-01-15,"Kovac, Ana",VST-1592,39.0,software,Y
2026-01-22,"Ferreira, Diogo",VST-1592,15.0,software,Y
2026-01-01,"Beker, Sena",VST-1592,27.0,software,Y
2026-02-08,R. Dietrich,VST-1592,36.0,software,Y
2026-02-15,P. Strand,VST-1592,29.0,software,Y
2026-02-22,S. Beker,VST-1592,24.0,software,Y
2026-02-01,"Moreau, Julien",VST-1592,29.0,software,Y
2026-03-08,E. Palmer,VST-1592,19.0,software,Y
2026-03-15,R. Dietrich,VST-1592,33.0,software,
2026-03-22,"Moreau, Julien",VST-1592,23.0,software,Y
2026-03-01,"Dietrich, Rea",VST-1592,214.6,software,Y
2026-01-01,S. Beker,VST-1592,34.0,systems,Y
2026-01-08,M. Lindqvist,VST-1592,30.0,systems,Y
2026-01-15,"Lindqvist, Maja",VST-1592,24.0,systems,
2026-01-22,A. Kovac,VST-1592,36.0,systems,Y
2026-01-01,M. Lindqvist,VST-1592,33.0,systems,Y
