# Vantis Steering Systems — timesheet export
# period: 2022 Q4   exported: 2022-12-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2022-10-15,"Sala, Tomas",VST1061,30.0,validation,
2022-10-22,P. Strand,VST1061,5.0,validation,Y
2022-10-01,M. Lindqvist,VST1061,4.0,validation,Y
2022-11-08,"Beker, Sena",VST1061,19.0,validation,Y
2022-11-15,"Dietrich, Rea",VST1061,34.0,validation,Y
2022-11-22,N. Haas,VST1061,38.0,validation,Y
2022-11-01,D. Ferreira,VST1061,10.0,validation,Y
2022-12-08,"Ferreira, Diogo",VST1061,27.0,validation,Y
2022-12-15,N. Haas,VST1061,17.0,validation,
2022-12-22,T. Sala,VST1061,26.0,validation,Y
2022-12-01,"Lindqvist, Maja",VST1061,207.7,validation,Y
2022-10-01,D. Ferreira,VST1061,27.0,systems,Y
2022-10-08,R. Dietrich,VST1061,11.0,systems,Y
2022-10-15,"Renaud, Luc",VST1061,21.0,systems,Y
2022-10-22,"Ferreira, Diogo",VST1061,32.0,systems,Y
2022-10-01,S. Beker,VST1061,39.0,systems,Y
2022-11-08,S. Beker,VST1061,34.0,systems,Y
2022-11-15,"Sala, Tomas",VST1061,16.0,systems,Y
2022-11-22,E. Palmer,VST1061,17.0,systems,Y
2022-11-01,"Strand, Petra",VST1061,24.0,systems,Y
2022-12-08,N. Haas,VST1061,103.5,systems,Y
2022-10-01,L. Renaud,VST1061,4.0,pm,Y
2022-10-08,N. Haas,VST1061,31.0,pm,Y
2022-10-15,I. Arnaud,VST1061,23.0,pm,Y
2022-10-22,"Renaud, Luc",VST1061,8.0,pm,Y
2022-10-01,S. Beker,VST1061,4.0,pm,Y
2022-11-08,T. Sala,VST1061,15.0,pm,Y
2022-11-15,I. Arnaud,VST1061,131.4,pm,Y
2022-10-01,M. Lindqvist,VST1093,5.0,hardware,Y
2022-10-08,T. Sala,VST1093,36.0,hardware,Y
2022-10-15,S. Beker,VST1093,16.0,hardware,Y
2022-10-22,T. Sala,VST1093,38.0,hardware,Y
2022-10-01,E. Palmer,VST1093,14.0,hardware,Y
2022-11-08,L. Renaud,VST1093,20.0,hardware,Y
2022-11-15,S. Beker,VST1093,30.0,hardware,Y
2022-11-22,"Renaud, Luc",VST1093,33.0,hardware,Y
2022-11-01,S. Beker,VST1093,26.0,hardware,Y
2022-12-08,T. Sala,VST1093,35.0,hardware,Y
2022-12-15,E. Palmer,VST1093,27.0,hardware,Y
2022-12-22,J. Moreau,VST1093,14.0,hardware,Y
2022-12-01,"Haas, Nils",VST1093,3984.6,hardware,Y
2022-10-01,"Dietrich, Rea",VST1093,8.0,validation,Y
2022-10-08,M. Lindqvist,VST1093,13.0,validation,Y
2022-10-15,M. Lindqvist,VST1093,25.0,validation,Y
2022-10-22,"Dietrich, Rea",VST1093,8.0,validation,Y
2022-10-01,L. Renaud,VST1093,32.0,validation,
2022-11-08,"Moreau, Julien",VST1093,8.0,validation,Y
2022-11-15,"Moreau, Julien",VST1093,8.0,validation,Y
2022-11-22,P. Strand,VST1093,6.0,validation,Y
2022-11-01,"Haas, Nils",VST1093,22.0,validation,Y
2022-12-08,M. Lindqvist,VST1093,24.0,validation,Y
2022-12-15,"Dietrich, Rea",VST1093,12.0,validation,Y
2022-12-22,S. Beker,VST1093,25.0,validation,Y
2022-12-01,"Moreau, Julien",VST1093,1364.8,validation,Y
2022-10-01,"Beker, Sena",VST1093,16.0,systems,Y
2022-10-08,"Haas, Nils",VST1093,38.0,systems,Y
2022-10-15,"Beker, Sena",VST1093,39.0,systems,Y
2022-10-22,I. Arnaud,VST1093,27.0,systems,Y
2022-10-01,A. Kovac,VST1093,29.0,systems,Y
2022-11-08,T. Sala,VST1093,7.0,systems,Y
2022-11-15,"Renaud, Luc",VST1093,7.0,systems,Y
2022-11-22,"Palmer, Ewan",VST1093,34.0,systems,Y
2022-11-01,"Arnaud, Ines",VST1093,22.0,systems,Y
2022-12-08,"Ferreira, Diogo",VST1093,18.0,systems,Y
2022-12-15,L. Renaud,VST1093,33.0,systems,Y
2022-12-22,"Dietrich, Rea",VST1093,25.0,systems,Y
2022-12-01,"Arnaud, Ines",VST1093,871.9,systems,Y
2022-10-01,"Strand, Petra",VST1093,13.0,pm,Y
2022-10-08,N. Haas,VST1093,28.0,pm,Y
2022-10-15,D. Ferreira,VST1093,38.0,pm,Y
2022-10-22,"Strand, Petra",VST1093,18.0,pm,Y
2022-10-01,S. Beker,VST1093,26.0,pm,Y
2022-11-08,M. Lindqvist,VST1093,39.0,pm,Y
2022-11-15,I. Arnaud,VST1093,10.0,pm,Y
2022-11-22,R. Dietrich,VST1093,27.0,pm,Y
2022-11-01,T. Sala,VST1093,20.0,pm,Y
2022-12-08,M. Lindqvist,VST1093,14.0,pm,Y
2022-12-15,"Arnaud, Ines",VST1093,33.0,pm,Y
2022-12-22,"Dietrich, Rea",VST1093,36.0,pm,Y
2022-12-01,L. Renaud,VST1093,475.9,pm,Y
2022-10-01,L. Renaud,VST1121,9.0,software,Y
2022-10-08,"Moreau, Julien",VST1121,11.0,software,Y
2022-10-15,"Sala, Tomas",VST1121,56.5,software,Y
2022-10-01,"Haas, Nils",VST1121,40.0,validation,Y
2022-10-08,T. Sala,VST1121,27.0,validation,Y
2022-10-15,"Strand, Petra",VST1121,9.5,validation,Y
2022-10-01,"Lindqvist, Maja",VST1121,12.0,pm,Y
2022-10-08,"Dietrich, Rea",VST1121,26.2,pm,Y
2022-10-01,R. Dietrich,VST1122,31.6,calibration,
2022-10-01,"Beker, Sena",VST1122,13.2,validation,Y
2022-10-01,R. Dietrich,VST1122,7.9,pm,Y
2022-10-01,"Sala, Tomas",VST1177,21.0,safety,Y
2022-10-08,E. Palmer,VST1177,8.0,safety,Y
2022-10-15,"Sala, Tomas",VST1177,30.0,safety,
2022-10-22,"Ferreira, Diogo",VST1177,15.0,safety,Y
2022-10-01,I. Arnaud,VST1177,5.0,safety,Y
2022-11-08,T. Sala,VST1177,34.0,safety,Y
2022-11-15,N. Haas,VST1177,4.0,safety,Y
2022-11-22,J. Moreau,VST1177,22.0,safety,Y
2022-11-01,"Moreau, Julien",VST1177,16.0,safety,Y
2022-12-08,E. Palmer,VST1177,19.0,safety,
2022-12-15,J. Moreau,VST1177,24.0,safety,Y
2022-12-22,"Renaud, Luc",VST1177,29.0,safety,Y
2022-12-01,"Ferreira, Diogo",VST1177,1301.8,safety,Y
2022-10-01,J. Moreau,VST1177,18.0,systems,Y
2022-10-08,M. Lindqvist,VST1177,27.0,systems,Y
2022-10-15,J. Moreau,VST1177,13.0,systems,Y
2022-10-22,"Kovac, Ana",VST1177,19.0,systems,Y
2022-10-01,S. Beker,VST1177,7.0,systems,Y
2022-11-08,M. Lindqvist,VST1177,4.0,systems,Y
2022-11-15,"Kovac, Ana",VST1177,12.0,systems,Y
2022-11-22,L. Renaud,VST1177,23.0,systems,Y
2022-11-01,L. Renaud,VST1177,7.0,systems,Y
2022-12-08,P. Strand,VST1177,40.0,systems,Y
2022-12-15,"Dietrich, Rea",VST1177,7.0,systems,Y
2022-12-22,"Palmer, Ewan",VST1177,12.0,systems,Y
2022-12-01,"Arnaud, Ines",VST1177,247.8,systems,Y
2022-10-01,"Renaud, Luc",VST1177,30.0,pm,Y
2022-10-08,E. Palmer,VST1177,5.0,pm,Y
2022-10-15,"Strand, Petra",VST1177,37.0,pm,Y
2022-10-22,S. Beker,VST1177,30.0,pm,Y
2022-10-01,E. Palmer,VST1177,37.0,pm,Y
2022-11-08,A. Kovac,VST1177,6.0,pm,Y
2022-11-15,M. Lindqvist,VST1177,73.4,pm,Y
2022-10-01,"Palmer, Ewan",VST1191,8.0,validation,Y
2022-10-08,I. Arnaud,VST1191,8.0,validation,
2022-10-15,E. Palmer,VST1191,74.9,validation,Y
2022-10-01,R. Dietrich,VST1191,22.7,pm,Y
2022-10-01,A. Kovac,VST1222,11.0,software,Y
2022-10-08,"Sala, Tomas",VST1222,31.0,software,Y
2022-10-15,D. Ferreira,VST1222,40.8,software,Y
2022-10-01,"Sala, Tomas",VST1222,38.0,validation,Y
2022-10-08,A. Kovac,VST1222,4.0,validation,Y
2022-10-15,A. Kovac,VST1222,40.8,validation,Y
2022-10-01,S. Beker,VST1222,6.0,pm,Y
2022-10-08,T. Sala,VST1222,35.4,pm,Y
2022-10-01,L. Renaud,VST1228,33.0,software,Y
2022-10-08,N. Haas,VST1228,30.0,software,Y
2022-10-01,E. Palmer,VST1228,10.0,validation,Y
2022-10-08,I. Arnaud,VST1228,53.0,validation,Y
2022-10-01,S. Beker,VST1228,31.5,pm,Y
2022-10-01,A. Kovac,VST1271,4.5,systems,Y
2022-10-01,"Strand, Petra",VST1271,4.5,pm,Y
2022-10-01,S. Beker,VST1328,19.0,software,Y
2022-10-08,"Haas, Nils",VST1328,36.4,software,Y
2022-10-01,"Beker, Sena",VST1328,32.0,validation,Y
2022-10-08,"Haas, Nils",VST1328,23.4,validation,Y
2022-10-01,"Strand, Petra",VST1328,27.8,pm,Y
2022-10-01,N. Haas,VST1344,38.0,software,Y
2022-10-08,"Lindqvist, Maja",VST1344,11.0,software,Y
2022-10-15,M. Lindqvist,VST1344,37.0,software,Y
2022-10-22,D. Ferreira,VST1344,17.0,software,Y
2022-10-01,"Arnaud, Ines",VST1344,34.0,software,Y
2022-11-08,N. Haas,VST1344,23.0,software,Y
2022-11-15,"Palmer, Ewan",VST1344,4.0,software,Y
2022-11-22,E. Palmer,VST1344,16.0,software,Y
2022-11-01,I. Arnaud,VST1344,34.0,software,Y
2022-12-08,"Sala, Tomas",VST1344,25.0,software,Y
2022-12-15,P. Strand,VST1344,13.0,software,Y
2022-12-22,N. Haas,VST1344,26.0,software,Y
2022-12-01,A. Kovac,VST1344,307.5,software,Y
2022-10-01,J. Moreau,VST1344,39.0,systems,Y
2022-10-08,I. Arnaud,VST1344,7.0,systems,Y
2022-10-15,"Ferreira, Diogo",VST1344,11.0,systems,Y
2022-10-22,"Palmer, Ewan",VST1344,28.0,systems,Y
2022-10-01,A. Kovac,VST1344,40.0,systems,Y
2022-11-08,J. Moreau,VST1344,17.0,systems,Y
2022-11-15,E. Palmer,VST1344,92.2,systems,Y
2022-10-01,"Arnaud, Ines",VST1344,28.0,validation,Y
2022-10-08,"Palmer, Ewan",VST1344,11.0,validation,Y
2022-10-15,"Dietrich, Rea",VST1344,20.0,validation,
2022-10-22,T. Sala,VST1344,39.0,validation,Y
2022-10-01,"Strand, Petra",VST1344,29.0,validation,Y
2022-11-08,"Haas, Nils",VST1344,29.0,validation,Y
2022-11-15,L. Renaud,VST1344,78.2,validation,Y
2022-10-01,"Haas, Nils",VST1344,29.0,pm,Y
2022-10-08,"Palmer, Ewan",VST1344,11.0,pm,Y
2022-10-15,I. Arnaud,VST1344,39.0,pm,Y
2022-10-22,"Dietrich, Rea",VST1344,38.0,pm,Y
2022-10-01,"Strand, Petra",VST1389,40.0,hardware,Y
2022-10-08,"Palmer, Ewan",VST1389,23.0,hardware,Y
2022-10-15,M. Lindqvist,VST1389,12.0,hardware,Y
2022-10-22,I. Arnaud,VST1389,27.0,hardware,Y
2022-10-01,R. Dietrich,VST1389,10.0,hardware,Y
2022-11-08,"Dietrich, Rea",VST1389,31.0,hardware,Y
2022-11-15,"Moreau, Julien",VST1389,26.0,hardware,Y
2022-11-22,R. Dietrich,VST1389,36.0,hardware,
2022-11-01,P. Strand,VST1389,19.0,hardware,Y
2022-12-08,P. Strand,VST1389,6.0,hardware,Y
2022-12-15,"Moreau, Julien",VST1389,33.0,hardware,Y
2022-12-22,S. Beker,VST1389,23.0,hardware,Y
2022-12-01,"Dietrich, Rea",VST1389,3185.9,hardware,Y
2022-10-01,P. Strand,VST1389,13.0,validation,Y
2022-10-08,"Ferreira, Diogo",VST1389,20.0,validation,Y
2022-10-15,"Moreau, Julien",VST1389,15.0,validation,Y
2022-10-22,N. Haas,VST1389,10.0,validation,Y
2022-10-01,A. Kovac,VST1389,13.0,validation,Y
2022-11-08,A. Kovac,VST1389,7.0,validation,Y
2022-11-15,I. Arnaud,VST1389,23.0,validation,Y
2022-11-22,P. Strand,VST1389,23.0,validation,Y
2022-11-01,"Kovac, Ana",VST1389,25.0,validation,Y
2022-12-08,E. Palmer,VST1389,25.0,validation,Y
2022-12-15,L. Renaud,VST1389,12.0,validation,Y
2022-12-22,E. Palmer,VST1389,8.0,validation,Y
2022-12-01,L. Renaud,VST1389,1068.5,validation,Y
2022-10-01,M. Lindqvist,VST1389,5.0,systems,Y
2022-10-08,S. Beker,VST1389,38.0,systems,Y
2022-10-15,I. Arnaud,VST1389,38.0,systems,Y
2022-10-22,I. Arnaud,VST1389,36.0,systems,Y
2022-10-01,P. Strand,VST1389,27.0,systems,
2022-11-08,I. Arnaud,VST1389,22.0,systems,Y
2022-11-15,A. Kovac,VST1389,14.0,systems,Y
2022-11-22,J. Moreau,VST1389,35.0,systems,Y
2022-11-01,A. Kovac,VST1389,29.0,systems,Y
2022-12-08,"Arnaud, Ines",VST1389,32.0,systems,Y
2022-12-15,A. Kovac,VST1389,8.0,systems,Y
2022-12-22,L. Renaud,VST1389,23.0,systems,Y
2022-12-01,T. Sala,VST1389,639.9,systems,Y
2022-10-01,E. Palmer,VST1389,35.0,pm,Y
2022-10-08,M. Lindqvist,VST1389,37.0,pm,Y
2022-10-15,M. Lindqvist,VST1389,16.0,pm,Y
2022-10-22,"Sala, Tomas",VST1389,27.0,pm,Y
2022-10-01,I. Arnaud,VST1389,24.0,pm,Y
2022-11-08,"Arnaud, Ines",VST1389,4.0,pm,Y
2022-11-15,A. Kovac,VST1389,11.0,pm,Y
2022-11-22,"Kovac, Ana",VST1389,19.0,pm,Y
2022-11-01,"Dietrich, Rea",VST1389,37.0,pm,Y
2022-12-08,N. Haas,VST1389,21.0,pm,Y
2022-12-15,P. Strand,VST1389,20.0,pm,Y
2022-12-22,S. Beker,VST1389,24.0,pm,Y
2022-12-01,J. Moreau,VST1389,356.3,pm,Y
2022-10-01,T. Sala,VST1435,40.0,software,Y
2022-10-08,"Dietrich, Rea",VST1435,27.0,software,Y
2022-10-15,"Sala, Tomas",VST1435,32.0,software,Y
2022-10-22,M. Lindqvist,VST1435,38.0,software,Y
2022-10-01,N. Haas,VST1435,18.0,software,Y
2022-11-08,R. Dietrich,VST1435,12.0,software,Y
2022-11-15,E. Palmer,VST1435,36.0,software,Y
2022-11-22,"Palmer, Ewan",VST1435,32.0,software,Y
2022-11-01,"Renaud, Luc",VST1435,15.0,software,Y
2022-12-08,"Moreau, Julien",VST1435,13.0,software,Y
2022-12-15,"Strand, Petra",VST1435,8.0,software,Y
2022-12-22,T. Sala,VST1435,4.0,software,Y
2022-12-01,I. Arnaud,VST1435,563.3,software,Y
2022-10-01,"Dietrich, Rea",VST1435,4.0,validation,Y
2022-10-08,J. Moreau,VST1435,39.0,validation,Y
2022-10-15,"Strand, Petra",VST1435,39.0,validation,Y
2022-10-22,P. Strand,VST1435,19.0,validation,Y
2022-10-01,S. Beker,VST1435,14.0,validation,Y
2022-11-08,"Dietrich, Rea",VST1435,6.0,validation,Y
2022-11-15,"Palmer, Ewan",VST1435,22.0,validation,Y
2022-11-22,J. Moreau,VST1435,11.0,validation,Y
2022-11-01,"Beker, Sena",VST1435,150.8,validation,Y
2022-10-01,"Beker, Sena",VST1435,33.0,systems,
2022-10-08,"Palmer, Ewan",VST1435,24.0,systems,Y
2022-10-15,M. Lindqvist,VST1435,38.0,systems,Y
2022-10-22,S. Beker,VST1435,37.0,systems,Y
2022-10-01,J. Moreau,VST1435,15.0,systems,Y
2022-11-08,"Dietrich, Rea",VST1435,32.0,systems,Y
2022-11-15,D. Ferreira,VST1435,49.6,systems,Y
2022-10-01,M. Lindqvist,VST1435,32.0,pm,Y
2022-10-08,J. Moreau,VST1435,12.0,pm,Y
2022-10-15,P. Strand,VST1435,18.0,pm,Y
2022-10-22,A. Kovac,VST1435,7.0,pm,Y
2022-10-01,"Palmer, Ewan",VST1435,83.4,pm,Y
2022-10-01,A. Kovac,VST1456,40.0,safety,
2022-10-08,J. Moreau,VST1456,12.0,safety,Y
2022-10-15,"Beker, Sena",VST1456,17.0,safety,Y
2022-10-22,S. Beker,VST1456,5.0,safety,Y
2022-10-01,D. Ferreira,VST1456,10.0,safety,Y
2022-11-08,"Renaud, Luc",VST1456,29.0,safety,Y
2022-11-15,R. Dietrich,VST1456,22.0,safety,Y
2022-11-22,T. Sala,VST1456,4.0,safety,
2022-11-01,"Sala, Tomas",VST1456,142.1,safety,Y
2022-10-01,"Palmer, Ewan",VST1456,28.0,systems,Y
2022-10-08,S. Beker,VST1456,12.0,systems,Y
2022-10-15,L. Renaud,VST1456,40.3,systems,
2022-10-01,I. Arnaud,VST1456,25.0,pm,Y
2022-10-08,D. Ferreira,VST1456,15.2,pm,Y
2022-10-01,R. Dietrich,VST1458,7.0,calibration,Y
2022-10-08,"Lindqvist, Maja",VST1458,27.6,calibration,Y
2022-10-01,"Beker, Sena",VST1458,14.4,validation,Y
2022-10-01,"Palmer, Ewan",VST1458,8.6,pm,Y
2022-10-01,T. Sala,VST1459,22.1,systems,Y
2022-10-01,I. Arnaud,VST1459,22.2,pm,Y
2022-10-01,"Beker, Sena",VST1468,21.0,hardware,Y
2022-10-08,"Strand, Petra",VST1468,9.0,hardware,Y
2022-10-15,"Palmer, Ewan",VST1468,30.0,hardware,Y
2022-10-22,J. Moreau,VST1468,15.0,hardware,Y
2022-10-01,S. Beker,VST1468,35.0,hardware,Y
2022-11-08,"Moreau, Julien",VST1468,21.0,hardware,Y
2022-11-15,"Palmer, Ewan",VST1468,25.0,hardware,Y
2022-11-22,"Dietrich, Rea",VST1468,30.0,hardware,Y
2022-11-01,D. Ferreira,VST1468,20.0,hardware,Y
2022-12-08,"Kovac, Ana",VST1468,9.0,hardware,Y
2022-12-15,N. Haas,VST1468,8.0,hardware,Y
2022-12-22,I. Arnaud,VST1468,11.0,hardware,Y
2022-12-01,"Dietrich, Rea",VST1468,4489.5,hardware,Y
2022-10-01,D. Ferreira,VST1468,36.0,validation,Y
2022-10-08,M. Lindqvist,VST1468,29.0,validation,Y
2022-10-15,M. Lindqvist,VST1468,10.0,validation,Y
2022-10-22,L. Renaud,VST1468,17.0,validation,Y
2022-10-01,S. Beker,VST1468,17.0,validation,Y
2022-11-08,M. Lindqvist,VST1468,4.0,validation,Y
2022-11-15,A. Kovac,VST1468,29.0,validation,Y
2022-11-22,"Haas, Nils",VST1468,34.0,validation,Y
2022-11-01,N. Haas,VST1468,10.0,validation,Y
2022-12-08,A. Kovac,VST1468,20.0,validation,Y
2022-12-15,E. Palmer,VST1468,11.0,validation,Y
2022-12-22,J. Moreau,VST1468,16.0,validation,Y
2022-12-01,I. Arnaud,VST1468,1484.6,validation,Y
2022-10-01,"Beker, Sena",VST1468,15.0,systems,Y
2022-10-08,N. Haas,VST1468,19.0,systems,Y
2022-10-15,I. Arnaud,VST1468,16.0,systems,Y
2022-10-22,"Arnaud, Ines",VST1468,34.0,systems,Y
2022-10-01,N. Haas,VST1468,40.0,systems,Y
2022-11-08,"Strand, Petra",VST1468,11.0,systems,Y
2022-11-15,P. Strand,VST1468,16.0,systems,Y
2022-11-22,S. Beker,VST1468,38.0,systems,Y
2022-11-01,"Lindqvist, Maja",VST1468,31.0,systems,
2022-12-08,N. Haas,VST1468,36.0,systems,
2022-12-15,R. Dietrich,VST1468,5.0,systems,Y
2022-12-22,N. Haas,VST1468,6.0,systems,Y
2022-12-01,R. Dietrich,VST1468,1021.2,systems,Y
2022-10-01,N. Haas,VST1468,19.0,pm,Y
2022-10-08,J. Moreau,VST1468,30.0,pm,Y
2022-10-15,E. Palmer,VST1468,9.0,pm,Y
2022-10-22,"Lindqvist, Maja",VST1468,17.0,pm,Y
2022-10-01,J. Moreau,VST1468,29.0,pm,Y
2022-11-08,"Kovac, Ana",VST1468,26.0,pm,Y
2022-11-15,"Palmer, Ewan",VST1468,9.0,pm,Y
2022-11-22,"Haas, Nils",VST1468,17.0,pm,Y
2022-11-01,"Renaud, Luc",VST1468,12.0,pm,Y
2022-12-08,"Palmer, Ewan",VST1468,35.0,pm,Y
2022-12-15,M. Lindqvist,VST1468,12.0,pm,Y
2022-12-22,"Strand, Petra",VST1468,11.0,pm,Y
2022-12-01,A. Kovac,VST1468,632.9,pm,Y
2022-10-01,E. Palmer,VST1486,29.0,calibration,Y
2022-10-08,I. Arnaud,VST1486,18.2,calibration,Y
2022-10-01,M. Lindqvist,VST1486,19.7,validation,Y
2022-10-01,R. Dietrich,VST1486,11.8,pm,Y
2022-10-01,T. Sala,VST1501,33.0,safety,Y
2022-10-08,D. Ferreira,VST1501,5.0,safety,Y
2022-10-15,D. Ferreira,VST1501,36.0,safety,Y
2022-10-22,"Kovac, Ana",VST1501,35.0,safety,Y
2022-10-01,L. Renaud,VST1501,4.0,safety,Y
2022-11-08,S. Beker,VST1501,20.0,safety,Y
2022-11-15,I. Arnaud,VST1501,29.0,safety,Y
2022-11-22,D. Ferreira,VST1501,12.0,safety,Y
2022-11-01,D. Ferreira,VST1501,13.0,safety,Y
2022-12-08,I. Arnaud,VST1501,26.0,safety,Y
2022-12-15,"Sala, Tomas",VST1501,24.0,safety,Y
2022-12-22,"Arnaud, Ines",VST1501,137.1,safety,Y
2022-10-01,"Ferreira, Diogo",VST1501,11.0,systems,Y
2022-10-08,"Renaud, Luc",VST1501,10.0,systems,Y
2022-10-15,L. Renaud,VST1501,14.0,systems,Y
2022-10-22,T. Sala,VST1501,71.9,systems,Y
2022-10-01,T. Sala,VST1501,28.0,pm,Y
2022-10-08,J. Moreau,VST1501,25.4,pm,Y
2022-10-01,L. Renaud,VST1530,3.4,systems,Y
2022-10-01,D. Ferreira,VST1530,3.4,pm,Y
2022-10-01,P. Strand,VST1590,27.0,software,Y
2022-10-08,A. Kovac,VST1590,10.0,software,Y
2022-10-15,R. Dietrich,VST1590,56.1,software,Y
2022-10-01,A. Kovac,VST1590,14.0,validation,Y
2022-10-08,N. Haas,VST1590,33.0,validation,Y
2022-10-15,M. Lindqvist,VST1590,46.1,validation,Y
2022-10-01,T. Sala,VST1590,17.0,pm,Y
2022-10-08,"Dietrich, Rea",VST1590,29.5,pm,Y
2022-10-01,D. Ferreira,VST1602,4.8,systems,Y
2022-10-01,J. Moreau,VST1602,4.8,pm,Y
2022-10-01,"Ferreira, Diogo",VST1609,35.0,hardware,Y
2022-10-08,E. Palmer,VST1609,25.0,hardware,Y
2022-10-15,I. Arnaud,VST1609,4.0,hardware,Y
2022-10-22,S. Beker,VST1609,14.0,hardware,Y
2022-10-01,"Renaud, Luc",VST1609,14.0,hardware,Y
2022-11-08,"Moreau, Julien",VST1609,7.0,hardware,Y
2022-11-15,S. Beker,VST1609,25.0,hardware,Y
2022-11-22,E. Palmer,VST1609,38.0,hardware,Y
2022-11-01,"Arnaud, Ines",VST1609,17.0,hardware,Y
2022-12-08,"Lindqvist, Maja",VST1609,4.0,hardware,
2022-12-15,M. Lindqvist,VST1609,14.0,hardware,Y
2022-12-22,"Arnaud, Ines",VST1609,11.0,hardware,Y
2022-12-01,M. Lindqvist,VST1609,818.6,hardware,Y
2022-10-01,"Beker, Sena",VST1609,23.0,validation,Y
2022-10-08,T. Sala,VST1609,40.0,validation,Y
2022-10-15,"Ferreira, Diogo",VST1609,36.0,validation,Y
2022-10-22,J. Moreau,VST1609,24.0,validation,Y
2022-10-01,L. Renaud,VST1609,33.0,validation,
2022-11-08,I. Arnaud,VST1609,24.0,validation,Y
2022-11-15,I. Arnaud,VST1609,37.0,validation,Y
2022-11-22,L. Renaud,VST1609,4.0,validation,Y
2022-11-01,M. Lindqvist,VST1609,8.0,validation,Y
2022-12-08,"Lindqvist, Maja",VST1609,10.0,validation,Y
2022-12-15,S. Beker,VST1609,134.3,validation,Y
2022-10-01,T. Sala,VST1609,28.0,systems,Y
2022-10-08,"Strand, Petra",VST1609,7.0,systems,Y
2022-10-15,"Strand, Petra",VST1609,31.0,systems,Y
2022-10-22,"Haas, Nils",VST1609,32.0,systems,Y
2022-10-01,M. Lindqvist,VST1609,39.0,systems,Y
2022-11-08,N. Haas,VST1609,39.0,systems,Y
2022-11-15,"Arnaud, Ines",VST1609,10.0,systems,Y
2022-11-22,L. Renaud,VST1609,23.0,systems,Y
2022-11-01,M. Lindqvist,VST1609,71.0,systems,
2022-10-01,J. Moreau,VST1609,22.0,pm,Y
2022-10-08,P. Strand,VST1609,4.0,pm,Y
2022-10-15,E. Palmer,VST1609,33.0,pm,Y
2022-10-22,S. Beker,VST1609,13.0,pm,Y
2022-10-01,L. Renaud,VST1609,4.0,pm,Y
2022-11-08,"Ferreira, Diogo",VST1609,110.7,pm,Y
