# Vantis Steering Systems — timesheet export
# period: 2019 Q4   exported: 2019-12-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2019-11-01,P. Strand,1230,28.0,hardware,Y
2019-12-08,"Kovac, Ana",1230,22.0,hardware,Y
2019-12-15,S. Beker,1230,19.0,hardware,Y
2019-12-22,M. Lindqvist,1230,14.0,hardware,Y
2019-12-01,S. Beker,1230,996.4,hardware,Y
2019-10-01,D. Ferreira,1230,11.0,validation,
2019-10-08,"Lindqvist, Maja",1230,30.0,validation,Y
2019-10-15,J. Moreau,1230,39.0,validation,Y
2019-10-22,P. Strand,1230,24.0,validation,Y
2019-10-01,E. Palmer,1230,27.0,validation,Y
2019-11-08,"Dietrich, Rea",1230,25.0,validation,Y
2019-11-15,P. Strand,1230,22.0,validation,Y
2019-11-22,I. Arnaud,1230,4.0,validation,Y
2019-11-01,D. Ferreira,1230,23.0,validation,Y
2019-12-08,N. Haas,1230,13.0,validation,Y
2019-12-15,"Dietrich, Rea",1230,6.0,validation,Y
2019-12-22,A. Kovac,1230,26.0,validation,Y
2019-12-01,R. Dietrich,1230,204.7,validation,Y
2019-10-01,D. Ferreira,1230,28.0,systems,Y
2019-10-08,T. Sala,1230,4.0,systems,Y
2019-10-15,L. Renaud,1230,12.0,systems,Y
2019-10-22,T. Sala,1230,7.0,systems,Y
2019-10-01,"Kovac, Ana",1230,37.0,systems,Y
2019-11-08,A. Kovac,1230,22.0,systems,Y
2019-11-15,J. Moreau,1230,19.0,systems,Y
2019-11-22,"Palmer, Ewan",1230,8.0,systems,Y
2019-11-01,A. Kovac,1230,36.0,systems,Y
2019-12-08,M. Lindqvist,1230,18.0,systems,Y
2019-12-15,J. Moreau,1230,150.0,systems,Y
2019-10-01,E. Palmer,1230,22.0,pm,Y
2019-10-08,P. Strand,1230,30.0,pm,Y
2019-10-15,P. Strand,1230,31.0,pm,Y
2019-10-22,L. Renaud,1230,26.0,pm,Y
2019-10-01,D. Ferreira,1230,30.0,pm,Y
2019-11-08,S. Beker,1230,8.0,pm,Y
2019-11-15,"Sala, Tomas",1230,80.3,pm,Y
2019-10-01,I. Arnaud,1234,29.0,validation,Y
2019-10-08,M. Lindqvist,1234,26.0,validation,Y
2019-10-15,N. Haas,1234,16.5,validation,Y
2019-10-01,"Moreau, Julien",1234,17.9,pm,Y
2019-10-01,"Arnaud, Ines",1268,12.0,software,Y
2019-10-08,"Renaud, Luc",1268,36.0,software,Y
2019-10-15,M. Lindqvist,1268,31.0,software,Y
2019-10-22,"Lindqvist, Maja",1268,4.0,software,Y
2019-10-01,I. Arnaud,1268,9.0,software,Y
2019-11-08,A. Kovac,1268,40.0,software,Y
2019-11-15,M. Lindqvist,1268,92.4,software,Y
2019-10-01,"Renaud, Luc",1268,14.0,validation,Y
2019-10-08,S. Beker,1268,32.0,validation,Y
2019-10-15,I. Arnaud,1268,35.6,validation,Y
2019-10-01,I. Arnaud,1268,32.0,systems,Y
2019-10-08,A. Kovac,1268,29.2,systems,Y
2019-10-01,D. Ferreira,1268,20.0,pm,Y
2019-10-08,S. Beker,1268,20.8,pm,Y
2019-10-01,S. Beker,1319,29.0,hardware,Y
2019-10-08,"Palmer, Ewan",1319,5.0,hardware,Y
2019-10-15,"Renaud, Luc",1319,27.0,hardware,Y
2019-10-22,"Kovac, Ana",1319,14.0,hardware,Y
2019-10-01,S. Beker,1319,11.0,hardware,Y
2019-11-08,"Beker, Sena",1319,9.0,hardware,Y
2019-11-15,"Kovac, Ana",1319,27.0,hardware,
2019-11-22,J. Moreau,1319,5.0,hardware,Y
2019-11-01,N. Haas,1319,15.0,hardware,Y
2019-12-08,"Renaud, Luc",1319,21.0,hardware,Y
2019-12-15,R. Dietrich,1319,10.0,hardware,Y
2019-12-22,D. Ferreira,1319,234.4,hardware,Y
2019-10-01,D. Ferreira,1319,8.0,validation,
2019-10-08,R. Dietrich,1319,5.0,validation,Y
2019-10-15,E. Palmer,1319,28.0,validation,Y
2019-10-22,L. Renaud,1319,94.8,validation,Y
2019-10-01,"Renaud, Luc",1319,8.0,systems,Y
2019-10-08,"Moreau, Julien",1319,15.0,systems,
2019-10-15,"Arnaud, Ines",1319,58.5,systems,Y
2019-10-01,"Renaud, Luc",1319,38.0,pm,Y
2019-10-08,I. Arnaud,1319,16.3,pm,Y
2019-10-01,T. Sala,1381,22.0,calibration,Y
2019-10-08,I. Arnaud,1381,25.2,calibration,Y
2019-10-01,J. Moreau,1381,19.6,validation,Y
2019-10-01,L. Renaud,1381,11.8,pm,Y
2019-10-01,N. Haas,1422,23.0,software,Y
2019-10-08,R. Dietrich,1422,36.8,software,Y
2019-10-01,S. Beker,1422,26.0,validation,
2019-10-08,M. Lindqvist,1422,33.8,validation,
2019-10-01,N. Haas,1422,29.8,pm,Y
2019-10-01,"Kovac, Ana",1423,14.0,hardware,Y
2019-10-08,E. Palmer,1423,40.0,hardware,Y
2019-10-15,M. Lindqvist,1423,10.0,hardware,Y
2019-10-22,A. Kovac,1423,13.0,hardware,Y
2019-10-01,"Palmer, Ewan",1423,7.0,hardware,Y
2019-11-08,I. Arnaud,1423,15.0,hardware,Y
2019-11-15,E. Palmer,1423,21.0,hardware,Y
2019-11-22,"Strand, Petra",1423,26.0,hardware,Y
2019-11-01,T. Sala,1423,37.0,hardware,Y
2019-12-08,"Renaud, Luc",1423,11.0,hardware,Y
2019-12-15,L. Renaud,1423,29.0,hardware,Y
2019-12-22,E. Palmer,1423,21.0,hardware,Y
2019-12-01,J. Moreau,1423,744.0,hardware,Y
2019-10-01,A. Kovac,1423,15.0,validation,Y
2019-10-08,"Dietrich, Rea",1423,39.0,validation,Y
2019-10-15,R. Dietrich,1423,11.0,validation,Y
2019-10-22,D. Ferreira,1423,28.0,validation,Y
2019-10-01,L. Renaud,1423,24.0,validation,Y
2019-11-08,"Dietrich, Rea",1423,27.0,validation,Y
2019-11-15,M. Lindqvist,1423,24.0,validation,Y
2019-11-22,S. Beker,1423,8.0,validation,Y
2019-11-01,"Ferreira, Diogo",1423,28.0,validation,Y
2019-12-08,A. Kovac,1423,8.0,validation,Y
2019-12-15,S. Beker,1423,147.3,validation,Y
2019-10-01,D. Ferreira,1423,22.0,systems,Y
2019-10-08,L. Renaud,1423,30.0,systems,Y
2019-10-15,I. Arnaud,1423,20.0,systems,Y
2019-10-22,I. Arnaud,1423,40.0,systems,Y
2019-10-01,E. Palmer,1423,23.0,systems,Y
2019-11-08,A. Kovac,1423,24.0,systems,Y
2019-11-15,P. Strand,1423,28.0,systems,Y
2019-11-22,"Arnaud, Ines",1423,82.5,systems,Y
2019-10-01,"Renaud, Luc",1423,30.0,pm,Y
2019-10-08,"Haas, Nils",1423,32.0,pm,
2019-10-15,S. Beker,1423,36.0,pm,Y
2019-10-22,"Moreau, Julien",1423,8.0,pm,Y
2019-10-01,"Sala, Tomas",1423,14.0,pm,Y
2019-11-08,S. Beker,1423,59.6,pm,Y
2019-10-01,T. Sala,1493,18.0,hardware,Y
2019-10-08,S. Beker,1493,12.0,hardware,Y
2019-10-15,E. Palmer,1493,32.0,hardware,Y
2019-10-22,N. Haas,1493,12.0,hardware,Y
2019-10-01,J. Moreau,1493,4.0,hardware,Y
2019-11-08,"Arnaud, Ines",1493,12.0,hardware,Y
2019-11-15,N. Haas,1493,22.0,hardware,Y
2019-11-22,D. Ferreira,1493,6.0,hardware,
2019-11-01,P. Strand,1493,8.0,hardware,Y
2019-12-08,T. Sala,1493,32.0,hardware,Y
2019-12-15,"Kovac, Ana",1493,18.0,hardware,Y
2019-12-22,T. Sala,1493,30.0,hardware,Y
2019-12-01,"Renaud, Luc",1493,692.9,hardware,Y
2019-10-01,N. Haas,1493,37.0,validation,Y
2019-10-08,"Beker, Sena",1493,5.0,validation,Y
2019-10-15,M. Lindqvist,1493,11.0,validation,Y
2019-10-22,R. Dietrich,1493,30.0,validation,Y
2019-10-01,T. Sala,1493,12.0,validation,Y
2019-11-08,R. Dietrich,1493,31.0,validation,Y
2019-11-15,"Beker, Sena",1493,12.0,validation,Y
2019-11-22,"Palmer, Ewan",1493,15.0,validation,Y
2019-11-01,"Arnaud, Ines",1493,9.0,validation,Y
2019-12-08,A. Kovac,1493,164.9,validation,Y
2019-10-01,R. Dietrich,1493,26.0,systems,Y
2019-10-08,S. Beker,1493,9.0,systems,Y
2019-10-15,"Palmer, Ewan",1493,33.0,systems,Y
2019-10-22,"Kovac, Ana",1493,10.0,systems,Y
2019-10-01,T. Sala,1493,18.0,systems,Y
2019-11-08,"Kovac, Ana",1493,27.0,systems,Y
2019-11-15,N. Haas,1493,10.0,systems,Y
2019-11-22,"Renaud, Luc",1493,112.2,systems,Y
2019-10-01,"Moreau, Julien",1493,38.0,pm,Y
2019-10-08,I. Arnaud,1493,11.0,pm,Y
2019-10-15,J. Moreau,1493,27.0,pm,Y
2019-10-22,"Beker, Sena",1493,6.0,pm,Y
2019-10-01,S. Beker,1493,81.4,pm,Y
2019-10-01,E. Palmer,1536,11.0,software,Y
2019-10-08,N. Haas,1536,23.0,software,Y
2019-10-15,"Palmer, Ewan",1536,23.0,software,Y
2019-10-22,N. Haas,1536,27.0,software,Y
2019-10-01,M. Lindqvist,1536,31.0,software,Y
2019-11-08,I. Arnaud,1536,33.0,software,Y
2019-11-15,E. Palmer,1536,33.0,software,Y
2019-11-22,A. Kovac,1536,13.0,software,Y
2019-11-01,I. Arnaud,1536,29.0,software,Y
2019-12-08,"Beker, Sena",1536,22.0,software,Y
2019-12-15,E. Palmer,1536,23.0,software,Y
2019-12-22,D. Ferreira,1536,14.0,software,Y
2019-12-01,T. Sala,1536,261.6,software,Y
2019-10-01,D. Ferreira,1536,28.0,systems,Y
2019-10-08,M. Lindqvist,1536,33.0,systems,Y
2019-10-15,L. Renaud,1536,38.0,systems,Y
2019-10-22,M. Lindqvist,1536,33.0,systems,Y
2019-10-01,"Palmer, Ewan",1536,40.0,systems,Y
2019-11-08,L. Renaud,1536,36.0,systems,Y
2019-11-15,R. Dietrich,1536,9.4,systems,Y
2019-10-01,E. Palmer,1536,34.0,validation,Y
2019-10-08,P. Strand,1536,10.0,validation,
2019-10-15,M. Lindqvist,1536,32.0,validation,Y
2019-10-22,"Dietrich, Rea",1536,31.0,validation,Y
2019-10-01,L. Renaud,1536,23.0,validation,Y
2019-11-08,"Sala, Tomas",1536,17.0,validation,
2019-11-15,A. Kovac,1536,70.4,validation,Y
2019-10-01,R. Dietrich,1536,18.0,pm,Y
2019-10-08,S. Beker,1536,12.0,pm,Y
2019-10-15,S. Beker,1536,30.0,pm,Y
2019-10-22,L. Renaud,1536,48.8,pm,Y
2019-10-01,S. Beker,1547,22.0,safety,Y
2019-10-08,D. Ferreira,1547,32.0,safety,Y
2019-10-15,T. Sala,1547,19.0,safety,Y
2019-10-22,D. Ferreira,1547,23.0,safety,Y
2019-10-01,"Renaud, Luc",1547,27.0,safety,Y
2019-11-08,D. Ferreira,1547,26.0,safety,Y
2019-11-15,T. Sala,1547,68.6,safety,Y
2019-10-01,A. Kovac,1547,29.0,systems,Y
2019-10-08,"Haas, Nils",1547,33.2,systems,Y
2019-10-01,"Moreau, Julien",1547,31.0,pm,Y
2019-10-01,"Beker, Sena",1633,28.0,software,Y
2019-10-08,L. Renaud,1633,4.0,software,Y
2019-10-15,S. Beker,1633,16.0,software,Y
2019-10-22,"Palmer, Ewan",1633,85.0,software,Y
2019-10-01,P. Strand,1633,11.0,validation,Y
2019-10-08,N. Haas,1633,37.4,validation,Y
2019-10-01,N. Haas,1633,34.0,systems,Y
2019-10-08,"Palmer, Ewan",1633,2.3,systems,Y
2019-10-01,S. Beker,1633,24.2,pm,Y
# the three lines below were booked against a closed code and journalled later
2019-11-28,J. Moreau,VST1119,15.6,systems,
2019-11-03,T. Sala,VST1119,7.3,software,
2019-11-04,R. Dietrich,VST1119,14.1,pm,
