# Vantis Steering Systems — timesheet export
# period: 2022 Q1   exported: 2022-04-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2022-01-01,"Moreau, Julien",VST1103,33.0,validation,Y
2022-02-08,"Strand, Petra",VST1103,9.0,validation,Y
2022-02-15,"Kovac, Ana",VST1103,31.0,validation,Y
2022-02-22,I. Arnaud,VST1103,8.0,validation,Y
2022-02-01,S. Beker,VST1103,24.0,validation,Y
2022-03-08,I. Arnaud,VST1103,10.0,validation,Y
2022-03-15,"Moreau, Julien",VST1103,16.0,validation,Y
2022-03-22,"Renaud, Luc",VST1103,9.0,validation,Y
2022-03-01,J. Moreau,VST1103,732.2,validation,Y
2022-01-01,"Strand, Petra",VST1103,17.0,pm,
2022-01-08,"Ferreira, Diogo",VST1103,24.0,pm,
2022-01-15,P. Strand,VST1103,13.0,pm,Y
2022-01-22,E. Palmer,VST1103,11.0,pm,Y
2022-01-01,J. Moreau,VST1103,7.0,pm,Y
2022-02-08,A. Kovac,VST1103,28.0,pm,Y
2022-02-15,"Lindqvist, Maja",VST1103,40.0,pm,Y
2022-02-22,N. Haas,VST1103,9.0,pm,Y
2022-02-01,N. Haas,VST1103,26.0,pm,Y
2022-03-08,S. Beker,VST1103,27.0,pm,Y
2022-03-15,I. Arnaud,VST1103,17.0,pm,Y
2022-03-22,R. Dietrich,VST1103,28.0,pm,Y
2022-03-01,E. Palmer,VST1103,225.2,pm,Y
2022-01-01,"Dietrich, Rea",VST1104,7.0,hardware,Y
2022-01-08,P. Strand,VST1104,7.0,hardware,Y
2022-01-15,"Palmer, Ewan",VST1104,26.0,hardware,Y
2022-01-22,D. Ferreira,VST1104,29.0,hardware,Y
2022-01-01,"Kovac, Ana",VST1104,40.0,hardware,Y
2022-02-08,J. Moreau,VST1104,33.0,hardware,Y
2022-02-15,M. Lindqvist,VST1104,8.0,hardware,Y
2022-02-22,"Strand, Petra",VST1104,34.0,hardware,Y
2022-02-01,E. Palmer,VST1104,30.0,hardware,Y
2022-03-08,P. Strand,VST1104,34.0,hardware,Y
2022-03-15,"Moreau, Julien",VST1104,30.0,hardware,Y
2022-03-22,N. Haas,VST1104,38.0,hardware,Y
2022-03-01,"Ferreira, Diogo",VST1104,1712.6,hardware,Y
2022-01-01,J. Moreau,VST1104,11.0,validation,Y
2022-01-08,"Ferreira, Diogo",VST1104,38.0,validation,Y
2022-01-15,"Haas, Nils",VST1104,18.0,validation,Y
2022-01-22,J. Moreau,VST1104,37.0,validation,Y
2022-01-01,S. Beker,VST1104,17.0,validation,Y
2022-02-08,J. Moreau,VST1104,9.0,validation,Y
2022-02-15,N. Haas,VST1104,7.0,validation,Y
2022-02-22,"Lindqvist, Maja",VST1104,21.0,validation,Y
2022-02-01,A. Kovac,VST1104,24.0,validation,
2022-03-08,N. Haas,VST1104,23.0,validation,Y
2022-03-15,"Arnaud, Ines",VST1104,29.0,validation,
2022-03-22,I. Arnaud,VST1104,13.0,validation,Y
2022-03-01,D. Ferreira,VST1104,429.2,validation,Y
2022-01-01,M. Lindqvist,VST1104,17.0,systems,Y
2022-01-08,"Ferreira, Diogo",VST1104,17.0,systems,Y
2022-01-15,A. Kovac,VST1104,22.0,systems,Y
2022-01-22,M. Lindqvist,VST1104,14.0,systems,Y
2022-01-01,L. Renaud,VST1104,34.0,systems,Y
2022-02-08,N. Haas,VST1104,7.0,systems,Y
2022-02-15,M. Lindqvist,VST1104,24.0,systems,Y
2022-02-22,"Arnaud, Ines",VST1104,10.0,systems,Y
2022-02-01,"Arnaud, Ines",VST1104,14.0,systems,Y
2022-03-08,L. Renaud,VST1104,38.0,systems,
2022-03-15,J. Moreau,VST1104,28.0,systems,Y
2022-03-22,A. Kovac,VST1104,180.7,systems,Y
2022-01-01,R. Dietrich,VST1104,33.0,pm,Y
2022-01-08,"Moreau, Julien",VST1104,6.0,pm,Y
2022-01-15,"Sala, Tomas",VST1104,22.0,pm,Y
2022-01-22,D. Ferreira,VST1104,19.0,pm,Y
2022-01-01,P. Strand,VST1104,32.0,pm,Y
2022-02-08,J. Moreau,VST1104,39.0,pm,Y
2022-02-15,R. Dietrich,VST1104,37.0,pm,Y
2022-02-22,"Palmer, Ewan",VST1104,82.5,pm,Y
2022-01-01,S. Beker,VST1111,12.0,hardware,Y
2022-01-08,"Arnaud, Ines",VST1111,22.0,hardware,Y
2022-01-15,D. Ferreira,VST1111,7.0,hardware,Y
2022-01-22,N. Haas,VST1111,21.0,hardware,Y
2022-01-01,M. Lindqvist,VST1111,35.0,hardware,Y
2022-02-08,I. Arnaud,VST1111,19.0,hardware,Y
2022-02-15,N. Haas,VST1111,26.0,hardware,Y
2022-02-22,I. Arnaud,VST1111,22.0,hardware,Y
2022-02-01,"Beker, Sena",VST1111,39.0,hardware,Y
2022-03-08,J. Moreau,VST1111,4.0,hardware,Y
2022-03-15,"Palmer, Ewan",VST1111,15.0,hardware,Y
2022-03-22,R. Dietrich,VST1111,167.8,hardware,
2022-01-01,A. Kovac,VST1111,6.0,validation,Y
2022-01-08,"Kovac, Ana",VST1111,19.0,validation,Y
2022-01-15,R. Dietrich,VST1111,16.0,validation,Y
2022-01-22,S. Beker,VST1111,88.9,validation,
2022-01-01,T. Sala,VST1111,11.0,systems,Y
2022-01-08,"Sala, Tomas",VST1111,32.0,systems,Y
2022-01-15,A. Kovac,VST1111,35.0,systems,Y
2022-01-01,J. Moreau,VST1111,33.0,pm,Y
2022-01-08,P. Strand,VST1111,18.9,pm,Y
2022-01-01,E. Palmer,VST1128,30.0,safety,Y
2022-01-08,R. Dietrich,VST1128,34.0,safety,Y
2022-01-15,"Strand, Petra",VST1128,16.0,safety,Y
2022-01-22,T. Sala,VST1128,4.0,safety,Y
2022-01-01,"Haas, Nils",VST1128,19.0,safety,Y
2022-02-08,"Beker, Sena",VST1128,24.0,safety,Y
2022-02-15,P. Strand,VST1128,10.0,safety,Y
2022-02-22,M. Lindqvist,VST1128,115.8,safety,Y
2022-01-01,"Strand, Petra",VST1128,16.0,systems,Y
2022-01-08,"Arnaud, Ines",VST1128,23.0,systems,Y
2022-01-15,N. Haas,VST1128,33.2,systems,Y
2022-01-01,N. Haas,VST1128,36.2,pm,Y
2022-01-01,"Ferreira, Diogo",VST1154,18.0,software,Y
2022-01-08,I. Arnaud,VST1154,36.0,software,Y
2022-01-01,M. Lindqvist,VST1154,33.0,validation,Y
2022-01-08,J. Moreau,VST1154,21.0,validation,Y
2022-01-01,L. Renaud,VST1154,27.0,pm,Y
2022-01-01,"Dietrich, Rea",VST1155,30.0,hardware,Y
2022-01-08,"Haas, Nils",VST1155,9.0,hardware,Y
2022-01-15,M. Lindqvist,VST1155,21.0,hardware,Y
2022-01-22,A. Kovac,VST1155,17.0,hardware,Y
2022-01-01,D. Ferreira,VST1155,25.0,hardware,Y
2022-02-08,"Sala, Tomas",VST1155,12.0,hardware,Y
2022-02-15,"Beker, Sena",VST1155,18.0,hardware,Y
2022-02-22,D. Ferreira,VST1155,16.0,hardware,Y
2022-02-01,J. Moreau,VST1155,40.0,hardware,Y
2022-03-08,S. Beker,VST1155,16.0,hardware,Y
2022-03-15,J. Moreau,VST1155,34.0,hardware,Y
2022-03-22,M. Lindqvist,VST1155,14.0,hardware,Y
2022-03-01,"Beker, Sena",VST1155,973.6,hardware,Y
2022-01-01,"Moreau, Julien",VST1155,20.0,validation,Y
2022-01-08,P. Strand,VST1155,26.0,validation,Y
2022-01-15,"Ferreira, Diogo",VST1155,25.0,validation,Y
2022-01-22,T. Sala,VST1155,21.0,validation,Y
2022-01-01,J. Moreau,VST1155,20.0,validation,Y
2022-02-08,N. Haas,VST1155,13.0,validation,Y
2022-02-15,L. Renaud,VST1155,27.0,validation,Y
2022-02-22,"Arnaud, Ines",VST1155,10.0,validation,Y
2022-02-01,L. Renaud,VST1155,32.0,validation,Y
2022-03-08,R. Dietrich,VST1155,20.0,validation,Y
2022-03-15,"Strand, Petra",VST1155,11.0,validation,Y
2022-03-22,L. Renaud,VST1155,4.0,validation,
2022-03-01,"Kovac, Ana",VST1155,216.7,validation,Y
2022-01-01,I. Arnaud,VST1155,36.0,systems,Y
2022-01-08,T. Sala,VST1155,4.0,systems,Y
2022-01-15,R. Dietrich,VST1155,4.0,systems,
2022-01-22,J. Moreau,VST1155,11.0,systems,Y
2022-01-01,N. Haas,VST1155,38.0,systems,Y
2022-02-08,"Lindqvist, Maja",VST1155,35.0,systems,Y
2022-02-15,R. Dietrich,VST1155,31.0,systems,Y
2022-02-22,"Palmer, Ewan",VST1155,32.0,systems,Y
2022-02-01,"Haas, Nils",VST1155,7.0,systems,Y
2022-03-08,E. Palmer,VST1155,136.3,systems,Y
2022-01-01,R. Dietrich,VST1155,15.0,pm,Y
2022-01-08,"Moreau, Julien",VST1155,32.0,pm,Y
2022-01-15,"Dietrich, Rea",VST1155,39.0,pm,Y
2022-01-22,I. Arnaud,VST1155,15.0,pm,Y
2022-01-01,L. Renaud,VST1155,6.0,pm,Y
2022-02-08,P. Strand,VST1155,12.0,pm,Y
2022-02-15,"Palmer, Ewan",VST1155,103.8,pm,Y
2022-01-01,"Renaud, Luc",VST1196,18.0,calibration,Y
2022-01-08,A. Kovac,VST1196,27.9,calibration,Y
2022-01-01,"Sala, Tomas",VST1196,19.1,validation,Y
2022-01-01,L. Renaud,VST1196,11.5,pm,Y
2022-01-01,I. Arnaud,VST1197,23.0,software,Y
2022-01-08,P. Strand,VST1197,16.0,software,Y
2022-01-15,M. Lindqvist,VST1197,11.0,software,Y
2022-01-22,A. Kovac,VST1197,83.4,software,Y
2022-01-01,L. Renaud,VST1197,15.0,validation,Y
2022-01-08,"Beker, Sena",VST1197,33.5,validation,Y
2022-01-01,M. Lindqvist,VST1197,9.0,systems,Y
2022-01-08,E. Palmer,VST1197,27.4,systems,Y
2022-01-01,"Moreau, Julien",VST1197,24.3,pm,Y
2022-01-01,M. Lindqvist,VST1221,4.0,calibration,Y
2022-01-08,P. Strand,VST1221,24.0,calibration,Y
2022-01-15,S. Beker,VST1221,25.0,calibration,Y
2022-01-22,"Sala, Tomas",VST1221,6.0,calibration,Y
2022-01-01,T. Sala,VST1221,37.0,calibration,Y
2022-02-08,"Arnaud, Ines",VST1221,104.0,calibration,Y
2022-01-01,"Moreau, Julien",VST1221,27.0,validation,Y
2022-01-08,N. Haas,VST1221,11.0,validation,Y
2022-01-15,D. Ferreira,VST1221,45.3,validation,Y
2022-01-01,A. Kovac,VST1221,32.0,pm,Y
2022-01-08,N. Haas,VST1221,18.1,pm,Y
2022-01-01,T. Sala,VST1224,16.0,software,
2022-01-08,"Arnaud, Ines",VST1224,12.0,software,Y
2022-01-15,"Moreau, Julien",VST1224,25.0,software,Y
2022-01-22,"Haas, Nils",VST1224,13.0,software,
2022-01-01,"Haas, Nils",VST1224,10.0,software,
2022-02-08,D. Ferreira,VST1224,25.0,software,Y
2022-02-15,"Lindqvist, Maja",VST1224,28.0,software,Y
2022-02-22,"Palmer, Ewan",VST1224,17.0,software,Y
2022-02-01,T. Sala,VST1224,27.0,software,Y
2022-03-08,"Sala, Tomas",VST1224,21.0,software,Y
2022-03-15,"Arnaud, Ines",VST1224,26.0,software,Y
2022-03-22,"Moreau, Julien",VST1224,38.0,software,Y
2022-03-01,"Kovac, Ana",VST1224,1206.8,software,Y
2022-01-01,L. Renaud,VST1224,16.0,systems,Y
2022-01-08,J. Moreau,VST1224,25.0,systems,Y
2022-01-15,"Kovac, Ana",VST1224,14.0,systems,Y
2022-01-22,"Ferreira, Diogo",VST1224,40.0,systems,Y
2022-01-01,D. Ferreira,VST1224,16.0,systems,Y
2022-02-08,P. Strand,VST1224,12.0,systems,Y
2022-02-15,D. Ferreira,VST1224,8.0,systems,Y
2022-02-22,N. Haas,VST1224,7.0,systems,Y
2022-02-01,P. Strand,VST1224,5.0,systems,Y
2022-03-08,S. Beker,VST1224,6.0,systems,Y
2022-03-15,S. Beker,VST1224,28.0,systems,Y
2022-03-22,"Dietrich, Rea",VST1224,16.0,systems,Y
2022-03-01,"Kovac, Ana",VST1224,392.9,systems,Y
2022-01-01,"Kovac, Ana",VST1224,23.0,validation,Y
2022-01-08,N. Haas,VST1224,31.0,validation,Y
2022-01-15,N. Haas,VST1224,15.0,validation,Y
2022-01-22,M. Lindqvist,VST1224,10.0,validation,Y
2022-01-01,D. Ferreira,VST1224,30.0,validation,Y
2022-02-08,M. Lindqvist,VST1224,19.0,validation,Y
2022-02-15,M. Lindqvist,VST1224,30.0,validation,Y
2022-02-22,N. Haas,VST1224,13.0,validation,Y
2022-02-01,"Lindqvist, Maja",VST1224,36.0,validation,Y
2022-03-08,E. Palmer,VST1224,28.0,validation,Y
2022-03-15,"Moreau, Julien",VST1224,8.0,validation,Y
2022-03-22,R. Dietrich,VST1224,10.0,validation,Y
2022-03-01,"Ferreira, Diogo",VST1224,332.9,validation,Y
2022-01-01,R. Dietrich,VST1224,29.0,pm,Y
2022-01-08,E. Palmer,VST1224,33.0,pm,Y
2022-01-15,R. Dietrich,VST1224,34.0,pm,Y
2022-01-22,T. Sala,VST1224,13.0,pm,Y
2022-01-01,"Renaud, Luc",VST1224,14.0,pm,Y
2022-02-08,"Palmer, Ewan",VST1224,34.0,pm,Y
2022-02-15,E. Palmer,VST1224,25.0,pm,Y
2022-02-22,M. Lindqvist,VST1224,9.0,pm,Y
2022-02-01,A. Kovac,VST1224,101.9,pm,Y
2022-01-01,L. Renaud,VST1249,25.0,hardware,Y
2022-01-08,P. Strand,VST1249,27.0,hardware,Y
2022-01-15,N. Haas,VST1249,25.0,hardware,Y
2022-01-22,A. Kovac,VST1249,10.0,hardware,Y
2022-01-01,N. Haas,VST1249,19.0,hardware,Y
2022-02-08,M. Lindqvist,VST1249,9.0,hardware,Y
2022-02-15,"Arnaud, Ines",VST1249,4.0,hardware,Y
2022-02-22,T. Sala,VST1249,6.0,hardware,Y
2022-02-01,T. Sala,VST1249,22.0,hardware,Y
2022-03-08,"Renaud, Luc",VST1249,31.0,hardware,Y
2022-03-15,P. Strand,VST1249,187.8,hardware,Y
2022-01-01,L. Renaud,VST1249,21.0,validation,Y
2022-01-08,"Sala, Tomas",VST1249,16.0,validation,Y
2022-01-15,S. Beker,VST1249,22.0,validation,Y
2022-01-22,"Palmer, Ewan",VST1249,62.9,validation,Y
2022-01-01,"Moreau, Julien",VST1249,15.0,systems,Y
2022-01-08,"Beker, Sena",VST1249,20.0,systems,
2022-01-15,"Strand, Petra",VST1249,38.2,systems,Y
2022-01-01,"Palmer, Ewan",VST1249,30.0,pm,Y
2022-01-08,L. Renaud,VST1249,18.8,pm,Y
2022-01-01,R. Dietrich,VST1292,26.0,hardware,Y
2022-01-08,"Ferreira, Diogo",VST1292,11.0,hardware,Y
2022-01-15,L. Renaud,VST1292,37.0,hardware,Y
2022-01-22,T. Sala,VST1292,40.0,hardware,Y
2022-01-01,"Arnaud, Ines",VST1292,11.0,hardware,Y
2022-02-08,I. Arnaud,VST1292,35.0,hardware,Y
2022-02-15,T. Sala,VST1292,20.0,hardware,Y
2022-02-22,"Beker, Sena",VST1292,30.0,hardware,Y
2022-02-01,"Ferreira, Diogo",VST1292,38.0,hardware,
2022-03-08,R. Dietrich,VST1292,31.0,hardware,
2022-03-15,R. Dietrich,VST1292,36.0,hardware,Y
2022-03-22,E. Palmer,VST1292,33.0,hardware,Y
2022-03-01,S. Beker,VST1292,931.1,hardware,Y
2022-01-01,"Kovac, Ana",VST1292,6.0,validation,Y
2022-01-08,M. Lindqvist,VST1292,25.0,validation,Y
2022-01-15,E. Palmer,VST1292,32.0,validation,Y
2022-01-22,T. Sala,VST1292,27.0,validation,Y
2022-01-01,"Renaud, Luc",VST1292,17.0,validation,Y
2022-02-08,"Dietrich, Rea",VST1292,34.0,validation,Y
2022-02-15,"Renaud, Luc",VST1292,28.0,validation,Y
2022-02-22,"Arnaud, Ines",VST1292,40.0,validation,Y
2022-02-01,I. Arnaud,VST1292,4.0,validation,Y
2022-03-08,P. Strand,VST1292,11.0,validation,Y
2022-03-15,R. Dietrich,VST1292,32.0,validation,Y
2022-03-22,"Haas, Nils",VST1292,19.0,validation,Y
2022-03-01,J. Moreau,VST1292,190.1,validation,Y
2022-01-01,D. Ferreira,VST1292,14.0,systems,Y
2022-01-08,R. Dietrich,VST1292,32.0,systems,Y
2022-01-15,P. Strand,VST1292,29.0,systems,Y
2022-01-22,"Dietrich, Rea",VST1292,23.0,systems,Y
2022-01-01,J. Moreau,VST1292,30.0,systems,Y
2022-02-08,M. Lindqvist,VST1292,36.0,systems,Y
2022-02-15,R. Dietrich,VST1292,17.0,systems,Y
2022-02-22,R. Dietrich,VST1292,39.0,systems,Y
2022-02-01,"Arnaud, Ines",VST1292,30.0,systems,Y
2022-03-08,M. Lindqvist,VST1292,8.0,systems,
2022-03-15,I. Arnaud,VST1292,90.8,systems,Y
2022-01-01,P. Strand,VST1292,11.0,pm,Y
2022-01-08,N. Haas,VST1292,26.0,pm,
2022-01-15,"Dietrich, Rea",VST1292,20.0,pm,Y
2022-01-22,"Strand, Petra",VST1292,39.0,pm,Y
2022-01-01,"Arnaud, Ines",VST1292,25.0,pm,Y
2022-02-08,S. Beker,VST1292,28.0,pm,Y
2022-02-15,E. Palmer,VST1292,83.6,pm,Y
2022-01-01,"Palmer, Ewan",VST1297,33.0,hardware,Y
2022-01-08,S. Beker,VST1297,23.0,hardware,Y
2022-01-15,I. Arnaud,VST1297,29.0,hardware,Y
2022-01-22,M. Lindqvist,VST1297,23.0,hardware,Y
2022-01-01,"Ferreira, Diogo",VST1297,9.0,hardware,Y
2022-02-08,T. Sala,VST1297,32.0,hardware,Y
2022-02-15,T. Sala,VST1297,8.0,hardware,
2022-02-22,"Beker, Sena",VST1297,24.0,hardware,Y
2022-02-01,"Strand, Petra",VST1297,39.0,hardware,Y
2022-03-08,T. Sala,VST1297,26.0,hardware,Y
2022-03-15,N. Haas,VST1297,12.0,hardware,Y
2022-03-22,P. Strand,VST1297,6.0,hardware,Y
2022-03-01,R. Dietrich,VST1297,767.6,hardware,Y
2022-01-01,J. Moreau,VST1297,31.0,validation,Y
2022-01-08,J. Moreau,VST1297,27.0,validation,Y
2022-01-15,"Sala, Tomas",VST1297,29.0,validation,Y
2022-01-22,P. Strand,VST1297,20.0,validation,Y
2022-01-01,M. Lindqvist,VST1297,27.0,validation,Y
2022-02-08,J. Moreau,VST1297,8.0,validation,Y
2022-02-15,"Lindqvist, Maja",VST1297,8.0,validation,Y
2022-02-22,I. Arnaud,VST1297,15.0,validation,Y
2022-02-01,"Moreau, Julien",VST1297,6.0,validation,
2022-03-08,"Palmer, Ewan",VST1297,39.0,validation,Y
2022-03-15,R. Dietrich,VST1297,13.0,validation,Y
2022-03-22,N. Haas,VST1297,152.1,validation,Y
2022-01-01,M. Lindqvist,VST1297,29.0,systems,Y
2022-01-08,M. Lindqvist,VST1297,14.0,systems,Y
2022-01-15,"Renaud, Luc",VST1297,25.0,systems,Y
2022-01-22,N. Haas,VST1297,9.0,systems,Y
2022-01-01,E. Palmer,VST1297,19.0,systems,
2022-02-08,R. Dietrich,VST1297,36.0,systems,Y
2022-02-15,J. Moreau,VST1297,15.0,systems,
2022-02-22,E. Palmer,VST1297,37.0,systems,Y
2022-02-01,"Kovac, Ana",VST1297,97.3,systems,Y
2022-01-01,M. Lindqvist,VST1297,14.0,pm,Y
2022-01-08,N. Haas,VST1297,10.0,pm,Y
2022-01-15,E. Palmer,VST1297,35.0,pm,Y
2022-01-22,"Kovac, Ana",VST1297,32.0,pm,Y
2022-01-01,N. Haas,VST1297,35.0,pm,Y
2022-02-08,"Lindqvist, Maja",VST1297,61.6,pm,Y
2022-01-01,I. Arnaud,VST1365,28.0,calibration,Y
2022-01-08,"Renaud, Luc",VST1365,9.3,calibration,Y
2022-01-01,"Dietrich, Rea",VST1365,15.6,validation,Y
2022-01-01,I. Arnaud,VST1365,9.3,pm,Y
2022-01-01,"Palmer, Ewan",VST1427,37.0,hardware,Y
2022-01-08,L. Renaud,VST1427,7.0,hardware,Y
2022-01-15,L. Renaud,VST1427,20.0,hardware,Y
2022-01-22,I. Arnaud,VST1427,23.0,hardware,Y
2022-01-01,N. Haas,VST1427,22.0,hardware,Y
2022-02-08,"Ferreira, Diogo",VST1427,21.0,hardware,Y
2022-02-15,J. Moreau,VST1427,31.0,hardware,Y
2022-02-22,E. Palmer,VST1427,31.0,hardware,Y
2022-02-01,E. Palmer,VST1427,38.0,hardware,Y
2022-03-08,"Arnaud, Ines",VST1427,16.0,hardware,Y
2022-03-15,M. Lindqvist,VST1427,14.0,hardware,Y
2022-03-22,"Beker, Sena",VST1427,30.0,hardware,Y
2022-03-01,"Beker, Sena",VST1427,3996.9,hardware,Y
2022-01-01,S. Beker,VST1427,5.0,validation,Y
2022-01-08,M. Lindqvist,VST1427,22.0,validation,
2022-01-15,"Haas, Nils",VST1427,32.0,validation,Y
2022-01-22,"Sala, Tomas",VST1427,21.0,validation,Y
2022-01-01,P. Strand,VST1427,6.0,validation,Y
2022-02-08,N. Haas,VST1427,36.0,validation,
2022-02-15,I. Arnaud,VST1427,30.0,validation,Y
2022-02-22,N. Haas,VST1427,17.0,validation,Y
2022-02-01,"Lindqvist, Maja",VST1427,16.0,validation,Y
2022-03-08,"Beker, Sena",VST1427,15.0,validation,Y
2022-03-15,"Arnaud, Ines",VST1427,7.0,validation,Y
2022-03-22,"Palmer, Ewan",VST1427,4.0,validation,Y
2022-03-01,"Ferreira, Diogo",VST1427,1347.9,validation,Y
2022-01-01,L. Renaud,VST1427,21.0,systems,Y
2022-01-08,T. Sala,VST1427,34.0,systems,Y
2022-01-15,M. Lindqvist,VST1427,33.0,systems,Y
2022-01-22,N. Haas,VST1427,35.0,systems,Y
2022-01-01,"Palmer, Ewan",VST1427,8.0,systems,Y
2022-02-08,L. Renaud,VST1427,11.0,systems,
2022-02-15,I. Arnaud,VST1427,30.0,systems,Y
2022-02-22,S. Beker,VST1427,13.0,systems,Y
2022-02-01,J. Moreau,VST1427,8.0,systems,Y
2022-03-08,P. Strand,VST1427,13.0,systems,Y
2022-03-15,M. Lindqvist,VST1427,36.0,systems,Y
2022-03-22,"Ferreira, Diogo",VST1427,27.0,systems,Y
2022-03-01,"Ferreira, Diogo",VST1427,900.2,systems,Y
2022-01-01,"Dietrich, Rea",VST1427,26.0,pm,Y
2022-01-08,A. Kovac,VST1427,20.0,pm,Y
2022-01-15,J. Moreau,VST1427,23.0,pm,Y
2022-01-22,T. Sala,VST1427,13.0,pm,
2022-01-01,"Palmer, Ewan",VST1427,22.0,pm,Y
2022-02-08,"Dietrich, Rea",VST1427,7.0,pm,Y
2022-02-15,D. Ferreira,VST1427,6.0,pm,Y
2022-02-22,N. Haas,VST1427,10.0,pm,Y
2022-02-01,"Kovac, Ana",VST1427,38.0,pm,Y
2022-03-08,J. Moreau,VST1427,17.0,pm,Y
2022-03-15,R. Dietrich,VST1427,9.0,pm,Y
2022-03-22,A. Kovac,VST1427,12.0,pm,Y
2022-03-01,J. Moreau,VST1427,576.4,pm,Y
2022-01-01,J. Moreau,VST1441,25.0,software,Y
2022-01-08,"Renaud, Luc",VST1441,7.0,software,Y
2022-01-15,J. Moreau,VST1441,32.0,software,Y
2022-01-22,"Strand, Petra",VST1441,17.0,software,
2022-01-01,D. Ferreira,VST1441,23.0,software,Y
2022-02-08,"Haas, Nils",VST1441,34.0,software,Y
2022-02-15,M. Lindqvist,VST1441,10.0,software,Y
2022-02-22,M. Lindqvist,VST1441,24.0,software,
2022-02-01,T. Sala,VST1441,25.0,software,Y
2022-03-08,N. Haas,VST1441,38.0,software,Y
2022-03-15,"Haas, Nils",VST1441,22.0,software,Y
2022-03-22,N. Haas,VST1441,32.0,software,Y
2022-03-01,E. Palmer,VST1441,453.9,software,Y
2022-01-01,S. Beker,VST1441,5.0,validation,Y
2022-01-08,"Renaud, Luc",VST1441,13.0,validation,Y
2022-01-15,S. Beker,VST1441,25.0,validation,Y
2022-01-22,S. Beker,VST1441,20.0,validation,Y
2022-01-01,M. Lindqvist,VST1441,37.0,validation,
2022-02-08,"Moreau, Julien",VST1441,11.0,validation,Y
2022-02-15,N. Haas,VST1441,4.0,validation,Y
2022-02-22,S. Beker,VST1441,155.1,validation,Y
2022-01-01,S. Beker,VST1441,22.0,systems,Y
2022-01-08,P. Strand,VST1441,15.0,systems,Y
2022-01-15,P. Strand,VST1441,12.0,systems,
2022-01-22,"Sala, Tomas",VST1441,20.0,systems,Y
2022-01-01,D. Ferreira,VST1441,23.0,systems,Y
