# Vantis Steering Systems — timesheet export
# period: 2023 Q1   exported: 2023-04-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2023-01-22,"Ferreira, Diogo",VST1386,23.0,hardware,Y
2023-01-01,"Beker, Sena",VST1386,33.0,hardware,Y
2023-02-08,"Kovac, Ana",VST1386,23.0,hardware,Y
2023-02-15,L. Renaud,VST1386,21.0,hardware,Y
2023-02-22,"Lindqvist, Maja",VST1386,26.0,hardware,Y
2023-02-01,"Renaud, Luc",VST1386,40.0,hardware,Y
2023-03-08,J. Moreau,VST1386,11.0,hardware,Y
2023-03-15,I. Arnaud,VST1386,39.0,hardware,Y
2023-03-22,"Renaud, Luc",VST1386,38.0,hardware,Y
2023-03-01,A. Kovac,VST1386,187.1,hardware,
2023-01-01,L. Renaud,VST1386,4.0,validation,Y
2023-01-08,E. Palmer,VST1386,26.0,validation,
2023-01-15,P. Strand,VST1386,30.0,validation,
2023-01-22,M. Lindqvist,VST1386,12.0,validation,Y
2023-01-01,N. Haas,VST1386,94.0,validation,Y
2023-01-01,A. Kovac,VST1386,33.0,systems,Y
2023-01-08,N. Haas,VST1386,18.0,systems,
2023-01-15,M. Lindqvist,VST1386,48.6,systems,Y
2023-01-01,D. Ferreira,VST1386,22.0,pm,Y
2023-01-08,P. Strand,VST1386,44.5,pm,Y
2023-01-01,P. Strand,VST1440,35.0,software,Y
2023-01-08,E. Palmer,VST1440,19.0,software,Y
2023-01-15,A. Kovac,VST1440,16.0,software,Y
2023-01-22,"Beker, Sena",VST1440,9.0,software,Y
2023-01-01,"Renaud, Luc",VST1440,87.7,software,
2023-01-01,"Arnaud, Ines",VST1440,12.0,validation,Y
2023-01-08,T. Sala,VST1440,48.6,validation,Y
2023-01-01,"Arnaud, Ines",VST1440,30.0,systems,Y
2023-01-08,D. Ferreira,VST1440,15.4,systems,Y
2023-01-01,N. Haas,VST1440,30.3,pm,Y
2023-01-01,P. Strand,VST1502,33.7,calibration,Y
2023-01-01,"Strand, Petra",VST1502,14.1,validation,Y
2023-01-01,"Sala, Tomas",VST1502,8.4,pm,Y
2023-01-01,T. Sala,VST1515,4.4,systems,Y
2023-01-01,"Lindqvist, Maja",VST1515,4.4,pm,Y
# the three lines below were booked against a closed code and journalled later
2023-02-04,A. Kovac,1351,8.0,software,
2023-02-20,J. Moreau,1351,13.5,systems,
2023-02-11,N. Haas,1351,15.6,systems,
