# Vantis Steering Systems — timesheet export
# period: 2022 Q3   exported: 2022-10-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2022-07-01,M. Lindqvist,VST1106,30.6,pm,Y
2022-07-01,"Haas, Nils",VST1117,19.9,systems,
2022-07-01,"Moreau, Julien",VST1117,19.8,pm,Y
2022-07-01,R. Dietrich,VST1124,27.3,calibration,Y
2022-07-01,S. Beker,VST1124,11.4,validation,Y
2022-07-01,"Moreau, Julien",VST1124,6.8,pm,Y
2022-07-01,"Strand, Petra",VST1158,29.2,calibration,Y
2022-07-01,D. Ferreira,VST1158,12.2,validation,Y
2022-07-01,E. Palmer,VST1158,7.2,pm,Y
2022-07-01,E. Palmer,VST1159,5.0,validation,Y
2022-07-08,"Beker, Sena",VST1159,37.0,validation,Y
2022-07-15,N. Haas,VST1159,39.8,validation,Y
2022-07-01,R. Dietrich,VST1159,20.4,pm,Y
2022-07-01,P. Strand,VST1176,6.0,calibration,Y
2022-07-08,A. Kovac,VST1176,27.0,calibration,Y
2022-07-15,"Arnaud, Ines",VST1176,17.0,calibration,Y
2022-07-22,"Arnaud, Ines",VST1176,85.9,calibration,Y
2022-07-01,"Sala, Tomas",VST1176,29.0,validation,Y
2022-07-08,"Ferreira, Diogo",VST1176,27.6,validation,Y
2022-07-01,J. Moreau,VST1176,34.0,pm,Y
2022-07-01,J. Moreau,VST1202,5.0,software,Y
2022-07-08,"Arnaud, Ines",VST1202,28.0,software,
2022-07-15,"Moreau, Julien",VST1202,30.0,software,Y
2022-07-22,"Strand, Petra",VST1202,36.0,software,Y
2022-07-01,D. Ferreira,VST1202,20.0,software,Y
2022-08-08,"Ferreira, Diogo",VST1202,15.0,software,Y
2022-08-15,L. Renaud,VST1202,22.0,software,Y
2022-08-22,P. Strand,VST1202,16.0,software,Y
2022-08-01,I. Arnaud,VST1202,9.0,software,Y
2022-09-08,A. Kovac,VST1202,8.0,software,Y
2022-09-15,A. Kovac,VST1202,9.0,software,Y
2022-09-22,R. Dietrich,VST1202,203.9,software,Y
2022-07-01,"Strand, Petra",VST1202,13.0,validation,Y
2022-07-08,A. Kovac,VST1202,32.0,validation,
2022-07-15,N. Haas,VST1202,35.0,validation,Y
2022-07-22,R. Dietrich,VST1202,31.0,validation,Y
2022-07-01,M. Lindqvist,VST1202,19.0,validation,Y
2022-08-08,D. Ferreira,VST1202,7.0,validation,Y
2022-08-15,"Renaud, Luc",VST1202,27.0,validation,Y
2022-08-22,M. Lindqvist,VST1202,31.0,validation,Y
2022-08-01,"Dietrich, Rea",VST1202,19.0,validation,
2022-09-08,"Palmer, Ewan",VST1202,4.0,validation,Y
2022-09-15,E. Palmer,VST1202,40.0,validation,Y
2022-09-22,"Dietrich, Rea",VST1202,143.9,validation,Y
2022-07-01,E. Palmer,VST1202,29.0,pm,Y
2022-07-08,R. Dietrich,VST1202,17.0,pm,Y
2022-07-15,M. Lindqvist,VST1202,29.0,pm,Y
2022-07-22,D. Ferreira,VST1202,15.0,pm,Y
2022-07-01,N. Haas,VST1202,34.0,pm,Y
2022-08-08,S. Beker,VST1202,76.9,pm,Y
2022-07-01,"Moreau, Julien",VST1220,3.0,systems,Y
2022-07-01,I. Arnaud,VST1220,3.0,pm,Y
2022-07-01,I. Arnaud,VST1232,30.0,calibration,Y
2022-07-08,"Strand, Petra",VST1232,9.1,calibration,Y
2022-07-01,"Strand, Petra",VST1232,16.3,validation,Y
2022-07-01,"Kovac, Ana",VST1232,9.8,pm,Y
2022-07-01,"Moreau, Julien",VST1300,22.0,software,
2022-07-08,"Arnaud, Ines",VST1300,8.0,software,Y
2022-07-15,L. Renaud,VST1300,21.0,software,Y
2022-07-22,D. Ferreira,VST1300,23.0,software,Y
2022-07-01,"Haas, Nils",VST1300,20.0,software,Y
2022-08-08,"Kovac, Ana",VST1300,23.0,software,Y
2022-08-15,I. Arnaud,VST1300,20.0,software,Y
2022-08-22,E. Palmer,VST1300,26.0,software,Y
2022-08-01,P. Strand,VST1300,40.0,software,
2022-09-08,I. Arnaud,VST1300,34.0,software,Y
2022-09-15,L. Renaud,VST1300,31.0,software,Y
2022-09-22,"Renaud, Luc",VST1300,22.0,software,Y
2022-09-01,S. Beker,VST1300,131.2,software,Y
2022-07-01,"Lindqvist, Maja",VST1300,22.0,systems,Y
2022-07-08,"Beker, Sena",VST1300,19.0,systems,Y
2022-07-15,A. Kovac,VST1300,22.0,systems,Y
2022-07-22,P. Strand,VST1300,11.0,systems,Y
2022-07-01,P. Strand,VST1300,94.5,systems,Y
2022-07-01,"Arnaud, Ines",VST1300,40.0,validation,Y
2022-07-08,"Arnaud, Ines",VST1300,38.0,validation,Y
2022-07-15,"Arnaud, Ines",VST1300,38.0,validation,Y
2022-07-22,D. Ferreira,VST1300,15.0,validation,Y
2022-07-01,D. Ferreira,VST1300,37.5,validation,Y
2022-07-01,"Lindqvist, Maja",VST1300,9.0,pm,Y
2022-07-08,D. Ferreira,VST1300,16.0,pm,Y
2022-07-15,"Ferreira, Diogo",VST1300,59.2,pm,Y
2022-07-01,"Kovac, Ana",VST1302,35.0,software,Y
2022-07-08,M. Lindqvist,VST1302,31.0,software,Y
2022-07-15,I. Arnaud,VST1302,5.8,software,Y
2022-07-01,R. Dietrich,VST1302,19.0,validation,Y
2022-07-08,"Strand, Petra",VST1302,6.0,validation,Y
2022-07-15,S. Beker,VST1302,46.8,validation,Y
2022-07-01,S. Beker,VST1302,11.0,pm,Y
2022-07-08,N. Haas,VST1302,25.0,pm,Y
2022-07-01,"Kovac, Ana",VST1320,31.3,calibration,Y
2022-07-01,"Sala, Tomas",VST1320,13.1,validation,Y
2022-07-01,N. Haas,VST1320,7.8,pm,Y
2022-07-01,T. Sala,VST1334,11.0,software,Y
2022-07-08,"Kovac, Ana",VST1334,8.0,software,Y
2022-07-15,P. Strand,VST1334,72.1,software,Y
2022-07-01,"Dietrich, Rea",VST1334,34.0,validation,Y
2022-07-08,"Lindqvist, Maja",VST1334,28.0,validation,Y
2022-07-15,R. Dietrich,VST1334,29.1,validation,Y
2022-07-01,"Renaud, Luc",VST1334,16.0,pm,Y
2022-07-08,"Palmer, Ewan",VST1334,29.5,pm,Y
2022-07-01,"Beker, Sena",VST1377,35.0,hardware,Y
2022-07-08,"Palmer, Ewan",VST1377,25.0,hardware,Y
2022-07-15,D. Ferreira,VST1377,8.0,hardware,Y
2022-07-22,"Haas, Nils",VST1377,12.0,hardware,
2022-07-01,M. Lindqvist,VST1377,4.0,hardware,Y
2022-08-08,"Renaud, Luc",VST1377,36.0,hardware,Y
2022-08-15,M. Lindqvist,VST1377,34.0,hardware,Y
2022-08-22,E. Palmer,VST1377,4.0,hardware,Y
2022-08-01,T. Sala,VST1377,4.0,hardware,Y
2022-09-08,L. Renaud,VST1377,9.0,hardware,Y
2022-09-15,"Haas, Nils",VST1377,30.0,hardware,Y
2022-09-22,D. Ferreira,VST1377,13.0,hardware,Y
2022-09-01,I. Arnaud,VST1377,2033.4,hardware,Y
2022-07-01,L. Renaud,VST1377,9.0,validation,Y
2022-07-08,S. Beker,VST1377,21.0,validation,Y
2022-07-15,A. Kovac,VST1377,6.0,validation,Y
2022-07-22,T. Sala,VST1377,36.0,validation,Y
2022-07-01,T. Sala,VST1377,40.0,validation,Y
2022-08-08,L. Renaud,VST1377,32.0,validation,Y
2022-08-15,"Palmer, Ewan",VST1377,8.0,validation,Y
2022-08-22,R. Dietrich,VST1377,40.0,validation,Y
2022-08-01,R. Dietrich,VST1377,25.0,validation,Y
2022-09-08,D. Ferreira,VST1377,27.0,validation,Y
2022-09-15,E. Palmer,VST1377,8.0,validation,Y
2022-09-22,N. Haas,VST1377,9.0,validation,Y
2022-09-01,"Arnaud, Ines",VST1377,488.1,validation,Y
2022-07-01,E. Palmer,VST1377,8.0,systems,Y
2022-07-08,"Beker, Sena",VST1377,34.0,systems,Y
2022-07-15,P. Strand,VST1377,7.0,systems,Y
2022-07-22,L. Renaud,VST1377,33.0,systems,Y
2022-07-01,I. Arnaud,VST1377,23.0,systems,Y
2022-08-08,E. Palmer,VST1377,13.0,systems,Y
2022-08-15,J. Moreau,VST1377,15.0,systems,Y
2022-08-22,"Kovac, Ana",VST1377,11.0,systems,Y
2022-08-01,"Kovac, Ana",VST1377,20.0,systems,Y
2022-09-08,"Ferreira, Diogo",VST1377,14.0,systems,Y
2022-09-15,T. Sala,VST1377,37.0,systems,Y
2022-09-22,"Dietrich, Rea",VST1377,30.0,systems,Y
2022-09-01,M. Lindqvist,VST1377,204.5,systems,Y
2022-07-01,T. Sala,VST1377,16.0,pm,
2022-07-08,L. Renaud,VST1377,38.0,pm,Y
2022-07-15,"Dietrich, Rea",VST1377,17.0,pm,Y
2022-07-22,A. Kovac,VST1377,24.0,pm,Y
2022-07-01,"Sala, Tomas",VST1377,36.0,pm,Y
2022-08-08,"Haas, Nils",VST1377,19.0,pm,Y
2022-08-15,T. Sala,VST1377,19.0,pm,Y
2022-08-22,N. Haas,VST1377,39.0,pm,Y
2022-08-01,I. Arnaud,VST1377,91.6,pm,Y
2022-07-01,T. Sala,VST1387,32.0,software,
2022-07-08,I. Arnaud,VST1387,28.0,software,Y
2022-07-15,L. Renaud,VST1387,21.0,software,Y
2022-07-22,M. Lindqvist,VST1387,40.0,software,Y
2022-07-01,"Kovac, Ana",VST1387,35.0,software,Y
2022-08-08,A. Kovac,VST1387,10.0,software,Y
2022-08-15,S. Beker,VST1387,5.0,software,Y
2022-08-22,P. Strand,VST1387,38.0,software,Y
2022-08-01,T. Sala,VST1387,32.0,software,Y
2022-09-08,A. Kovac,VST1387,32.0,software,Y
2022-09-15,L. Renaud,VST1387,29.0,software,Y
2022-09-22,"Haas, Nils",VST1387,24.0,software,Y
2022-09-01,"Haas, Nils",VST1387,320.8,software,Y
2022-07-01,"Dietrich, Rea",VST1387,7.0,validation,Y
2022-07-08,"Moreau, Julien",VST1387,7.0,validation,Y
2022-07-15,S. Beker,VST1387,20.0,validation,Y
2022-07-22,A. Kovac,VST1387,35.0,validation,Y
2022-07-01,"Moreau, Julien",VST1387,17.0,validation,Y
2022-08-08,T. Sala,VST1387,36.0,validation,Y
2022-08-15,S. Beker,VST1387,113.2,validation,Y
2022-07-01,T. Sala,VST1387,7.0,systems,Y
2022-07-08,R. Dietrich,VST1387,14.0,systems,Y
2022-07-15,"Dietrich, Rea",VST1387,10.0,systems,Y
2022-07-22,R. Dietrich,VST1387,28.0,systems,Y
2022-07-01,R. Dietrich,VST1387,21.0,systems,Y
2022-08-08,P. Strand,VST1387,96.4,systems,Y
2022-07-01,E. Palmer,VST1387,17.0,pm,Y
2022-07-08,"Kovac, Ana",VST1387,8.0,pm,Y
2022-07-15,M. Lindqvist,VST1387,23.0,pm,Y
2022-07-22,"Sala, Tomas",VST1387,69.6,pm,
2022-07-01,"Lindqvist, Maja",VST1388,31.0,hardware,Y
2022-07-08,"Ferreira, Diogo",VST1388,20.0,hardware,Y
2022-07-15,"Beker, Sena",VST1388,35.0,hardware,Y
2022-07-22,"Dietrich, Rea",VST1388,32.0,hardware,Y
2022-07-01,A. Kovac,VST1388,8.0,hardware,Y
2022-08-08,"Moreau, Julien",VST1388,29.0,hardware,Y
2022-08-15,L. Renaud,VST1388,34.0,hardware,Y
2022-08-22,"Lindqvist, Maja",VST1388,33.0,hardware,Y
2022-08-01,J. Moreau,VST1388,38.0,hardware,Y
2022-09-08,E. Palmer,VST1388,20.0,hardware,Y
2022-09-15,M. Lindqvist,VST1388,14.0,hardware,Y
2022-09-22,"Dietrich, Rea",VST1388,27.0,hardware,Y
2022-09-01,R. Dietrich,VST1388,101.1,hardware,Y
2022-07-01,J. Moreau,VST1388,17.0,validation,Y
2022-07-08,"Lindqvist, Maja",VST1388,37.0,validation,Y
2022-07-15,R. Dietrich,VST1388,14.0,validation,Y
2022-07-22,R. Dietrich,VST1388,15.0,validation,Y
2022-07-01,E. Palmer,VST1388,57.7,validation,Y
2022-07-01,I. Arnaud,VST1388,23.0,systems,Y
2022-07-08,"Dietrich, Rea",VST1388,26.0,systems,Y
2022-07-15,S. Beker,VST1388,35.4,systems,Y
2022-07-01,E. Palmer,VST1388,29.0,pm,Y
2022-07-08,M. Lindqvist,VST1388,27.3,pm,Y
2022-07-01,E. Palmer,VST1461,16.0,validation,Y
2022-07-08,"Arnaud, Ines",VST1461,11.0,validation,Y
2022-07-15,"Haas, Nils",VST1461,50.1,validation,Y
2022-07-01,P. Strand,VST1461,19.3,pm,Y
2022-07-01,A. Kovac,VST1482,10.0,software,Y
2022-07-08,I. Arnaud,VST1482,14.0,software,Y
2022-07-15,"Palmer, Ewan",VST1482,5.0,software,Y
2022-07-22,"Sala, Tomas",VST1482,19.0,software,Y
2022-07-01,I. Arnaud,VST1482,16.0,software,Y
2022-08-08,R. Dietrich,VST1482,15.0,software,Y
2022-08-15,L. Renaud,VST1482,16.0,software,Y
2022-08-22,R. Dietrich,VST1482,23.0,software,Y
2022-08-01,L. Renaud,VST1482,19.0,software,Y
2022-09-08,"Dietrich, Rea",VST1482,7.0,software,Y
2022-09-15,M. Lindqvist,VST1482,18.0,software,Y
2022-09-22,"Kovac, Ana",VST1482,28.0,software,Y
2022-09-01,"Kovac, Ana",VST1482,314.0,software,Y
2022-07-01,E. Palmer,VST1482,10.0,systems,Y
2022-07-08,"Moreau, Julien",VST1482,38.0,systems,Y
2022-07-15,J. Moreau,VST1482,24.0,systems,Y
2022-07-22,J. Moreau,VST1482,38.0,systems,Y
2022-07-01,N. Haas,VST1482,31.0,systems,Y
2022-08-08,"Arnaud, Ines",VST1482,60.6,systems,Y
2022-07-01,P. Strand,VST1482,16.0,validation,Y
2022-07-08,A. Kovac,VST1482,18.0,validation,Y
2022-07-15,"Dietrich, Rea",VST1482,20.0,validation,Y
2022-07-22,I. Arnaud,VST1482,11.0,validation,Y
2022-07-01,E. Palmer,VST1482,4.0,validation,Y
2022-08-08,"Lindqvist, Maja",VST1482,132.6,validation,Y
2022-07-01,J. Moreau,VST1482,31.0,pm,Y
2022-07-08,"Haas, Nils",VST1482,26.0,pm,Y
2022-07-15,"Dietrich, Rea",VST1482,43.8,pm,Y
2022-07-01,D. Ferreira,VST1516,16.0,hardware,Y
2022-07-08,A. Kovac,VST1516,5.0,hardware,Y
2022-07-15,"Ferreira, Diogo",VST1516,32.0,hardware,Y
2022-07-22,"Kovac, Ana",VST1516,39.0,hardware,Y
2022-07-01,"Moreau, Julien",VST1516,18.0,hardware,Y
2022-08-08,"Ferreira, Diogo",VST1516,5.0,hardware,Y
2022-08-15,E. Palmer,VST1516,18.0,hardware,Y
2022-08-22,E. Palmer,VST1516,40.0,hardware,Y
2022-08-01,L. Renaud,VST1516,28.0,hardware,Y
2022-09-08,"Dietrich, Rea",VST1516,24.0,hardware,Y
2022-09-15,"Beker, Sena",VST1516,16.0,hardware,Y
2022-09-22,D. Ferreira,VST1516,9.0,hardware,Y
2022-09-01,N. Haas,VST1516,613.3,hardware,Y
2022-07-01,S. Beker,VST1516,30.0,validation,Y
2022-07-08,"Haas, Nils",VST1516,20.0,validation,Y
2022-07-15,M. Lindqvist,VST1516,8.0,validation,Y
2022-07-22,T. Sala,VST1516,4.0,validation,Y
2022-07-01,D. Ferreira,VST1516,31.0,validation,Y
2022-08-08,E. Palmer,VST1516,8.0,validation,Y
2022-08-15,R. Dietrich,VST1516,16.0,validation,Y
2022-08-22,"Arnaud, Ines",VST1516,9.0,validation,
2022-08-01,L. Renaud,VST1516,8.0,validation,Y
2022-09-08,J. Moreau,VST1516,179.9,validation,Y
2022-07-01,S. Beker,VST1516,14.0,systems,Y
2022-07-08,"Moreau, Julien",VST1516,21.0,systems,Y
2022-07-15,"Palmer, Ewan",VST1516,24.0,systems,
2022-07-22,"Moreau, Julien",VST1516,35.0,systems,Y
2022-07-01,I. Arnaud,VST1516,14.0,systems,Y
2022-08-08,L. Renaud,VST1516,37.0,systems,Y
2022-08-15,D. Ferreira,VST1516,90.4,systems,Y
2022-07-01,"Arnaud, Ines",VST1516,19.0,pm,Y
2022-07-08,S. Beker,VST1516,13.0,pm,Y
2022-07-15,"Kovac, Ana",VST1516,30.0,pm,Y
2022-07-22,"Palmer, Ewan",VST1516,36.0,pm,Y
2022-07-01,A. Kovac,VST1516,59.0,pm,Y
2022-07-01,S. Beker,VST1524,26.0,software,Y
2022-07-08,"Ferreira, Diogo",VST1524,7.0,software,Y
2022-07-15,J. Moreau,VST1524,35.0,software,Y
2022-07-22,T. Sala,VST1524,24.0,software,Y
2022-07-01,L. Renaud,VST1524,26.0,software,Y
2022-08-08,"Kovac, Ana",VST1524,6.0,software,Y
2022-08-15,"Sala, Tomas",VST1524,38.0,software,Y
2022-08-22,P. Strand,VST1524,39.0,software,Y
2022-08-01,R. Dietrich,VST1524,6.0,software,Y
2022-09-08,T. Sala,VST1524,16.0,software,Y
2022-09-15,"Haas, Nils",VST1524,7.0,software,Y
2022-09-22,R. Dietrich,VST1524,36.0,software,Y
2022-09-01,"Sala, Tomas",VST1524,178.1,software,Y
2022-07-01,"Strand, Petra",VST1524,34.0,systems,Y
2022-07-08,R. Dietrich,VST1524,7.0,systems,Y
2022-07-15,"Haas, Nils",VST1524,32.0,systems,Y
2022-07-22,I. Arnaud,VST1524,21.0,systems,Y
2022-07-01,P. Strand,VST1524,7.0,systems,Y
2022-08-08,R. Dietrich,VST1524,76.7,systems,Y
2022-07-01,"Arnaud, Ines",VST1524,5.0,validation,Y
2022-07-08,D. Ferreira,VST1524,4.0,validation,Y
2022-07-15,"Strand, Petra",VST1524,26.0,validation,Y
2022-07-22,"Strand, Petra",VST1524,14.0,validation,Y
2022-07-01,N. Haas,VST1524,25.0,validation,
2022-08-08,E. Palmer,VST1524,103.7,validation,Y
2022-07-01,S. Beker,VST1524,16.0,pm,Y
2022-07-08,"Palmer, Ewan",VST1524,5.0,pm,
2022-07-15,E. Palmer,VST1524,67.8,pm,Y
2022-07-01,N. Haas,VST1540,37.0,calibration,Y
2022-07-08,"Ferreira, Diogo",VST1540,3.8,calibration,Y
2022-07-01,P. Strand,VST1540,17.0,validation,
2022-07-01,P. Strand,VST1540,10.2,pm,Y
2022-07-01,"Kovac, Ana",VST1550,37.0,software,Y
2022-07-08,T. Sala,VST1550,14.0,software,
2022-07-15,D. Ferreira,VST1550,7.0,software,Y
2022-07-22,N. Haas,VST1550,8.0,software,Y
2022-07-01,"Kovac, Ana",VST1550,38.0,software,Y
2022-08-08,R. Dietrich,VST1550,11.0,software,Y
2022-08-15,"Moreau, Julien",VST1550,15.0,software,Y
2022-08-22,"Haas, Nils",VST1550,35.0,software,Y
2022-08-01,S. Beker,VST1550,10.0,software,Y
2022-09-08,N. Haas,VST1550,26.0,software,Y
2022-09-15,M. Lindqvist,VST1550,24.0,software,Y
2022-09-22,P. Strand,VST1550,15.0,software,Y
2022-09-01,E. Palmer,VST1550,1523.3,software,Y
2022-07-01,R. Dietrich,VST1550,33.0,systems,Y
2022-07-08,"Dietrich, Rea",VST1550,23.0,systems,Y
2022-07-15,J. Moreau,VST1550,24.0,systems,Y
2022-07-22,S. Beker,VST1550,4.0,systems,
2022-07-01,T. Sala,VST1550,14.0,systems,Y
2022-08-08,M. Lindqvist,VST1550,22.0,systems,Y
2022-08-15,M. Lindqvist,VST1550,32.0,systems,Y
2022-08-22,"Haas, Nils",VST1550,37.0,systems,Y
2022-08-01,"Arnaud, Ines",VST1550,20.0,systems,Y
2022-09-08,"Strand, Petra",VST1550,9.0,systems,Y
2022-09-15,"Moreau, Julien",VST1550,34.0,systems,Y
2022-09-22,T. Sala,VST1550,17.0,systems,Y
2022-09-01,T. Sala,VST1550,436.3,systems,Y
2022-07-01,"Kovac, Ana",VST1550,32.0,validation,Y
2022-07-08,T. Sala,VST1550,32.0,validation,Y
2022-07-15,"Lindqvist, Maja",VST1550,40.0,validation,Y
2022-07-22,A. Kovac,VST1550,21.0,validation,Y
2022-07-01,R. Dietrich,VST1550,18.0,validation,Y
2022-08-08,J. Moreau,VST1550,10.0,validation,
2022-08-15,N. Haas,VST1550,5.0,validation,Y
2022-08-22,I. Arnaud,VST1550,11.0,validation,Y
2022-08-01,M. Lindqvist,VST1550,23.0,validation,Y
2022-09-08,L. Renaud,VST1550,10.0,validation,Y
2022-09-15,T. Sala,VST1550,19.0,validation,Y
2022-09-22,"Arnaud, Ines",VST1550,13.0,validation,Y
2022-09-01,L. Renaud,VST1550,471.3,validation,Y
2022-07-01,"Lindqvist, Maja",VST1550,20.0,pm,Y
2022-07-08,S. Beker,VST1550,34.0,pm,Y
2022-07-15,J. Moreau,VST1550,8.0,pm,Y
2022-07-22,"Dietrich, Rea",VST1550,37.0,pm,Y
2022-07-01,D. Ferreira,VST1550,7.0,pm,Y
2022-08-08,J. Moreau,VST1550,15.0,pm,Y
2022-08-15,S. Beker,VST1550,9.0,pm,Y
2022-08-22,A. Kovac,VST1550,20.0,pm,Y
2022-08-01,"Palmer, Ewan",VST1550,19.0,pm,Y
2022-09-08,S. Beker,VST1550,39.0,pm,
2022-09-15,N. Haas,VST1550,144.8,pm,Y
2022-07-01,"Lindqvist, Maja",VST1551,22.0,validation,Y
2022-07-08,L. Renaud,VST1551,38.0,validation,Y
2022-07-15,A. Kovac,VST1551,28.2,validation,Y
2022-07-01,T. Sala,VST1551,22.1,pm,Y
2022-07-01,N. Haas,VST1565,10.0,hardware,Y
2022-07-08,J. Moreau,VST1565,19.0,hardware,Y
2022-07-15,E. Palmer,VST1565,19.0,hardware,Y
2022-07-22,"Renaud, Luc",VST1565,9.0,hardware,Y
2022-07-01,N. Haas,VST1565,19.0,hardware,Y
2022-08-08,"Renaud, Luc",VST1565,6.0,hardware,Y
2022-08-15,"Moreau, Julien",VST1565,27.0,hardware,Y
2022-08-22,"Palmer, Ewan",VST1565,20.0,hardware,Y
2022-08-01,I. Arnaud,VST1565,13.0,hardware,Y
2022-09-08,"Ferreira, Diogo",VST1565,22.0,hardware,Y
2022-09-15,"Ferreira, Diogo",VST1565,177.5,hardware,Y
2022-07-01,P. Strand,VST1565,37.0,validation,Y
2022-07-08,N. Haas,VST1565,32.0,validation,Y
2022-07-15,"Strand, Petra",VST1565,16.0,validation,Y
2022-07-22,T. Sala,VST1565,28.8,validation,Y
2022-07-01,P. Strand,VST1565,7.0,systems,Y
2022-07-08,N. Haas,VST1565,12.0,systems,Y
2022-07-15,D. Ferreira,VST1565,49.3,systems,Y
2022-07-01,"Lindqvist, Maja",VST1565,7.0,pm,Y
2022-07-08,N. Haas,VST1565,38.5,pm,Y
2022-07-01,N. Haas,VST1587,13.3,systems,Y
2022-07-01,"Moreau, Julien",VST1587,13.2,pm,Y
2022-07-01,S. Beker,VST1588,18.0,validation,
2022-07-08,"Kovac, Ana",VST1588,25.0,validation,Y
2022-07-15,"Haas, Nils",VST1588,14.0,validation,Y
2022-07-22,A. Kovac,VST1588,56.0,validation,Y
2022-07-01,M. Lindqvist,VST1588,28.2,pm,Y
2022-07-01,J. Moreau,VST1589,21.0,hardware,Y
2022-07-08,"Palmer, Ewan",VST1589,10.0,hardware,Y
2022-07-15,"Renaud, Luc",VST1589,30.0,hardware,Y
