# Vantis Steering Systems — timesheet export
# period: 2020 Q3   exported: 2020-10-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2020-07-01,"Beker, Sena",1620,32.2,pm,Y
2020-07-01,D. Ferreira,1625,12.0,software,Y
2020-07-08,"Ferreira, Diogo",1625,30.0,software,Y
2020-07-15,T. Sala,1625,16.0,software,Y
2020-07-22,M. Lindqvist,1625,38.0,software,Y
2020-07-01,I. Arnaud,1625,67.0,software,Y
2020-07-01,"Strand, Petra",1625,31.0,validation,Y
2020-07-08,A. Kovac,1625,28.3,validation,Y
2020-07-01,R. Dietrich,1625,12.0,systems,Y
2020-07-08,P. Strand,1625,32.4,systems,Y
2020-07-01,D. Ferreira,1625,29.6,pm,Y
2020-07-01,D. Ferreira,1630,4.0,software,Y
2020-07-08,"Dietrich, Rea",1630,40.0,software,
2020-07-15,"Dietrich, Rea",1630,32.0,software,
2020-07-22,D. Ferreira,1630,9.0,software,Y
2020-07-01,"Kovac, Ana",1630,29.0,software,Y
2020-08-08,"Renaud, Luc",1630,35.0,software,Y
2020-08-15,M. Lindqvist,1630,25.0,software,Y
2020-08-22,S. Beker,1630,9.0,software,Y
2020-08-01,T. Sala,1630,38.0,software,Y
2020-09-08,"Kovac, Ana",1630,34.0,software,Y
2020-09-15,E. Palmer,1630,21.0,software,Y
2020-09-22,"Renaud, Luc",1630,26.0,software,Y
2020-09-01,J. Moreau,1630,673.8,software,Y
2020-07-01,R. Dietrich,1630,25.0,validation,Y
2020-07-08,P. Strand,1630,20.0,validation,Y
2020-07-15,E. Palmer,1630,5.0,validation,Y
2020-07-22,J. Moreau,1630,31.0,validation,Y
2020-07-01,D. Ferreira,1630,10.0,validation,Y
2020-08-08,P. Strand,1630,40.0,validation,Y
2020-08-15,N. Haas,1630,31.0,validation,
2020-08-22,M. Lindqvist,1630,37.0,validation,Y
2020-08-01,R. Dietrich,1630,18.0,validation,Y
2020-09-08,"Renaud, Luc",1630,39.0,validation,Y
2020-09-15,A. Kovac,1630,98.8,validation,Y
2020-07-01,"Lindqvist, Maja",1630,13.0,systems,Y
2020-07-08,S. Beker,1630,31.0,systems,Y
2020-07-15,J. Moreau,1630,20.0,systems,Y
2020-07-22,"Palmer, Ewan",1630,31.0,systems,Y
2020-07-01,"Strand, Petra",1630,22.0,systems,Y
2020-08-08,E. Palmer,1630,40.0,systems,Y
2020-08-15,"Beker, Sena",1630,4.0,systems,Y
2020-08-22,"Palmer, Ewan",1630,105.1,systems,Y
2020-07-01,R. Dietrich,1630,20.0,pm,Y
2020-07-08,D. Ferreira,1630,25.0,pm,Y
2020-07-15,"Beker, Sena",1630,18.0,pm,Y
2020-07-22,E. Palmer,1630,11.0,pm,Y
2020-07-01,P. Strand,1630,22.0,pm,Y
2020-08-08,P. Strand,1630,81.4,pm,Y
2020-07-01,"Lindqvist, Maja",1632,28.0,hardware,Y
2020-07-08,"Renaud, Luc",1632,7.0,hardware,Y
2020-07-15,"Lindqvist, Maja",1632,5.0,hardware,Y
2020-07-22,R. Dietrich,1632,8.0,hardware,Y
2020-07-01,E. Palmer,1632,7.0,hardware,Y
2020-08-08,M. Lindqvist,1632,5.0,hardware,Y
2020-08-15,"Moreau, Julien",1632,32.0,hardware,Y
2020-08-22,M. Lindqvist,1632,21.0,hardware,Y
2020-08-01,L. Renaud,1632,12.0,hardware,Y
2020-09-08,"Renaud, Luc",1632,11.0,hardware,Y
2020-09-15,N. Haas,1632,21.0,hardware,Y
2020-09-22,L. Renaud,1632,6.0,hardware,Y
2020-09-01,T. Sala,1632,964.6,hardware,Y
2020-07-01,"Dietrich, Rea",1632,8.0,validation,Y
2020-07-08,"Ferreira, Diogo",1632,39.0,validation,Y
2020-07-15,"Renaud, Luc",1632,14.0,validation,Y
2020-07-22,I. Arnaud,1632,24.0,validation,Y
2020-07-01,J. Moreau,1632,32.0,validation,Y
2020-08-08,"Renaud, Luc",1632,27.0,validation,Y
2020-08-15,J. Moreau,1632,30.0,validation,Y
2020-08-22,"Ferreira, Diogo",1632,10.0,validation,Y
2020-08-01,L. Renaud,1632,11.0,validation,Y
2020-09-08,M. Lindqvist,1632,24.0,validation,Y
2020-09-15,T. Sala,1632,30.0,validation,Y
2020-09-22,E. Palmer,1632,12.0,validation,Y
2020-09-01,"Kovac, Ana",1632,149.0,validation,Y
2020-07-01,M. Lindqvist,1632,9.0,systems,Y
2020-07-08,E. Palmer,1632,32.0,systems,Y
2020-07-15,"Kovac, Ana",1632,21.0,systems,Y
2020-07-22,"Lindqvist, Maja",1632,17.0,systems,Y
2020-07-01,"Beker, Sena",1632,38.0,systems,Y
2020-08-08,E. Palmer,1632,29.0,systems,Y
2020-08-15,R. Dietrich,1632,9.0,systems,Y
2020-08-22,"Palmer, Ewan",1632,23.0,systems,Y
2020-08-01,D. Ferreira,1632,39.0,systems,Y
2020-09-08,R. Dietrich,1632,90.5,systems,Y
2020-07-01,T. Sala,1632,21.0,pm,Y
2020-07-08,J. Moreau,1632,30.0,pm,Y
2020-07-15,R. Dietrich,1632,26.0,pm,Y
2020-07-22,S. Beker,1632,34.0,pm,Y
2020-07-01,D. Ferreira,1632,40.0,pm,Y
2020-08-08,"Haas, Nils",1632,24.0,pm,Y
2020-08-15,S. Beker,1632,30.1,pm,Y
# the three lines below were booked against a closed code and journalled later
2020-08-21,R. Dietrich,VST-1028,5.5,software,
2020-08-04,T. Sala,VST-1028,3.3,software,
2020-08-04,M. Lindqvist,VST-1028,14.6,pm,
