# Vantis Steering Systems — timesheet export
# period: 2020 Q1   exported: 2020-04-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2020-02-15,E. Palmer,1596,16.0,systems,Y
2020-02-22,M. Lindqvist,1596,15.0,systems,Y
2020-02-01,T. Sala,1596,22.0,systems,Y
2020-03-08,M. Lindqvist,1596,14.0,systems,Y
2020-03-15,"Moreau, Julien",1596,10.0,systems,Y
2020-03-22,"Beker, Sena",1596,14.0,systems,Y
2020-03-01,"Moreau, Julien",1596,233.2,systems,Y
2020-01-01,"Arnaud, Ines",1596,9.0,pm,Y
2020-01-08,"Kovac, Ana",1596,20.0,pm,Y
2020-01-15,N. Haas,1596,35.0,pm,Y
2020-01-22,P. Strand,1596,39.0,pm,Y
2020-01-01,"Lindqvist, Maja",1596,35.0,pm,Y
2020-02-08,T. Sala,1596,35.0,pm,Y
2020-02-15,P. Strand,1596,40.0,pm,Y
2020-02-22,M. Lindqvist,1596,19.0,pm,Y
2020-02-01,T. Sala,1596,64.8,pm,Y
2020-01-01,"Ferreira, Diogo",1616,38.0,hardware,Y
2020-01-08,I. Arnaud,1616,37.0,hardware,Y
2020-01-15,M. Lindqvist,1616,7.0,hardware,Y
2020-01-22,M. Lindqvist,1616,23.0,hardware,Y
2020-01-01,"Kovac, Ana",1616,30.0,hardware,Y
2020-02-08,D. Ferreira,1616,38.0,hardware,Y
2020-02-15,A. Kovac,1616,22.0,hardware,Y
2020-02-22,I. Arnaud,1616,22.0,hardware,
2020-02-01,"Lindqvist, Maja",1616,4.0,hardware,Y
2020-03-08,P. Strand,1616,29.0,hardware,Y
2020-03-15,"Palmer, Ewan",1616,4.0,hardware,Y
2020-03-22,S. Beker,1616,7.0,hardware,Y
2020-03-01,D. Ferreira,1616,3859.6,hardware,
2020-01-01,"Palmer, Ewan",1616,21.0,validation,Y
2020-01-08,S. Beker,1616,33.0,validation,Y
2020-01-15,"Palmer, Ewan",1616,30.0,validation,Y
2020-01-22,P. Strand,1616,12.0,validation,Y
2020-01-01,"Palmer, Ewan",1616,39.0,validation,Y
2020-02-08,"Arnaud, Ines",1616,27.0,validation,Y
2020-02-15,M. Lindqvist,1616,8.0,validation,Y
2020-02-22,D. Ferreira,1616,38.0,validation,Y
2020-02-01,I. Arnaud,1616,14.0,validation,Y
2020-03-08,J. Moreau,1616,40.0,validation,Y
2020-03-15,T. Sala,1616,35.0,validation,Y
2020-03-22,L. Renaud,1616,38.0,validation,Y
2020-03-01,"Sala, Tomas",1616,1163.4,validation,Y
2020-01-01,T. Sala,1616,26.0,systems,Y
2020-01-08,"Beker, Sena",1616,38.0,systems,Y
2020-01-15,"Ferreira, Diogo",1616,12.0,systems,Y
2020-01-22,"Beker, Sena",1616,33.0,systems,Y
2020-01-01,S. Beker,1616,24.0,systems,
2020-02-08,"Lindqvist, Maja",1616,18.0,systems,Y
2020-02-15,"Arnaud, Ines",1616,35.0,systems,Y
2020-02-22,L. Renaud,1616,40.0,systems,Y
2020-02-01,J. Moreau,1616,29.0,systems,
2020-03-08,"Dietrich, Rea",1616,11.0,systems,Y
2020-03-15,"Arnaud, Ines",1616,29.0,systems,Y
2020-03-22,T. Sala,1616,9.0,systems,Y
2020-03-01,N. Haas,1616,819.8,systems,Y
2020-01-01,"Palmer, Ewan",1616,9.0,pm,Y
2020-01-08,"Ferreira, Diogo",1616,37.0,pm,Y
2020-01-15,"Kovac, Ana",1616,27.0,pm,Y
2020-01-22,"Beker, Sena",1616,20.0,pm,Y
2020-01-01,A. Kovac,1616,27.0,pm,Y
2020-02-08,L. Renaud,1616,25.0,pm,Y
2020-02-15,R. Dietrich,1616,10.0,pm,Y
2020-02-22,M. Lindqvist,1616,26.0,pm,Y
2020-02-01,"Haas, Nils",1616,39.0,pm,Y
2020-03-08,"Sala, Tomas",1616,21.0,pm,Y
2020-03-15,"Lindqvist, Maja",1616,4.0,pm,Y
2020-03-22,J. Moreau,1616,18.0,pm,Y
2020-03-01,E. Palmer,1616,486.2,pm,Y
# the three lines below were booked against a closed code and journalled later
2020-02-18,J. Moreau,1167,2.8,pm,
2020-02-24,T. Sala,1167,10.4,pm,
2020-02-28,R. Dietrich,1167,7.1,systems,
