# Vantis Steering Systems — timesheet export
# period: 2023 Q2   exported: 2023-07-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2023-06-15,R. Dietrich,VST1053,33.0,validation,Y
2023-06-22,"Beker, Sena",VST1053,23.0,validation,Y
2023-06-01,M. Lindqvist,VST1053,185.6,validation,Y
2023-04-01,"Renaud, Luc",VST1053,25.0,systems,Y
2023-04-08,"Palmer, Ewan",VST1053,25.0,systems,
2023-04-15,J. Moreau,VST1053,29.0,systems,Y
2023-04-22,P. Strand,VST1053,7.0,systems,Y
2023-04-01,E. Palmer,VST1053,10.0,systems,Y
2023-05-08,D. Ferreira,VST1053,22.0,systems,Y
2023-05-15,I. Arnaud,VST1053,19.0,systems,Y
2023-05-22,"Kovac, Ana",VST1053,29.0,systems,Y
2023-05-01,"Sala, Tomas",VST1053,36.0,systems,Y
2023-06-08,P. Strand,VST1053,120.9,systems,Y
2023-04-01,"Kovac, Ana",VST1053,14.0,pm,
2023-04-08,"Palmer, Ewan",VST1053,4.0,pm,Y
2023-04-15,"Arnaud, Ines",VST1053,22.0,pm,Y
2023-04-22,N. Haas,VST1053,25.0,pm,Y
2023-04-01,J. Moreau,VST1053,34.0,pm,Y
2023-05-08,D. Ferreira,VST1053,13.0,pm,Y
2023-05-15,L. Renaud,VST1053,103.3,pm,Y
2023-04-01,"Sala, Tomas",VST1055,32.0,software,Y
2023-04-08,S. Beker,VST1055,23.4,software,Y
2023-04-01,"Lindqvist, Maja",VST1055,28.0,validation,Y
2023-04-08,S. Beker,VST1055,27.4,validation,
2023-04-01,L. Renaud,VST1055,27.8,pm,Y
2023-04-01,M. Lindqvist,VST1178,12.0,hardware,Y
2023-04-08,T. Sala,VST1178,38.0,hardware,Y
2023-04-15,"Lindqvist, Maja",VST1178,33.0,hardware,Y
2023-04-22,A. Kovac,VST1178,28.0,hardware,Y
2023-04-01,"Palmer, Ewan",VST1178,5.0,hardware,Y
2023-05-08,P. Strand,VST1178,9.0,hardware,Y
2023-05-15,N. Haas,VST1178,26.0,hardware,Y
2023-05-22,"Ferreira, Diogo",VST1178,20.0,hardware,Y
2023-05-01,E. Palmer,VST1178,23.0,hardware,Y
2023-06-08,A. Kovac,VST1178,37.0,hardware,Y
2023-06-15,M. Lindqvist,VST1178,20.0,hardware,
2023-06-22,N. Haas,VST1178,32.0,hardware,Y
2023-06-01,I. Arnaud,VST1178,674.3,hardware,Y
2023-04-01,A. Kovac,VST1178,11.0,validation,Y
2023-04-08,I. Arnaud,VST1178,13.0,validation,Y
2023-04-15,M. Lindqvist,VST1178,16.0,validation,Y
2023-04-22,"Dietrich, Rea",VST1178,23.0,validation,Y
2023-04-01,A. Kovac,VST1178,20.0,validation,Y
2023-05-08,J. Moreau,VST1178,9.0,validation,Y
2023-05-15,R. Dietrich,VST1178,31.0,validation,Y
2023-05-22,R. Dietrich,VST1178,36.0,validation,Y
2023-05-01,S. Beker,VST1178,4.0,validation,Y
2023-06-08,"Moreau, Julien",VST1178,39.0,validation,Y
2023-06-15,R. Dietrich,VST1178,146.1,validation,Y
2023-04-01,"Ferreira, Diogo",VST1178,21.0,systems,Y
2023-04-08,J. Moreau,VST1178,33.0,systems,Y
2023-04-15,M. Lindqvist,VST1178,7.0,systems,Y
2023-04-22,M. Lindqvist,VST1178,34.0,systems,Y
2023-04-01,J. Moreau,VST1178,14.0,systems,
2023-05-08,"Palmer, Ewan",VST1178,17.0,systems,Y
2023-05-15,J. Moreau,VST1178,37.0,systems,Y
2023-05-22,"Palmer, Ewan",VST1178,98.1,systems,Y
2023-04-01,P. Strand,VST1178,29.0,pm,Y
2023-04-08,"Arnaud, Ines",VST1178,30.0,pm,Y
2023-04-15,"Ferreira, Diogo",VST1178,38.0,pm,Y
2023-04-22,P. Strand,VST1178,17.0,pm,
2023-04-01,P. Strand,VST1178,10.0,pm,Y
2023-05-08,P. Strand,VST1178,50.1,pm,
2023-04-01,S. Beker,VST1192,19.0,software,Y
2023-04-08,L. Renaud,VST1192,21.0,software,Y
2023-04-15,P. Strand,VST1192,13.0,software,Y
2023-04-22,I. Arnaud,VST1192,33.0,software,Y
2023-04-01,I. Arnaud,VST1192,9.0,software,Y
2023-05-08,D. Ferreira,VST1192,14.0,software,Y
2023-05-15,"Ferreira, Diogo",VST1192,32.0,software,Y
2023-05-22,"Beker, Sena",VST1192,27.0,software,Y
2023-05-01,D. Ferreira,VST1192,11.0,software,Y
2023-06-08,"Palmer, Ewan",VST1192,20.0,software,Y
2023-06-15,"Strand, Petra",VST1192,22.0,software,Y
2023-06-22,E. Palmer,VST1192,40.0,software,Y
2023-06-01,T. Sala,VST1192,157.5,software,
2023-04-01,"Renaud, Luc",VST1192,7.0,systems,Y
2023-04-08,M. Lindqvist,VST1192,25.0,systems,Y
2023-04-15,"Moreau, Julien",VST1192,18.0,systems,Y
2023-04-22,S. Beker,VST1192,25.0,systems,Y
2023-04-01,A. Kovac,VST1192,92.4,systems,Y
2023-04-01,I. Arnaud,VST1192,30.0,validation,Y
2023-04-08,N. Haas,VST1192,39.0,validation,Y
2023-04-15,"Palmer, Ewan",VST1192,14.0,validation,Y
2023-04-22,P. Strand,VST1192,6.0,validation,Y
2023-04-01,"Dietrich, Rea",VST1192,78.4,validation,Y
2023-04-01,J. Moreau,VST1192,12.0,pm,Y
2023-04-08,E. Palmer,VST1192,27.0,pm,Y
2023-04-15,D. Ferreira,VST1192,44.7,pm,Y
2023-04-01,M. Lindqvist,VST1233,16.0,software,
2023-04-08,"Haas, Nils",VST1233,38.0,software,Y
2023-04-15,"Ferreira, Diogo",VST1233,24.0,software,Y
2023-04-01,A. Kovac,VST1233,6.0,validation,Y
2023-04-08,"Beker, Sena",VST1233,35.0,validation,Y
2023-04-15,"Arnaud, Ines",VST1233,37.0,validation,Y
2023-04-01,"Kovac, Ana",VST1233,23.0,pm,Y
2023-04-08,"Dietrich, Rea",VST1233,15.9,pm,Y
2023-04-01,"Ferreira, Diogo",VST1250,5.0,hardware,Y
2023-04-08,A. Kovac,VST1250,5.0,hardware,Y
2023-04-15,A. Kovac,VST1250,17.0,hardware,Y
2023-04-22,E. Palmer,VST1250,18.0,hardware,Y
2023-04-01,P. Strand,VST1250,17.0,hardware,Y
2023-05-08,J. Moreau,VST1250,38.0,hardware,
2023-05-15,N. Haas,VST1250,12.0,hardware,Y
2023-05-22,R. Dietrich,VST1250,26.0,hardware,Y
2023-05-01,T. Sala,VST1250,6.0,hardware,Y
2023-06-08,"Haas, Nils",VST1250,40.0,hardware,Y
2023-06-15,P. Strand,VST1250,9.0,hardware,Y
2023-06-22,"Sala, Tomas",VST1250,25.0,hardware,Y
2023-06-01,P. Strand,VST1250,774.0,hardware,Y
2023-04-01,J. Moreau,VST1250,13.0,validation,Y
2023-04-08,A. Kovac,VST1250,32.0,validation,Y
2023-04-15,S. Beker,VST1250,4.0,validation,Y
2023-04-22,"Strand, Petra",VST1250,22.0,validation,
2023-04-01,P. Strand,VST1250,11.0,validation,
2023-05-08,"Ferreira, Diogo",VST1250,5.0,validation,Y
2023-05-15,P. Strand,VST1250,10.0,validation,Y
2023-05-22,"Sala, Tomas",VST1250,8.0,validation,Y
2023-05-01,"Strand, Petra",VST1250,18.0,validation,Y
2023-06-08,R. Dietrich,VST1250,8.0,validation,Y
2023-06-15,"Beker, Sena",VST1250,229.7,validation,Y
2023-04-01,"Moreau, Julien",VST1250,33.0,systems,Y
2023-04-08,L. Renaud,VST1250,9.0,systems,Y
2023-04-15,I. Arnaud,VST1250,9.0,systems,Y
2023-04-22,"Dietrich, Rea",VST1250,23.0,systems,Y
2023-04-01,M. Lindqvist,VST1250,30.0,systems,Y
2023-05-08,N. Haas,VST1250,37.0,systems,Y
2023-05-15,"Arnaud, Ines",VST1250,31.0,systems,Y
2023-05-22,"Strand, Petra",VST1250,98.5,systems,Y
2023-04-01,P. Strand,VST1250,4.0,pm,Y
2023-04-08,"Haas, Nils",VST1250,5.0,pm,Y
2023-04-15,L. Renaud,VST1250,26.0,pm,
2023-04-22,P. Strand,VST1250,28.0,pm,
2023-04-01,"Haas, Nils",VST1250,35.0,pm,
2023-05-08,"Moreau, Julien",VST1250,82.4,pm,Y
2023-04-01,"Ferreira, Diogo",VST1267,18.0,software,Y
2023-04-08,"Kovac, Ana",VST1267,25.0,software,Y
2023-04-15,D. Ferreira,VST1267,37.4,software,Y
2023-04-01,T. Sala,VST1267,18.0,validation,Y
2023-04-08,S. Beker,VST1267,10.0,validation,Y
2023-04-15,S. Beker,VST1267,52.4,validation,Y
2023-04-01,L. Renaud,VST1267,34.0,pm,Y
2023-04-08,N. Haas,VST1267,6.3,pm,Y
2023-04-01,"Arnaud, Ines",VST1269,22.0,safety,Y
2023-04-08,R. Dietrich,VST1269,38.0,safety,Y
2023-04-15,I. Arnaud,VST1269,31.0,safety,Y
2023-04-22,"Arnaud, Ines",VST1269,17.0,safety,Y
2023-04-01,"Renaud, Luc",VST1269,27.0,safety,Y
2023-05-08,M. Lindqvist,VST1269,5.0,safety,
2023-05-15,T. Sala,VST1269,93.8,safety,Y
2023-04-01,N. Haas,VST1269,29.0,systems,Y
2023-04-08,J. Moreau,VST1269,37.8,systems,Y
2023-04-01,S. Beker,VST1269,33.4,pm,Y
2023-04-01,"Strand, Petra",VST1335,25.0,calibration,Y
2023-04-08,A. Kovac,VST1335,17.4,calibration,Y
2023-04-01,A. Kovac,VST1335,17.6,validation,Y
2023-04-01,M. Lindqvist,VST1335,10.6,pm,Y
2023-04-01,T. Sala,VST1353,5.0,hardware,Y
2023-04-08,"Ferreira, Diogo",VST1353,13.0,hardware,Y
2023-04-15,"Arnaud, Ines",VST1353,5.0,hardware,Y
2023-04-22,I. Arnaud,VST1353,34.0,hardware,Y
2023-04-01,T. Sala,VST1353,20.0,hardware,Y
2023-05-08,S. Beker,VST1353,13.0,hardware,Y
2023-05-15,"Dietrich, Rea",VST1353,37.0,hardware,Y
2023-05-22,"Ferreira, Diogo",VST1353,20.0,hardware,Y
2023-05-01,"Renaud, Luc",VST1353,30.0,hardware,Y
2023-06-08,N. Haas,VST1353,36.0,hardware,Y
2023-06-15,R. Dietrich,VST1353,4.0,hardware,Y
2023-06-22,"Strand, Petra",VST1353,38.0,hardware,Y
2023-06-01,"Haas, Nils",VST1353,588.5,hardware,Y
2023-04-01,E. Palmer,VST1353,35.0,validation,Y
2023-04-08,P. Strand,VST1353,7.0,validation,Y
2023-04-15,L. Renaud,VST1353,25.0,validation,Y
2023-04-22,J. Moreau,VST1353,27.0,validation,Y
2023-04-01,J. Moreau,VST1353,14.0,validation,Y
2023-05-08,"Beker, Sena",VST1353,27.0,validation,
2023-05-15,"Arnaud, Ines",VST1353,14.0,validation,Y
2023-05-22,N. Haas,VST1353,12.0,validation,
2023-05-01,L. Renaud,VST1353,15.0,validation,Y
2023-06-08,S. Beker,VST1353,130.7,validation,Y
2023-04-01,"Palmer, Ewan",VST1353,30.0,systems,Y
2023-04-08,A. Kovac,VST1353,5.0,systems,
2023-04-15,J. Moreau,VST1353,39.0,systems,Y
2023-04-22,J. Moreau,VST1353,36.0,systems,Y
2023-04-01,A. Kovac,VST1353,36.0,systems,Y
2023-05-08,"Ferreira, Diogo",VST1353,38.0,systems,Y
2023-05-15,M. Lindqvist,VST1353,46.0,systems,Y
2023-04-01,"Haas, Nils",VST1353,35.0,pm,Y
2023-04-08,"Haas, Nils",VST1353,20.0,pm,Y
2023-04-15,J. Moreau,VST1353,29.0,pm,Y
2023-04-22,"Ferreira, Diogo",VST1353,35.0,pm,Y
2023-04-01,"Renaud, Luc",VST1353,34.4,pm,Y
2023-04-01,"Beker, Sena",VST1356,39.0,hardware,Y
2023-04-08,"Haas, Nils",VST1356,10.0,hardware,Y
2023-04-15,E. Palmer,VST1356,8.0,hardware,Y
2023-04-22,"Ferreira, Diogo",VST1356,24.0,hardware,Y
2023-04-01,T. Sala,VST1356,37.0,hardware,Y
2023-05-08,I. Arnaud,VST1356,31.0,hardware,Y
2023-05-15,R. Dietrich,VST1356,22.0,hardware,Y
2023-05-22,I. Arnaud,VST1356,4.0,hardware,Y
2023-05-01,D. Ferreira,VST1356,29.0,hardware,
2023-06-08,L. Renaud,VST1356,14.0,hardware,Y
2023-06-15,"Arnaud, Ines",VST1356,25.0,hardware,Y
2023-06-22,R. Dietrich,VST1356,38.0,hardware,Y
2023-06-01,"Palmer, Ewan",VST1356,1041.6,hardware,Y
2023-04-01,L. Renaud,VST1356,12.0,validation,Y
2023-04-08,"Palmer, Ewan",VST1356,37.0,validation,Y
2023-04-15,A. Kovac,VST1356,35.0,validation,Y
2023-04-22,"Arnaud, Ines",VST1356,25.0,validation,Y
2023-04-01,S. Beker,VST1356,10.0,validation,Y
2023-05-08,"Dietrich, Rea",VST1356,18.0,validation,Y
2023-05-15,"Ferreira, Diogo",VST1356,17.0,validation,Y
2023-05-22,P. Strand,VST1356,12.0,validation,Y
2023-05-01,T. Sala,VST1356,29.0,validation,Y
2023-06-08,"Moreau, Julien",VST1356,25.0,validation,Y
2023-06-15,L. Renaud,VST1356,24.0,validation,Y
2023-06-22,R. Dietrich,VST1356,26.0,validation,Y
2023-06-01,R. Dietrich,VST1356,211.0,validation,Y
2023-04-01,"Sala, Tomas",VST1356,30.0,systems,
2023-04-08,S. Beker,VST1356,13.0,systems,Y
2023-04-15,E. Palmer,VST1356,39.0,systems,Y
2023-04-22,"Lindqvist, Maja",VST1356,7.0,systems,Y
2023-04-01,I. Arnaud,VST1356,13.0,systems,
2023-05-08,M. Lindqvist,VST1356,9.0,systems,Y
2023-05-15,"Strand, Petra",VST1356,19.0,systems,Y
2023-05-22,"Sala, Tomas",VST1356,5.0,systems,Y
2023-05-01,N. Haas,VST1356,20.0,systems,Y
2023-06-08,N. Haas,VST1356,15.0,systems,Y
2023-06-15,I. Arnaud,VST1356,190.7,systems,Y
2023-04-01,M. Lindqvist,VST1356,21.0,pm,Y
2023-04-08,M. Lindqvist,VST1356,31.0,pm,Y
2023-04-15,S. Beker,VST1356,34.0,pm,Y
2023-04-22,P. Strand,VST1356,18.0,pm,Y
2023-04-01,A. Kovac,VST1356,26.0,pm,Y
2023-05-08,M. Lindqvist,VST1356,25.0,pm,Y
2023-05-15,E. Palmer,VST1356,4.0,pm,
2023-05-22,L. Renaud,VST1356,81.5,pm,Y
2023-04-01,M. Lindqvist,VST1364,7.0,calibration,Y
2023-04-08,M. Lindqvist,VST1364,37.0,calibration,Y
2023-04-01,"Arnaud, Ines",VST1364,18.3,validation,Y
2023-04-01,T. Sala,VST1364,11.0,pm,Y
2023-04-01,J. Moreau,VST1367,40.0,software,Y
2023-04-08,"Moreau, Julien",VST1367,16.4,software,Y
2023-04-01,"Strand, Petra",VST1367,40.0,validation,Y
2023-04-08,A. Kovac,VST1367,16.4,validation,Y
2023-04-01,T. Sala,VST1367,28.1,pm,Y
2023-04-01,A. Kovac,VST1379,23.0,hardware,Y
2023-04-08,I. Arnaud,VST1379,38.0,hardware,Y
2023-04-15,"Ferreira, Diogo",VST1379,22.0,hardware,Y
2023-04-22,"Lindqvist, Maja",VST1379,26.0,hardware,Y
2023-04-01,T. Sala,VST1379,11.0,hardware,Y
2023-05-08,R. Dietrich,VST1379,20.0,hardware,Y
2023-05-15,M. Lindqvist,VST1379,24.0,hardware,Y
2023-05-22,M. Lindqvist,VST1379,32.0,hardware,Y
2023-05-01,"Beker, Sena",VST1379,21.0,hardware,Y
2023-06-08,A. Kovac,VST1379,13.0,hardware,Y
2023-06-15,J. Moreau,VST1379,137.1,hardware,Y
2023-04-01,J. Moreau,VST1379,36.0,validation,Y
2023-04-08,"Haas, Nils",VST1379,32.0,validation,Y
2023-04-15,R. Dietrich,VST1379,12.0,validation,Y
2023-04-22,"Lindqvist, Maja",VST1379,42.4,validation,Y
2023-04-01,P. Strand,VST1379,13.0,systems,Y
2023-04-08,R. Dietrich,VST1379,16.0,systems,Y
2023-04-15,"Dietrich, Rea",VST1379,44.4,systems,Y
2023-04-01,"Beker, Sena",VST1379,25.0,pm,Y
2023-04-08,J. Moreau,VST1379,23.9,pm,Y
2023-04-01,N. Haas,VST1402,22.0,safety,Y
2023-04-08,L. Renaud,VST1402,32.0,safety,
2023-04-15,T. Sala,VST1402,40.0,safety,Y
2023-04-22,"Palmer, Ewan",VST1402,11.0,safety,
2023-04-01,R. Dietrich,VST1402,16.0,safety,Y
2023-05-08,"Kovac, Ana",VST1402,10.0,safety,Y
2023-05-15,T. Sala,VST1402,12.0,safety,Y
2023-05-22,A. Kovac,VST1402,7.0,safety,
2023-05-01,M. Lindqvist,VST1402,33.0,safety,Y
2023-06-08,P. Strand,VST1402,35.0,safety,Y
2023-06-15,"Strand, Petra",VST1402,22.0,safety,Y
2023-06-22,N. Haas,VST1402,37.0,safety,Y
2023-06-01,L. Renaud,VST1402,1048.4,safety,Y
2023-04-01,"Beker, Sena",VST1402,8.0,systems,Y
2023-04-08,"Beker, Sena",VST1402,29.0,systems,Y
2023-04-15,A. Kovac,VST1402,29.0,systems,Y
2023-04-22,"Strand, Petra",VST1402,10.0,systems,Y
2023-04-01,I. Arnaud,VST1402,36.0,systems,Y
2023-05-08,"Moreau, Julien",VST1402,23.0,systems,Y
2023-05-15,N. Haas,VST1402,9.0,systems,Y
2023-05-22,"Beker, Sena",VST1402,21.0,systems,Y
2023-05-01,A. Kovac,VST1402,39.0,systems,Y
2023-06-08,"Dietrich, Rea",VST1402,35.0,systems,Y
2023-06-15,R. Dietrich,VST1402,21.0,systems,Y
2023-06-22,"Renaud, Luc",VST1402,118.7,systems,Y
2023-04-01,"Arnaud, Ines",VST1402,25.0,pm,Y
2023-04-08,"Moreau, Julien",VST1402,12.0,pm,Y
2023-04-15,R. Dietrich,VST1402,17.0,pm,Y
2023-04-22,E. Palmer,VST1402,31.0,pm,Y
2023-04-01,S. Beker,VST1402,39.0,pm,Y
2023-05-08,"Renaud, Luc",VST1402,65.3,pm,Y
2023-04-01,D. Ferreira,VST1485,13.0,software,Y
2023-04-08,P. Strand,VST1485,19.0,software,Y
2023-04-15,"Palmer, Ewan",VST1485,5.0,software,Y
2023-04-22,J. Moreau,VST1485,24.0,software,Y
2023-04-01,"Renaud, Luc",VST1485,28.0,software,
2023-05-08,M. Lindqvist,VST1485,102.0,software,Y
2023-04-01,T. Sala,VST1485,13.0,validation,Y
2023-04-08,L. Renaud,VST1485,24.0,validation,Y
2023-04-15,J. Moreau,VST1485,32.4,validation,Y
2023-04-01,D. Ferreira,VST1485,6.0,systems,Y
2023-04-08,S. Beker,VST1485,46.1,systems,Y
2023-04-01,"Sala, Tomas",VST1485,28.0,pm,Y
2023-04-08,"Beker, Sena",VST1485,6.7,pm,Y
2023-04-01,M. Lindqvist,VST1491,33.0,hardware,Y
2023-04-08,P. Strand,VST1491,4.0,hardware,Y
2023-04-15,M. Lindqvist,VST1491,32.0,hardware,Y
2023-04-22,I. Arnaud,VST1491,23.0,hardware,Y
2023-04-01,N. Haas,VST1491,9.0,hardware,Y
2023-05-08,I. Arnaud,VST1491,29.0,hardware,Y
2023-05-15,S. Beker,VST1491,23.0,hardware,Y
2023-05-22,"Haas, Nils",VST1491,12.0,hardware,Y
2023-05-01,E. Palmer,VST1491,34.0,hardware,Y
2023-06-08,J. Moreau,VST1491,17.0,hardware,Y
2023-06-15,"Haas, Nils",VST1491,30.0,hardware,Y
2023-06-22,N. Haas,VST1491,31.0,hardware,Y
2023-06-01,"Strand, Petra",VST1491,1545.2,hardware,Y
2023-04-01,N. Haas,VST1491,9.0,validation,Y
2023-04-08,N. Haas,VST1491,26.0,validation,Y
2023-04-15,J. Moreau,VST1491,15.0,validation,Y
2023-04-22,S. Beker,VST1491,18.0,validation,Y
2023-04-01,R. Dietrich,VST1491,33.0,validation,Y
2023-05-08,E. Palmer,VST1491,15.0,validation,Y
2023-05-15,R. Dietrich,VST1491,19.0,validation,Y
2023-05-22,"Haas, Nils",VST1491,37.0,validation,Y
2023-05-01,"Strand, Petra",VST1491,33.0,validation,Y
2023-06-08,L. Renaud,VST1491,16.0,validation,Y
2023-06-15,L. Renaud,VST1491,29.0,validation,Y
2023-06-22,I. Arnaud,VST1491,27.0,validation,Y
2023-06-01,D. Ferreira,VST1491,330.4,validation,Y
2023-04-01,"Lindqvist, Maja",VST1491,14.0,systems,Y
2023-04-08,"Haas, Nils",VST1491,27.0,systems,
2023-04-15,"Arnaud, Ines",VST1491,32.0,systems,Y
2023-04-22,"Moreau, Julien",VST1491,4.0,systems,Y
2023-04-01,E. Palmer,VST1491,19.0,systems,Y
2023-05-08,"Strand, Petra",VST1491,19.0,systems,Y
2023-05-15,S. Beker,VST1491,19.0,systems,
2023-05-22,I. Arnaud,VST1491,32.0,systems,Y
2023-05-01,D. Ferreira,VST1491,29.0,systems,Y
2023-06-08,R. Dietrich,VST1491,16.0,systems,Y
2023-06-15,A. Kovac,VST1491,153.4,systems,Y
2023-04-01,"Ferreira, Diogo",VST1491,23.0,pm,Y
2023-04-08,"Renaud, Luc",VST1491,37.0,pm,Y
2023-04-15,"Moreau, Julien",VST1491,36.0,pm,Y
2023-04-22,R. Dietrich,VST1491,11.0,pm,Y
2023-04-01,E. Palmer,VST1491,30.0,pm,Y
2023-05-08,L. Renaud,VST1491,38.0,pm,Y
2023-05-15,M. Lindqvist,VST1491,16.0,pm,Y
2023-05-22,"Arnaud, Ines",VST1491,52.0,pm,Y
2023-04-01,T. Sala,VST1523,17.0,hardware,Y
2023-04-08,A. Kovac,VST1523,35.0,hardware,Y
2023-04-15,"Ferreira, Diogo",VST1523,10.0,hardware,Y
2023-04-22,"Ferreira, Diogo",VST1523,22.0,hardware,Y
2023-04-01,M. Lindqvist,VST1523,33.0,hardware,Y
2023-05-08,"Lindqvist, Maja",VST1523,32.0,hardware,Y
2023-05-15,"Dietrich, Rea",VST1523,25.0,hardware,Y
2023-05-22,"Kovac, Ana",VST1523,36.0,hardware,Y
2023-05-01,"Lindqvist, Maja",VST1523,19.0,hardware,Y
2023-06-08,S. Beker,VST1523,37.0,hardware,Y
2023-06-15,D. Ferreira,VST1523,37.0,hardware,Y
2023-06-22,I. Arnaud,VST1523,5.0,hardware,Y
2023-06-01,"Haas, Nils",VST1523,478.1,hardware,Y
2023-04-01,L. Renaud,VST1523,39.0,validation,Y
2023-04-08,"Palmer, Ewan",VST1523,29.0,validation,Y
2023-04-15,S. Beker,VST1523,16.0,validation,Y
2023-04-22,A. Kovac,VST1523,26.0,validation,Y
2023-04-01,N. Haas,VST1523,23.0,validation,Y
2023-05-08,D. Ferreira,VST1523,11.0,validation,Y
2023-05-15,E. Palmer,VST1523,28.0,validation,Y
2023-05-22,"Lindqvist, Maja",VST1523,13.0,validation,Y
2023-05-01,"Arnaud, Ines",VST1523,100.8,validation,Y
2023-04-01,I. Arnaud,VST1523,26.0,systems,Y
2023-04-08,"Kovac, Ana",VST1523,30.0,systems,Y
2023-04-15,S. Beker,VST1523,21.0,systems,Y
2023-04-22,E. Palmer,VST1523,10.0,systems,Y
2023-04-01,R. Dietrich,VST1523,15.0,systems,Y
2023-05-08,"Moreau, Julien",VST1523,29.0,systems,Y
2023-05-15,N. Haas,VST1523,83.4,systems,Y
