# Vantis Steering Systems — timesheet export
# period: 2024 Q1   exported: 2024-04-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2024-01-01,J. Moreau,VST-1110,35.0,software,Y
2024-01-08,J. Moreau,VST-1110,24.0,software,Y
2024-01-15,L. Renaud,VST-1110,19.3,software,Y
2024-01-01,S. Beker,VST-1110,39.0,validation,Y
2024-01-08,"Haas, Nils",VST-1110,21.0,validation,
2024-01-15,I. Arnaud,VST-1110,18.3,validation,Y
2024-01-01,"Sala, Tomas",VST-1110,34.0,pm,Y
2024-01-08,D. Ferreira,VST-1110,5.1,pm,Y
2024-01-01,P. Strand,VST-1123,14.0,validation,Y
2024-01-08,"Lindqvist, Maja",VST-1123,5.0,validation,Y
2024-01-15,M. Lindqvist,VST-1123,57.5,validation,Y
2024-01-01,D. Ferreira,VST-1123,19.1,pm,Y
2024-01-01,"Palmer, Ewan",VST-1146,32.0,software,Y
2024-01-08,D. Ferreira,VST-1146,19.0,software,Y
2024-01-15,N. Haas,VST-1146,35.0,software,Y
2024-01-22,J. Moreau,VST-1146,6.0,software,Y
2024-01-01,R. Dietrich,VST-1146,48.8,software,Y
2024-01-01,S. Beker,VST-1146,33.0,validation,Y
2024-01-08,N. Haas,VST-1146,18.2,validation,
2024-01-01,S. Beker,VST-1146,13.0,systems,Y
2024-01-08,I. Arnaud,VST-1146,25.4,systems,Y
2024-01-01,I. Arnaud,VST-1146,25.6,pm,Y
2024-01-01,N. Haas,VST-1162,28.0,hardware,Y
2024-01-08,"Beker, Sena",VST-1162,30.0,hardware,Y
2024-01-15,"Arnaud, Ines",VST-1162,25.0,hardware,
2024-01-22,A. Kovac,VST-1162,26.0,hardware,Y
2024-01-01,"Haas, Nils",VST-1162,26.0,hardware,Y
2024-02-08,"Lindqvist, Maja",VST-1162,7.0,hardware,Y
2024-02-15,T. Sala,VST-1162,36.0,hardware,Y
2024-02-22,I. Arnaud,VST-1162,11.0,hardware,Y
2024-02-01,"Renaud, Luc",VST-1162,36.0,hardware,Y
2024-03-08,T. Sala,VST-1162,19.0,hardware,Y
2024-03-15,P. Strand,VST-1162,39.0,hardware,Y
2024-03-22,"Lindqvist, Maja",VST-1162,34.0,hardware,Y
2024-03-01,M. Lindqvist,VST-1162,535.4,hardware,Y
2024-01-01,A. Kovac,VST-1162,39.0,validation,Y
2024-01-08,"Moreau, Julien",VST-1162,31.0,validation,Y
2024-01-15,A. Kovac,VST-1162,16.0,validation,Y
2024-01-22,"Beker, Sena",VST-1162,20.0,validation,Y
2024-01-01,A. Kovac,VST-1162,17.0,validation,Y
2024-02-08,"Arnaud, Ines",VST-1162,31.0,validation,Y
2024-02-15,I. Arnaud,VST-1162,20.0,validation,Y
2024-02-22,"Strand, Petra",VST-1162,25.0,validation,
2024-02-01,P. Strand,VST-1162,15.0,validation,
2024-03-08,L. Renaud,VST-1162,96.0,validation,Y
2024-01-01,"Renaud, Luc",VST-1162,5.0,systems,
2024-01-08,E. Palmer,VST-1162,18.0,systems,Y
2024-01-15,J. Moreau,VST-1162,5.0,systems,Y
2024-01-22,"Dietrich, Rea",VST-1162,26.0,systems,Y
2024-01-01,N. Haas,VST-1162,31.0,systems,Y
2024-02-08,E. Palmer,VST-1162,9.0,systems,Y
2024-02-15,P. Strand,VST-1162,138.5,systems,Y
2024-01-01,"Kovac, Ana",VST-1162,29.0,pm,Y
2024-01-08,N. Haas,VST-1162,23.0,pm,Y
2024-01-15,L. Renaud,VST-1162,14.0,pm,
2024-01-22,R. Dietrich,VST-1162,37.0,pm,Y
2024-01-01,"Strand, Petra",VST-1162,51.9,pm,Y
2024-01-01,"Lindqvist, Maja",VST-1165,27.0,hardware,Y
2024-01-08,N. Haas,VST-1165,6.0,hardware,Y
2024-01-15,"Beker, Sena",VST-1165,15.0,hardware,Y
2024-01-22,P. Strand,VST-1165,33.0,hardware,Y
2024-01-01,R. Dietrich,VST-1165,24.0,hardware,Y
2024-02-08,I. Arnaud,VST-1165,9.0,hardware,Y
2024-02-15,P. Strand,VST-1165,8.0,hardware,Y
2024-02-22,D. Ferreira,VST-1165,22.0,hardware,Y
2024-02-01,S. Beker,VST-1165,35.0,hardware,Y
2024-03-08,"Sala, Tomas",VST-1165,10.0,hardware,Y
2024-03-15,"Strand, Petra",VST-1165,29.0,hardware,
2024-03-22,"Strand, Petra",VST-1165,22.0,hardware,Y
2024-03-01,"Sala, Tomas",VST-1165,689.6,hardware,Y
2024-01-01,J. Moreau,VST-1165,35.0,validation,Y
2024-01-08,M. Lindqvist,VST-1165,6.0,validation,
2024-01-15,M. Lindqvist,VST-1165,21.0,validation,Y
2024-01-22,E. Palmer,VST-1165,13.0,validation,Y
2024-01-01,J. Moreau,VST-1165,13.0,validation,Y
2024-02-08,"Sala, Tomas",VST-1165,35.0,validation,Y
2024-02-15,I. Arnaud,VST-1165,27.0,validation,Y
2024-02-22,J. Moreau,VST-1165,34.0,validation,Y
2024-02-01,"Kovac, Ana",VST-1165,6.0,validation,Y
2024-03-08,"Ferreira, Diogo",VST-1165,148.0,validation,Y
2024-01-01,"Lindqvist, Maja",VST-1165,27.0,systems,Y
2024-01-08,E. Palmer,VST-1165,31.0,systems,
2024-01-15,"Renaud, Luc",VST-1165,27.0,systems,Y
2024-01-22,"Palmer, Ewan",VST-1165,13.0,systems,Y
2024-01-01,S. Beker,VST-1165,4.0,systems,Y
2024-02-08,R. Dietrich,VST-1165,18.0,systems,Y
2024-02-15,P. Strand,VST-1165,38.0,systems,Y
2024-02-22,"Palmer, Ewan",VST-1165,95.5,systems,Y
2024-01-01,"Palmer, Ewan",VST-1165,39.0,pm,Y
2024-01-08,"Strand, Petra",VST-1165,13.0,pm,Y
2024-01-15,"Haas, Nils",VST-1165,6.0,pm,Y
2024-01-22,T. Sala,VST-1165,5.0,pm,Y
2024-01-01,J. Moreau,VST-1165,106.1,pm,Y
2024-01-01,"Sala, Tomas",VST-1185,23.0,software,
2024-01-08,N. Haas,VST-1185,31.0,software,Y
2024-01-15,"Strand, Petra",VST-1185,37.0,software,Y
2024-01-22,"Sala, Tomas",VST-1185,9.0,software,Y
2024-01-01,T. Sala,VST-1185,41.4,software,Y
2024-01-01,A. Kovac,VST-1185,39.0,validation,
2024-01-08,"Strand, Petra",VST-1185,12.4,validation,Y
2024-01-01,I. Arnaud,VST-1185,30.0,systems,Y
2024-01-08,"Lindqvist, Maja",VST-1185,8.5,systems,Y
2024-01-01,L. Renaud,VST-1185,25.7,pm,Y
2024-01-01,E. Palmer,VST-1216,12.0,validation,Y
2024-01-08,S. Beker,VST-1216,13.0,validation,Y
2024-01-15,A. Kovac,VST-1216,37.0,validation,Y
2024-01-22,P. Strand,VST-1216,56.6,validation,Y
2024-01-01,"Palmer, Ewan",VST-1216,29.7,pm,Y
2024-01-01,I. Arnaud,VST-1299,8.0,hardware,Y
2024-01-08,D. Ferreira,VST-1299,39.0,hardware,Y
2024-01-15,M. Lindqvist,VST-1299,38.0,hardware,Y
2024-01-22,A. Kovac,VST-1299,26.0,hardware,Y
2024-01-01,"Dietrich, Rea",VST-1299,7.0,hardware,Y
2024-02-08,"Palmer, Ewan",VST-1299,26.0,hardware,Y
2024-02-15,"Moreau, Julien",VST-1299,24.0,hardware,Y
2024-02-22,A. Kovac,VST-1299,7.0,hardware,Y
2024-02-01,T. Sala,VST-1299,17.0,hardware,Y
2024-03-08,I. Arnaud,VST-1299,36.0,hardware,Y
2024-03-15,L. Renaud,VST-1299,11.0,hardware,
2024-03-22,"Dietrich, Rea",VST-1299,6.0,hardware,Y
2024-03-01,I. Arnaud,VST-1299,919.2,hardware,Y
2024-01-01,"Beker, Sena",VST-1299,31.0,validation,Y
2024-01-08,S. Beker,VST-1299,11.0,validation,
2024-01-15,"Dietrich, Rea",VST-1299,37.0,validation,Y
2024-01-22,"Dietrich, Rea",VST-1299,37.0,validation,Y
2024-01-01,N. Haas,VST-1299,37.0,validation,Y
2024-02-08,I. Arnaud,VST-1299,18.0,validation,Y
2024-02-15,"Dietrich, Rea",VST-1299,9.0,validation,Y
2024-02-22,N. Haas,VST-1299,7.0,validation,Y
2024-02-01,A. Kovac,VST-1299,35.0,validation,Y
2024-03-08,"Sala, Tomas",VST-1299,22.0,validation,Y
2024-03-15,E. Palmer,VST-1299,28.0,validation,Y
2024-03-22,"Sala, Tomas",VST-1299,9.0,validation,Y
2024-03-01,"Haas, Nils",VST-1299,142.4,validation,Y
2024-01-01,"Haas, Nils",VST-1299,9.0,systems,Y
2024-01-08,L. Renaud,VST-1299,12.0,systems,Y
2024-01-15,T. Sala,VST-1299,33.0,systems,Y
2024-01-22,L. Renaud,VST-1299,11.0,systems,Y
2024-01-01,R. Dietrich,VST-1299,26.0,systems,
2024-02-08,L. Renaud,VST-1299,33.0,systems,Y
2024-02-15,L. Renaud,VST-1299,17.0,systems,Y
2024-02-22,M. Lindqvist,VST-1299,33.0,systems,Y
2024-02-01,"Renaud, Luc",VST-1299,14.0,systems,Y
2024-03-08,"Ferreira, Diogo",VST-1299,129.5,systems,Y
2024-01-01,T. Sala,VST-1299,9.0,pm,Y
2024-01-08,E. Palmer,VST-1299,32.0,pm,Y
2024-01-15,R. Dietrich,VST-1299,21.0,pm,Y
2024-01-22,E. Palmer,VST-1299,35.0,pm,Y
2024-01-01,"Ferreira, Diogo",VST-1299,39.0,pm,Y
2024-02-08,T. Sala,VST-1299,33.0,pm,Y
2024-02-15,R. Dietrich,VST-1299,42.7,pm,Y
2024-01-01,P. Strand,VST-1311,13.0,software,Y
2024-01-08,"Arnaud, Ines",VST-1311,32.0,software,Y
2024-01-15,S. Beker,VST-1311,23.0,software,Y
2024-01-22,P. Strand,VST-1311,28.0,software,Y
2024-01-01,"Palmer, Ewan",VST-1311,33.0,software,Y
2024-02-08,"Lindqvist, Maja",VST-1311,21.0,software,Y
2024-02-15,L. Renaud,VST-1311,6.0,software,Y
2024-02-22,"Dietrich, Rea",VST-1311,5.0,software,Y
2024-02-01,N. Haas,VST-1311,23.0,software,Y
2024-03-08,N. Haas,VST-1311,27.0,software,Y
2024-03-15,"Palmer, Ewan",VST-1311,29.0,software,Y
2024-03-22,"Kovac, Ana",VST-1311,23.0,software,
2024-03-01,E. Palmer,VST-1311,251.8,software,Y
2024-01-01,S. Beker,VST-1311,6.0,systems,
2024-01-08,I. Arnaud,VST-1311,21.0,systems,Y
2024-01-15,L. Renaud,VST-1311,28.0,systems,Y
2024-01-22,"Sala, Tomas",VST-1311,22.0,systems,Y
2024-01-01,"Arnaud, Ines",VST-1311,29.0,systems,Y
2024-02-08,R. Dietrich,VST-1311,38.0,systems,Y
2024-02-15,P. Strand,VST-1311,61.9,systems,Y
2024-01-01,L. Renaud,VST-1311,40.0,validation,Y
2024-01-08,"Renaud, Luc",VST-1311,19.0,validation,Y
2024-01-15,S. Beker,VST-1311,8.0,validation,Y
2024-01-22,A. Kovac,VST-1311,35.0,validation,Y
2024-01-01,M. Lindqvist,VST-1311,15.0,validation,Y
2024-02-08,M. Lindqvist,VST-1311,40.0,validation,Y
2024-02-15,L. Renaud,VST-1311,48.9,validation,
2024-01-01,T. Sala,VST-1311,28.0,pm,Y
2024-01-08,"Kovac, Ana",VST-1311,4.0,pm,Y
2024-01-15,"Ferreira, Diogo",VST-1311,4.0,pm,Y
2024-01-22,S. Beker,VST-1311,67.0,pm,Y
2024-01-01,R. Dietrich,VST-1346,30.0,safety,Y
2024-01-08,R. Dietrich,VST-1346,13.0,safety,Y
2024-01-15,J. Moreau,VST-1346,25.0,safety,Y
2024-01-22,N. Haas,VST-1346,14.0,safety,Y
2024-01-01,"Arnaud, Ines",VST-1346,25.0,safety,Y
2024-02-08,A. Kovac,VST-1346,30.0,safety,Y
2024-02-15,T. Sala,VST-1346,91.5,safety,Y
2024-01-01,J. Moreau,VST-1346,23.0,systems,Y
2024-01-08,I. Arnaud,VST-1346,42.3,systems,Y
2024-01-01,E. Palmer,VST-1346,32.6,pm,Y
2024-01-01,"Moreau, Julien",VST-1401,10.0,calibration,Y
2024-01-08,E. Palmer,VST-1401,28.8,calibration,
2024-01-01,"Strand, Petra",VST-1401,16.2,validation,Y
2024-01-01,L. Renaud,VST-1401,9.7,pm,Y
2024-01-01,T. Sala,VST-1418,35.0,validation,Y
2024-01-08,"Renaud, Luc",VST-1418,34.0,validation,Y
2024-01-15,P. Strand,VST-1418,4.0,validation,Y
2024-01-22,"Moreau, Julien",VST-1418,35.0,validation,Y
2024-01-01,T. Sala,VST-1418,4.0,validation,Y
2024-02-08,T. Sala,VST-1418,24.0,validation,Y
2024-02-15,A. Kovac,VST-1418,35.0,validation,
2024-02-22,M. Lindqvist,VST-1418,6.0,validation,
2024-02-01,L. Renaud,VST-1418,36.0,validation,Y
2024-03-08,J. Moreau,VST-1418,113.6,validation,Y
2024-01-01,S. Beker,VST-1418,31.0,pm,Y
2024-01-08,"Moreau, Julien",VST-1418,5.0,pm,Y
2024-01-15,T. Sala,VST-1418,45.6,pm,Y
2024-01-01,J. Moreau,VST-1419,22.0,hardware,Y
2024-01-08,R. Dietrich,VST-1419,13.0,hardware,Y
2024-01-15,"Beker, Sena",VST-1419,31.0,hardware,Y
2024-01-22,D. Ferreira,VST-1419,36.0,hardware,
2024-01-01,M. Lindqvist,VST-1419,25.0,hardware,Y
2024-02-08,"Arnaud, Ines",VST-1419,32.0,hardware,
2024-02-15,"Renaud, Luc",VST-1419,6.0,hardware,Y
2024-02-22,E. Palmer,VST-1419,20.0,hardware,Y
2024-02-01,"Haas, Nils",VST-1419,19.0,hardware,Y
2024-03-08,T. Sala,VST-1419,35.0,hardware,Y
2024-03-15,"Strand, Petra",VST-1419,34.0,hardware,Y
2024-03-22,A. Kovac,VST-1419,23.0,hardware,Y
2024-03-01,J. Moreau,VST-1419,970.2,hardware,Y
2024-01-01,N. Haas,VST-1419,13.0,validation,Y
2024-01-08,P. Strand,VST-1419,23.0,validation,Y
2024-01-15,"Arnaud, Ines",VST-1419,10.0,validation,Y
2024-01-22,J. Moreau,VST-1419,15.0,validation,Y
2024-01-01,I. Arnaud,VST-1419,28.0,validation,Y
2024-02-08,"Renaud, Luc",VST-1419,5.0,validation,Y
2024-02-15,N. Haas,VST-1419,11.0,validation,Y
2024-02-22,"Lindqvist, Maja",VST-1419,14.0,validation,Y
2024-02-01,T. Sala,VST-1419,11.0,validation,Y
2024-03-08,J. Moreau,VST-1419,14.0,validation,Y
2024-03-15,"Moreau, Julien",VST-1419,37.0,validation,Y
2024-03-22,"Kovac, Ana",VST-1419,9.0,validation,Y
2024-03-01,M. Lindqvist,VST-1419,270.4,validation,Y
2024-01-01,"Dietrich, Rea",VST-1419,17.0,systems,Y
2024-01-08,"Moreau, Julien",VST-1419,23.0,systems,Y
2024-01-15,T. Sala,VST-1419,31.0,systems,Y
2024-01-22,I. Arnaud,VST-1419,31.0,systems,Y
2024-01-01,"Dietrich, Rea",VST-1419,29.0,systems,
2024-02-08,N. Haas,VST-1419,28.0,systems,Y
2024-02-15,"Dietrich, Rea",VST-1419,33.0,systems,Y
2024-02-22,D. Ferreira,VST-1419,25.0,systems,Y
2024-02-01,I. Arnaud,VST-1419,31.0,systems,Y
2024-03-08,E. Palmer,VST-1419,36.0,systems,Y
2024-03-15,"Haas, Nils",VST-1419,61.3,systems,Y
2024-01-01,"Lindqvist, Maja",VST-1419,24.0,pm,Y
2024-01-08,R. Dietrich,VST-1419,4.0,pm,Y
2024-01-15,A. Kovac,VST-1419,36.0,pm,Y
2024-01-22,A. Kovac,VST-1419,19.0,pm,Y
2024-01-01,"Ferreira, Diogo",VST-1419,31.0,pm,Y
2024-02-08,"Lindqvist, Maja",VST-1419,33.0,pm,Y
2024-02-15,"Arnaud, Ines",VST-1419,83.3,pm,Y
2024-01-01,P. Strand,VST-1425,7.0,safety,Y
2024-01-08,"Strand, Petra",VST-1425,37.0,safety,Y
2024-01-15,R. Dietrich,VST-1425,25.0,safety,Y
2024-01-22,P. Strand,VST-1425,32.0,safety,Y
2024-01-01,S. Beker,VST-1425,31.0,safety,Y
2024-02-08,"Ferreira, Diogo",VST-1425,11.0,safety,Y
2024-02-15,"Ferreira, Diogo",VST-1425,26.0,safety,Y
2024-02-22,"Lindqvist, Maja",VST-1425,20.0,safety,Y
2024-02-01,A. Kovac,VST-1425,100.0,safety,Y
2024-01-01,"Kovac, Ana",VST-1425,18.0,systems,Y
2024-01-08,P. Strand,VST-1425,21.0,systems,Y
2024-01-15,"Renaud, Luc",VST-1425,43.6,systems,Y
2024-01-01,"Haas, Nils",VST-1425,12.0,pm,
2024-01-08,J. Moreau,VST-1425,29.2,pm,Y
2024-01-01,"Moreau, Julien",VST-1466,15.0,validation,Y
2024-01-08,"Ferreira, Diogo",VST-1466,9.0,validation,Y
2024-01-15,S. Beker,VST-1466,22.0,validation,Y
2024-01-22,D. Ferreira,VST-1466,16.0,validation,Y
2024-01-01,"Haas, Nils",VST-1466,17.0,validation,Y
2024-02-08,T. Sala,VST-1466,15.0,validation,Y
2024-02-15,"Palmer, Ewan",VST-1466,27.0,validation,Y
2024-02-22,"Palmer, Ewan",VST-1466,30.0,validation,Y
2024-02-01,"Beker, Sena",VST-1466,20.0,validation,Y
2024-03-08,"Kovac, Ana",VST-1466,4.0,validation,Y
2024-03-15,P. Strand,VST-1466,40.0,validation,Y
2024-03-22,"Arnaud, Ines",VST-1466,24.0,validation,Y
2024-03-01,M. Lindqvist,VST-1466,177.9,validation,Y
2024-01-01,E. Palmer,VST-1466,12.0,pm,Y
2024-01-08,L. Renaud,VST-1466,26.0,pm,Y
2024-01-15,"Sala, Tomas",VST-1466,23.0,pm,Y
2024-01-22,"Haas, Nils",VST-1466,43.2,pm,Y
2024-01-01,N. Haas,VST-1528,8.0,hardware,Y
2024-01-08,D. Ferreira,VST-1528,31.0,hardware,Y
2024-01-15,N. Haas,VST-1528,22.0,hardware,Y
2024-01-22,R. Dietrich,VST-1528,37.0,hardware,Y
2024-01-01,J. Moreau,VST-1528,37.0,hardware,Y
2024-02-08,D. Ferreira,VST-1528,35.0,hardware,Y
2024-02-15,A. Kovac,VST-1528,18.0,hardware,Y
2024-02-22,E. Palmer,VST-1528,24.0,hardware,Y
2024-02-01,M. Lindqvist,VST-1528,26.0,hardware,Y
2024-03-08,"Moreau, Julien",VST-1528,4.0,hardware,Y
2024-03-15,E. Palmer,VST-1528,28.0,hardware,Y
2024-03-22,L. Renaud,VST-1528,32.0,hardware,
2024-03-01,"Beker, Sena",VST-1528,881.1,hardware,Y
2024-01-01,"Moreau, Julien",VST-1528,34.0,validation,Y
2024-01-08,J. Moreau,VST-1528,26.0,validation,Y
2024-01-15,A. Kovac,VST-1528,33.0,validation,Y
2024-01-22,T. Sala,VST-1528,14.0,validation,Y
2024-01-01,J. Moreau,VST-1528,25.0,validation,Y
2024-02-08,L. Renaud,VST-1528,8.0,validation,Y
2024-02-15,N. Haas,VST-1528,4.0,validation,Y
2024-02-22,N. Haas,VST-1528,21.0,validation,Y
2024-02-01,M. Lindqvist,VST-1528,26.0,validation,Y
2024-03-08,M. Lindqvist,VST-1528,14.0,validation,Y
2024-03-15,I. Arnaud,VST-1528,16.0,validation,Y
2024-03-22,"Sala, Tomas",VST-1528,34.0,validation,Y
2024-03-01,A. Kovac,VST-1528,175.2,validation,Y
2024-01-01,A. Kovac,VST-1528,22.0,systems,Y
2024-01-08,"Strand, Petra",VST-1528,33.0,systems,
2024-01-15,T. Sala,VST-1528,16.0,systems,Y
2024-01-22,"Lindqvist, Maja",VST-1528,26.0,systems,Y
2024-01-01,N. Haas,VST-1528,33.0,systems,Y
2024-02-08,"Strand, Petra",VST-1528,28.0,systems,Y
2024-02-15,R. Dietrich,VST-1528,21.0,systems,Y
2024-02-22,S. Beker,VST-1528,32.0,systems,Y
2024-02-01,E. Palmer,VST-1528,12.0,systems,Y
2024-03-08,T. Sala,VST-1528,99.6,systems,Y
2024-01-01,L. Renaud,VST-1528,20.0,pm,Y
2024-01-08,"Lindqvist, Maja",VST-1528,11.0,pm,
2024-01-15,R. Dietrich,VST-1528,37.0,pm,Y
2024-01-22,M. Lindqvist,VST-1528,25.0,pm,Y
2024-01-01,A. Kovac,VST-1528,15.0,pm,
2024-02-08,J. Moreau,VST-1528,32.0,pm,Y
2024-02-15,I. Arnaud,VST-1528,75.1,pm,Y
2024-01-01,"Kovac, Ana",VST-1594,20.0,hardware,Y
2024-01-08,T. Sala,VST-1594,18.0,hardware,Y
2024-01-15,"Palmer, Ewan",VST-1594,18.0,hardware,Y
2024-01-22,"Dietrich, Rea",VST-1594,14.0,hardware,Y
2024-01-01,"Kovac, Ana",VST-1594,30.0,hardware,
2024-02-08,N. Haas,VST-1594,29.0,hardware,Y
2024-02-15,"Sala, Tomas",VST-1594,34.0,hardware,Y
2024-02-22,"Arnaud, Ines",VST-1594,17.0,hardware,Y
2024-02-01,"Ferreira, Diogo",VST-1594,10.0,hardware,Y
2024-03-08,N. Haas,VST-1594,33.0,hardware,Y
2024-03-15,"Palmer, Ewan",VST-1594,12.0,hardware,Y
2024-03-22,"Palmer, Ewan",VST-1594,155.2,hardware,Y
2024-01-01,T. Sala,VST-1594,35.0,validation,Y
2024-01-08,M. Lindqvist,VST-1594,32.0,validation,Y
2024-01-15,"Dietrich, Rea",VST-1594,39.0,validation,Y
2024-01-22,T. Sala,VST-1594,24.1,validation,
2024-01-01,A. Kovac,VST-1594,33.0,systems,Y
2024-01-08,I. Arnaud,VST-1594,18.0,systems,Y
2024-01-15,M. Lindqvist,VST-1594,27.0,systems,Y
2024-01-01,"Renaud, Luc",VST-1594,5.0,pm,Y
2024-01-08,R. Dietrich,VST-1594,47.0,pm,Y
2024-01-01,"Moreau, Julien",VST-1614,7.0,software,Y
2024-01-08,S. Beker,VST-1614,26.0,software,Y
2024-01-15,J. Moreau,VST-1614,12.0,software,Y
2024-01-22,L. Renaud,VST-1614,29.0,software,Y
2024-01-01,S. Beker,VST-1614,7.0,software,Y
2024-02-08,"Moreau, Julien",VST-1614,37.0,software,Y
2024-02-15,M. Lindqvist,VST-1614,21.0,software,Y
2024-02-22,T. Sala,VST-1614,11.0,software,Y
2024-02-01,"Arnaud, Ines",VST-1614,9.0,software,Y
2024-03-08,D. Ferreira,VST-1614,37.0,software,
2024-03-15,A. Kovac,VST-1614,20.0,software,Y
2024-03-22,L. Renaud,VST-1614,35.0,software,Y
2024-03-01,J. Moreau,VST-1614,2219.3,software,
2024-01-01,"Arnaud, Ines",VST-1614,37.0,systems,Y
2024-01-08,D. Ferreira,VST-1614,27.0,systems,Y
2024-01-15,L. Renaud,VST-1614,19.0,systems,Y
2024-01-22,L. Renaud,VST-1614,12.0,systems,Y
2024-01-01,R. Dietrich,VST-1614,38.0,systems,Y
2024-02-08,D. Ferreira,VST-1614,29.0,systems,Y
2024-02-15,"Lindqvist, Maja",VST-1614,16.0,systems,Y
2024-02-22,I. Arnaud,VST-1614,20.0,systems,Y
2024-02-01,"Moreau, Julien",VST-1614,25.0,systems,Y
