# Vantis Steering Systems — timesheet export
# period: 2020 Q2   exported: 2020-07-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2020-04-08,I. Arnaud,1342,18.0,safety,Y
2020-04-15,R. Dietrich,1342,5.0,safety,Y
2020-04-22,E. Palmer,1342,24.0,safety,Y
2020-04-01,N. Haas,1342,10.0,safety,
2020-05-08,T. Sala,1342,20.0,safety,Y
2020-05-15,D. Ferreira,1342,5.0,safety,Y
2020-05-22,A. Kovac,1342,20.0,safety,Y
2020-05-01,T. Sala,1342,32.0,safety,Y
2020-06-08,"Lindqvist, Maja",1342,32.0,safety,Y
2020-06-15,R. Dietrich,1342,29.0,safety,Y
2020-06-22,"Dietrich, Rea",1342,28.0,safety,Y
2020-06-01,T. Sala,1342,810.8,safety,Y
2020-04-01,L. Renaud,1342,11.0,systems,Y
2020-04-08,J. Moreau,1342,20.0,systems,Y
2020-04-15,"Moreau, Julien",1342,20.0,systems,Y
2020-04-22,J. Moreau,1342,24.0,systems,Y
2020-04-01,D. Ferreira,1342,28.0,systems,Y
2020-05-08,R. Dietrich,1342,25.0,systems,Y
2020-05-15,"Lindqvist, Maja",1342,7.0,systems,Y
2020-05-22,D. Ferreira,1342,28.0,systems,Y
2020-05-01,R. Dietrich,1342,136.4,systems,Y
2020-04-01,"Lindqvist, Maja",1342,28.0,pm,Y
2020-04-08,M. Lindqvist,1342,12.0,pm,Y
2020-04-15,J. Moreau,1342,33.0,pm,Y
2020-04-22,R. Dietrich,1342,5.0,pm,
2020-04-01,"Palmer, Ewan",1342,71.7,pm,Y
2020-04-01,"Arnaud, Ines",1351,10.0,safety,Y
2020-04-08,R. Dietrich,1351,16.0,safety,Y
2020-04-15,"Haas, Nils",1351,10.0,safety,
2020-04-22,J. Moreau,1351,9.0,safety,Y
2020-04-01,S. Beker,1351,10.0,safety,Y
2020-05-08,P. Strand,1351,24.0,safety,Y
2020-05-15,"Palmer, Ewan",1351,31.0,safety,Y
2020-05-22,"Lindqvist, Maja",1351,144.0,safety,Y
2020-04-01,"Ferreira, Diogo",1351,36.0,systems,Y
2020-04-08,"Renaud, Luc",1351,31.0,systems,Y
2020-04-15,"Arnaud, Ines",1351,5.6,systems,Y
2020-04-01,E. Palmer,1351,7.0,pm,Y
2020-04-08,T. Sala,1351,29.2,pm,Y
2020-04-01,J. Moreau,1360,39.0,safety,Y
2020-04-08,L. Renaud,1360,8.0,safety,Y
2020-04-15,E. Palmer,1360,32.0,safety,Y
2020-04-22,N. Haas,1360,5.0,safety,Y
2020-04-01,"Dietrich, Rea",1360,39.0,safety,Y
2020-05-08,M. Lindqvist,1360,21.0,safety,Y
2020-05-15,E. Palmer,1360,26.0,safety,Y
2020-05-22,R. Dietrich,1360,6.0,safety,Y
2020-05-01,"Dietrich, Rea",1360,28.0,safety,Y
2020-06-08,"Beker, Sena",1360,30.0,safety,Y
2020-06-15,"Renaud, Luc",1360,14.0,safety,Y
2020-06-22,M. Lindqvist,1360,4.0,safety,Y
2020-06-01,"Sala, Tomas",1360,1022.8,safety,Y
2020-04-01,R. Dietrich,1360,8.0,systems,Y
2020-04-08,J. Moreau,1360,8.0,systems,Y
2020-04-15,D. Ferreira,1360,36.0,systems,Y
2020-04-22,J. Moreau,1360,40.0,systems,Y
2020-04-01,"Moreau, Julien",1360,38.0,systems,Y
2020-05-08,A. Kovac,1360,20.0,systems,Y
2020-05-15,D. Ferreira,1360,32.0,systems,Y
2020-05-22,"Kovac, Ana",1360,13.0,systems,Y
2020-05-01,S. Beker,1360,12.0,systems,Y
2020-06-08,R. Dietrich,1360,7.0,systems,Y
2020-06-15,M. Lindqvist,1360,150.2,systems,Y
2020-04-01,J. Moreau,1360,11.0,pm,Y
2020-04-08,"Dietrich, Rea",1360,21.0,pm,Y
2020-04-15,I. Arnaud,1360,15.0,pm,Y
2020-04-22,"Moreau, Julien",1360,6.0,pm,Y
2020-04-01,R. Dietrich,1360,12.0,pm,Y
2020-05-08,"Haas, Nils",1360,117.1,pm,Y
2020-04-01,"Palmer, Ewan",1505,33.0,validation,Y
2020-04-08,"Renaud, Luc",1505,27.0,validation,Y
2020-04-15,D. Ferreira,1505,20.7,validation,Y
2020-04-01,E. Palmer,1505,20.2,pm,Y
2020-04-01,J. Moreau,1531,34.0,safety,Y
2020-04-08,"Renaud, Luc",1531,30.0,safety,Y
2020-04-15,M. Lindqvist,1531,37.0,safety,Y
2020-04-22,I. Arnaud,1531,26.0,safety,Y
2020-04-01,"Beker, Sena",1531,21.0,safety,Y
2020-05-08,M. Lindqvist,1531,38.0,safety,Y
2020-05-15,I. Arnaud,1531,41.4,safety,Y
2020-04-01,R. Dietrich,1531,40.0,systems,Y
2020-04-08,"Haas, Nils",1531,25.0,systems,
2020-04-01,P. Strand,1531,32.4,pm,Y
2020-04-01,E. Palmer,1546,22.0,hardware,Y
2020-04-08,M. Lindqvist,1546,19.0,hardware,Y
2020-04-15,S. Beker,1546,24.0,hardware,Y
2020-04-22,"Lindqvist, Maja",1546,19.0,hardware,Y
2020-04-01,D. Ferreira,1546,20.0,hardware,Y
2020-05-08,I. Arnaud,1546,24.0,hardware,Y
2020-05-15,D. Ferreira,1546,33.0,hardware,Y
2020-05-22,S. Beker,1546,13.0,hardware,Y
2020-05-01,R. Dietrich,1546,9.0,hardware,Y
2020-06-08,T. Sala,1546,17.0,hardware,Y
2020-06-15,M. Lindqvist,1546,21.0,hardware,Y
2020-06-22,"Ferreira, Diogo",1546,165.4,hardware,Y
2020-04-01,I. Arnaud,1546,38.0,validation,Y
2020-04-08,I. Arnaud,1546,13.0,validation,Y
2020-04-15,T. Sala,1546,19.0,validation,Y
2020-04-22,"Lindqvist, Maja",1546,58.8,validation,Y
2020-04-01,M. Lindqvist,1546,15.0,systems,Y
2020-04-08,"Palmer, Ewan",1546,20.0,systems,Y
2020-04-15,S. Beker,1546,42.3,systems,Y
2020-04-01,S. Beker,1546,33.0,pm,Y
2020-04-08,P. Strand,1546,18.5,pm,Y
2020-04-01,D. Ferreira,1607,3.8,systems,Y
2020-04-01,R. Dietrich,1607,3.7,pm,Y
# the three lines below were booked against a closed code and journalled later
2020-05-26,T. Sala,VST-1067,4.5,pm,
2020-05-04,A. Kovac,VST-1067,12.4,pm,
2020-05-08,T. Sala,VST-1067,5.1,systems,
