# Vantis Steering Systems — timesheet export
# period: 2023 Q3   exported: 2023-10-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2023-09-08,P. Strand,VST1079,9.0,pm,Y
2023-09-15,A. Kovac,VST1079,6.0,pm,Y
2023-09-22,"Beker, Sena",VST1079,5.0,pm,Y
2023-09-01,"Ferreira, Diogo",VST1079,292.5,pm,Y
2023-07-01,L. Renaud,VST1087,4.0,systems,Y
2023-07-01,E. Palmer,VST1087,4.1,pm,Y
2023-07-01,"Ferreira, Diogo",VST1101,40.0,software,Y
2023-07-08,"Dietrich, Rea",VST1101,39.0,software,Y
2023-07-15,T. Sala,VST1101,40.0,software,Y
2023-07-22,"Arnaud, Ines",VST1101,15.0,software,Y
2023-07-01,"Haas, Nils",VST1101,28.0,software,Y
2023-08-08,"Beker, Sena",VST1101,16.0,software,Y
2023-08-15,"Sala, Tomas",VST1101,17.0,software,Y
2023-08-22,E. Palmer,VST1101,15.0,software,Y
2023-08-01,D. Ferreira,VST1101,24.0,software,Y
2023-09-08,"Haas, Nils",VST1101,27.0,software,Y
2023-09-15,T. Sala,VST1101,110.7,software,Y
2023-07-01,S. Beker,VST1101,30.0,systems,Y
2023-07-08,S. Beker,VST1101,8.0,systems,Y
2023-07-15,R. Dietrich,VST1101,36.0,systems,Y
2023-07-22,L. Renaud,VST1101,22.0,systems,Y
2023-07-01,D. Ferreira,VST1101,52.7,systems,Y
2023-07-01,"Arnaud, Ines",VST1101,13.0,validation,Y
2023-07-08,"Lindqvist, Maja",VST1101,28.0,validation,Y
2023-07-15,N. Haas,VST1101,5.0,validation,Y
2023-07-22,"Beker, Sena",VST1101,4.0,validation,Y
2023-07-01,"Arnaud, Ines",VST1101,98.7,validation,Y
2023-07-01,I. Arnaud,VST1101,15.0,pm,Y
2023-07-08,"Sala, Tomas",VST1101,7.0,pm,Y
2023-07-15,S. Beker,VST1101,52.3,pm,
2023-07-01,M. Lindqvist,VST1105,3.3,systems,Y
2023-07-01,N. Haas,VST1105,3.3,pm,Y
2023-07-01,"Arnaud, Ines",VST1119,32.4,calibration,
2023-07-01,"Palmer, Ewan",VST1119,13.5,validation,Y
2023-07-01,"Dietrich, Rea",VST1119,8.1,pm,Y
2023-07-01,L. Renaud,VST1168,7.0,safety,Y
2023-07-08,E. Palmer,VST1168,21.0,safety,Y
2023-07-15,"Moreau, Julien",VST1168,13.0,safety,
2023-07-22,S. Beker,VST1168,31.0,safety,Y
2023-07-01,J. Moreau,VST1168,11.0,safety,Y
2023-08-08,P. Strand,VST1168,33.0,safety,
2023-08-15,N. Haas,VST1168,8.0,safety,
2023-08-22,D. Ferreira,VST1168,18.0,safety,Y
2023-08-01,"Dietrich, Rea",VST1168,34.0,safety,
2023-09-08,"Kovac, Ana",VST1168,10.0,safety,Y
2023-09-15,"Ferreira, Diogo",VST1168,163.4,safety,Y
2023-07-01,"Palmer, Ewan",VST1168,18.0,systems,Y
2023-07-08,"Dietrich, Rea",VST1168,4.0,systems,Y
2023-07-15,A. Kovac,VST1168,77.8,systems,
2023-07-01,P. Strand,VST1168,32.0,pm,Y
2023-07-08,"Kovac, Ana",VST1168,18.0,pm,Y
2023-07-01,L. Renaud,VST1180,10.0,software,Y
2023-07-08,D. Ferreira,VST1180,28.0,software,Y
2023-07-15,"Haas, Nils",VST1180,48.9,software,Y
2023-07-01,"Sala, Tomas",VST1180,17.0,validation,
2023-07-08,T. Sala,VST1180,10.0,validation,Y
2023-07-15,I. Arnaud,VST1180,59.9,validation,Y
2023-07-01,D. Ferreira,VST1180,37.0,pm,Y
2023-07-08,"Palmer, Ewan",VST1180,6.5,pm,Y
2023-07-01,T. Sala,VST1186,16.0,hardware,Y
2023-07-08,"Moreau, Julien",VST1186,37.0,hardware,Y
2023-07-15,S. Beker,VST1186,30.0,hardware,Y
2023-07-22,"Lindqvist, Maja",VST1186,10.0,hardware,Y
2023-07-01,"Kovac, Ana",VST1186,19.0,hardware,Y
2023-08-08,"Kovac, Ana",VST1186,17.0,hardware,Y
2023-08-15,D. Ferreira,VST1186,33.0,hardware,Y
2023-08-22,"Sala, Tomas",VST1186,6.0,hardware,Y
2023-08-01,S. Beker,VST1186,40.0,hardware,Y
2023-09-08,A. Kovac,VST1186,9.0,hardware,Y
2023-09-15,I. Arnaud,VST1186,35.0,hardware,Y
2023-09-22,M. Lindqvist,VST1186,34.0,hardware,Y
2023-09-01,"Moreau, Julien",VST1186,1029.9,hardware,
2023-07-01,L. Renaud,VST1186,34.0,validation,Y
2023-07-08,P. Strand,VST1186,24.0,validation,Y
2023-07-15,"Dietrich, Rea",VST1186,4.0,validation,Y
2023-07-22,"Palmer, Ewan",VST1186,36.0,validation,Y
2023-07-01,"Haas, Nils",VST1186,19.0,validation,Y
2023-08-08,S. Beker,VST1186,30.0,validation,Y
2023-08-15,R. Dietrich,VST1186,15.0,validation,Y
2023-08-22,M. Lindqvist,VST1186,33.0,validation,Y
2023-08-01,I. Arnaud,VST1186,37.0,validation,Y
2023-09-08,M. Lindqvist,VST1186,34.0,validation,Y
2023-09-15,P. Strand,VST1186,8.0,validation,
2023-09-22,J. Moreau,VST1186,24.0,validation,
2023-09-01,"Haas, Nils",VST1186,140.6,validation,Y
2023-07-01,E. Palmer,VST1186,16.0,systems,Y
2023-07-08,"Beker, Sena",VST1186,26.0,systems,Y
2023-07-15,"Ferreira, Diogo",VST1186,7.0,systems,Y
2023-07-22,E. Palmer,VST1186,30.0,systems,Y
2023-07-01,P. Strand,VST1186,7.0,systems,Y
2023-08-08,"Palmer, Ewan",VST1186,28.0,systems,Y
2023-08-15,"Ferreira, Diogo",VST1186,34.0,systems,Y
2023-08-22,L. Renaud,VST1186,115.2,systems,Y
2023-07-01,"Moreau, Julien",VST1186,23.0,pm,Y
2023-07-08,J. Moreau,VST1186,38.0,pm,
2023-07-15,A. Kovac,VST1186,15.0,pm,Y
2023-07-22,D. Ferreira,VST1186,36.0,pm,Y
2023-07-01,D. Ferreira,VST1186,22.0,pm,Y
2023-08-08,I. Arnaud,VST1186,41.5,pm,Y
2023-07-01,"Lindqvist, Maja",VST1218,22.0,hardware,Y
2023-07-08,"Palmer, Ewan",VST1218,28.0,hardware,Y
2023-07-15,"Haas, Nils",VST1218,12.0,hardware,Y
2023-07-22,"Arnaud, Ines",VST1218,4.0,hardware,Y
2023-07-01,N. Haas,VST1218,21.0,hardware,Y
2023-08-08,"Dietrich, Rea",VST1218,24.0,hardware,Y
2023-08-15,L. Renaud,VST1218,39.0,hardware,Y
2023-08-22,L. Renaud,VST1218,18.0,hardware,Y
2023-08-01,M. Lindqvist,VST1218,20.0,hardware,Y
2023-09-08,"Moreau, Julien",VST1218,123.2,hardware,Y
2023-07-01,R. Dietrich,VST1218,39.0,validation,Y
2023-07-08,M. Lindqvist,VST1218,8.0,validation,Y
2023-07-15,R. Dietrich,VST1218,37.0,validation,Y
2023-07-22,M. Lindqvist,VST1218,19.7,validation,Y
2023-07-01,D. Ferreira,VST1218,7.0,systems,Y
2023-07-08,S. Beker,VST1218,55.2,systems,Y
2023-07-01,M. Lindqvist,VST1218,5.0,pm,Y
2023-07-08,N. Haas,VST1218,36.6,pm,Y
2023-07-01,A. Kovac,VST1237,13.0,hardware,Y
2023-07-08,R. Dietrich,VST1237,12.0,hardware,Y
2023-07-15,L. Renaud,VST1237,20.0,hardware,Y
2023-07-22,L. Renaud,VST1237,35.0,hardware,Y
2023-07-01,L. Renaud,VST1237,22.0,hardware,Y
2023-08-08,E. Palmer,VST1237,34.0,hardware,Y
2023-08-15,"Moreau, Julien",VST1237,32.0,hardware,Y
2023-08-22,M. Lindqvist,VST1237,32.0,hardware,Y
2023-08-01,S. Beker,VST1237,10.0,hardware,Y
2023-09-08,J. Moreau,VST1237,24.0,hardware,Y
2023-09-15,T. Sala,VST1237,17.0,hardware,Y
2023-09-22,"Arnaud, Ines",VST1237,32.0,hardware,Y
2023-09-01,"Palmer, Ewan",VST1237,1177.6,hardware,Y
2023-07-01,"Ferreira, Diogo",VST1237,5.0,validation,Y
2023-07-08,"Ferreira, Diogo",VST1237,5.0,validation,Y
2023-07-15,P. Strand,VST1237,9.0,validation,
2023-07-22,"Dietrich, Rea",VST1237,19.0,validation,Y
2023-07-01,"Sala, Tomas",VST1237,31.0,validation,Y
2023-08-08,I. Arnaud,VST1237,36.0,validation,Y
2023-08-15,N. Haas,VST1237,35.0,validation,Y
2023-08-22,I. Arnaud,VST1237,21.0,validation,Y
2023-08-01,A. Kovac,VST1237,24.0,validation,Y
2023-09-08,J. Moreau,VST1237,38.0,validation,Y
2023-09-15,"Palmer, Ewan",VST1237,31.0,validation,Y
2023-09-22,R. Dietrich,VST1237,13.0,validation,Y
2023-09-01,"Ferreira, Diogo",VST1237,219.9,validation,Y
2023-07-01,"Strand, Petra",VST1237,18.0,systems,Y
2023-07-08,P. Strand,VST1237,37.0,systems,Y
2023-07-15,T. Sala,VST1237,17.0,systems,Y
2023-07-22,"Arnaud, Ines",VST1237,14.0,systems,Y
2023-07-01,N. Haas,VST1237,34.0,systems,Y
2023-08-08,"Strand, Petra",VST1237,32.0,systems,Y
2023-08-15,L. Renaud,VST1237,13.0,systems,Y
2023-08-22,P. Strand,VST1237,24.0,systems,Y
2023-08-01,E. Palmer,VST1237,103.1,systems,Y
2023-07-01,M. Lindqvist,VST1237,10.0,pm,
2023-07-08,"Dietrich, Rea",VST1237,35.0,pm,Y
2023-07-15,R. Dietrich,VST1237,31.0,pm,Y
2023-07-22,L. Renaud,VST1237,17.0,pm,Y
2023-07-01,I. Arnaud,VST1237,32.0,pm,
2023-08-08,M. Lindqvist,VST1237,69.7,pm,
2023-07-01,"Strand, Petra",VST1255,12.0,hardware,Y
2023-07-08,"Strand, Petra",VST1255,6.0,hardware,Y
2023-07-15,L. Renaud,VST1255,17.0,hardware,Y
2023-07-22,S. Beker,VST1255,22.0,hardware,Y
2023-07-01,"Dietrich, Rea",VST1255,33.0,hardware,Y
2023-08-08,A. Kovac,VST1255,10.0,hardware,Y
2023-08-15,"Renaud, Luc",VST1255,12.0,hardware,Y
2023-08-22,L. Renaud,VST1255,24.0,hardware,Y
2023-08-01,"Lindqvist, Maja",VST1255,16.0,hardware,Y
2023-09-08,E. Palmer,VST1255,30.0,hardware,Y
2023-09-15,I. Arnaud,VST1255,35.0,hardware,Y
2023-09-22,D. Ferreira,VST1255,26.0,hardware,
2023-09-01,A. Kovac,VST1255,185.0,hardware,Y
2023-07-01,"Lindqvist, Maja",VST1255,17.0,validation,Y
2023-07-08,M. Lindqvist,VST1255,11.0,validation,Y
2023-07-15,D. Ferreira,VST1255,31.0,validation,Y
2023-07-22,A. Kovac,VST1255,35.0,validation,Y
2023-07-01,T. Sala,VST1255,48.7,validation,Y
2023-07-01,S. Beker,VST1255,40.0,systems,Y
2023-07-08,N. Haas,VST1255,6.0,systems,Y
2023-07-15,"Lindqvist, Maja",VST1255,39.6,systems,Y
2023-07-01,J. Moreau,VST1255,39.0,pm,Y
2023-07-08,"Ferreira, Diogo",VST1255,18.0,pm,Y
2023-07-01,A. Kovac,VST1261,23.0,validation,Y
2023-07-08,D. Ferreira,VST1261,7.0,validation,Y
2023-07-15,A. Kovac,VST1261,54.3,validation,Y
2023-07-01,R. Dietrich,VST1261,21.1,pm,Y
2023-07-01,N. Haas,VST1318,21.0,software,Y
2023-07-08,"Strand, Petra",VST1318,37.0,software,Y
2023-07-15,E. Palmer,VST1318,31.0,software,Y
2023-07-22,M. Lindqvist,VST1318,29.0,software,Y
2023-07-01,E. Palmer,VST1318,46.0,software,Y
2023-07-01,"Haas, Nils",VST1318,17.0,validation,Y
2023-07-08,N. Haas,VST1318,42.6,validation,Y
2023-07-01,P. Strand,VST1318,16.0,systems,Y
2023-07-08,"Dietrich, Rea",VST1318,28.7,systems,Y
2023-07-01,"Moreau, Julien",VST1318,29.9,pm,Y
2023-07-01,N. Haas,VST1329,31.0,software,Y
2023-07-08,"Sala, Tomas",VST1329,20.0,software,Y
2023-07-15,M. Lindqvist,VST1329,29.6,software,Y
2023-07-01,R. Dietrich,VST1329,14.0,validation,Y
2023-07-08,I. Arnaud,VST1329,20.0,validation,Y
2023-07-15,R. Dietrich,VST1329,46.6,validation,Y
2023-07-01,S. Beker,VST1329,27.0,pm,Y
2023-07-08,"Renaud, Luc",VST1329,13.4,pm,Y
2023-07-01,D. Ferreira,VST1347,24.0,hardware,Y
2023-07-08,L. Renaud,VST1347,26.0,hardware,Y
2023-07-15,S. Beker,VST1347,12.0,hardware,Y
2023-07-22,"Haas, Nils",VST1347,35.0,hardware,Y
2023-07-01,"Strand, Petra",VST1347,28.0,hardware,Y
2023-08-08,"Kovac, Ana",VST1347,6.0,hardware,Y
2023-08-15,"Dietrich, Rea",VST1347,24.0,hardware,Y
2023-08-22,J. Moreau,VST1347,8.0,hardware,Y
2023-08-01,M. Lindqvist,VST1347,16.0,hardware,Y
2023-09-08,E. Palmer,VST1347,4.0,hardware,Y
2023-09-15,L. Renaud,VST1347,15.0,hardware,Y
2023-09-22,R. Dietrich,VST1347,200.6,hardware,Y
2023-07-01,A. Kovac,VST1347,31.0,validation,Y
2023-07-08,N. Haas,VST1347,20.0,validation,Y
2023-07-15,"Strand, Petra",VST1347,19.0,validation,Y
2023-07-22,"Beker, Sena",VST1347,62.9,validation,Y
2023-07-01,M. Lindqvist,VST1347,25.0,systems,Y
2023-07-08,I. Arnaud,VST1347,40.0,systems,Y
2023-07-15,"Beker, Sena",VST1347,14.7,systems,Y
2023-07-01,"Beker, Sena",VST1347,27.0,pm,Y
2023-07-08,M. Lindqvist,VST1347,26.1,pm,Y
2023-07-01,"Lindqvist, Maja",VST1348,4.0,systems,Y
2023-07-01,"Dietrich, Rea",VST1348,4.0,pm,Y
2023-07-01,A. Kovac,VST1382,7.0,software,Y
2023-07-08,"Lindqvist, Maja",VST1382,21.0,software,Y
2023-07-15,"Lindqvist, Maja",VST1382,40.0,software,Y
2023-07-22,S. Beker,VST1382,34.0,software,Y
2023-07-01,"Moreau, Julien",VST1382,15.0,software,Y
2023-08-08,T. Sala,VST1382,40.0,software,Y
2023-08-15,A. Kovac,VST1382,32.0,software,
2023-08-22,L. Renaud,VST1382,11.0,software,Y
2023-08-01,T. Sala,VST1382,35.0,software,Y
2023-09-08,"Haas, Nils",VST1382,19.0,software,
2023-09-15,S. Beker,VST1382,28.0,software,Y
2023-09-22,R. Dietrich,VST1382,115.8,software,Y
2023-07-01,"Strand, Petra",VST1382,27.0,systems,Y
2023-07-08,T. Sala,VST1382,33.0,systems,Y
2023-07-15,A. Kovac,VST1382,10.0,systems,Y
2023-07-22,"Dietrich, Rea",VST1382,17.0,systems,Y
2023-07-01,D. Ferreira,VST1382,72.1,systems,Y
2023-07-01,M. Lindqvist,VST1382,4.0,validation,Y
2023-07-08,"Haas, Nils",VST1382,17.0,validation,Y
2023-07-15,A. Kovac,VST1382,18.0,validation,Y
2023-07-22,A. Kovac,VST1382,11.0,validation,Y
2023-07-01,"Palmer, Ewan",VST1382,109.1,validation,Y
2023-07-01,S. Beker,VST1382,28.0,pm,Y
2023-07-08,A. Kovac,VST1382,22.0,pm,Y
2023-07-15,"Sala, Tomas",VST1382,29.6,pm,Y
2023-07-01,R. Dietrich,VST1385,16.0,software,
2023-07-08,R. Dietrich,VST1385,7.0,software,
2023-07-15,"Renaud, Luc",VST1385,39.0,software,Y
2023-07-22,"Lindqvist, Maja",VST1385,4.0,software,Y
2023-07-01,L. Renaud,VST1385,27.0,software,
2023-08-08,D. Ferreira,VST1385,36.0,software,Y
2023-08-15,I. Arnaud,VST1385,92.6,software,Y
2023-07-01,"Ferreira, Diogo",VST1385,29.0,validation,Y
2023-07-08,"Arnaud, Ines",VST1385,15.0,validation,
2023-07-15,"Arnaud, Ines",VST1385,36.6,validation,
2023-07-01,N. Haas,VST1385,29.0,systems,Y
2023-07-08,A. Kovac,VST1385,31.4,systems,Y
2023-07-01,L. Renaud,VST1385,8.0,pm,Y
2023-07-08,D. Ferreira,VST1385,32.3,pm,Y
2023-07-01,"Sala, Tomas",VST1410,5.0,hardware,Y
2023-07-08,I. Arnaud,VST1410,39.0,hardware,Y
2023-07-15,"Sala, Tomas",VST1410,35.0,hardware,Y
2023-07-22,"Palmer, Ewan",VST1410,19.0,hardware,Y
2023-07-01,"Ferreira, Diogo",VST1410,36.0,hardware,Y
2023-08-08,I. Arnaud,VST1410,32.0,hardware,Y
2023-08-15,"Arnaud, Ines",VST1410,9.0,hardware,Y
2023-08-22,"Ferreira, Diogo",VST1410,6.0,hardware,Y
2023-08-01,J. Moreau,VST1410,6.0,hardware,
2023-09-08,N. Haas,VST1410,10.0,hardware,Y
2023-09-15,I. Arnaud,VST1410,36.0,hardware,Y
2023-09-22,R. Dietrich,VST1410,147.1,hardware,Y
2023-07-01,E. Palmer,VST1410,28.0,validation,Y
2023-07-08,N. Haas,VST1410,18.0,validation,Y
2023-07-15,"Sala, Tomas",VST1410,14.0,validation,Y
2023-07-22,M. Lindqvist,VST1410,66.7,validation,Y
2023-07-01,T. Sala,VST1410,33.0,systems,Y
2023-07-08,P. Strand,VST1410,16.0,systems,Y
2023-07-15,E. Palmer,VST1410,27.0,systems,Y
2023-07-01,"Dietrich, Rea",VST1410,14.0,pm,Y
2023-07-08,R. Dietrich,VST1410,36.7,pm,Y
2023-07-01,S. Beker,VST1436,19.0,safety,Y
2023-07-08,"Moreau, Julien",VST1436,33.0,safety,Y
2023-07-15,J. Moreau,VST1436,37.0,safety,Y
2023-07-22,J. Moreau,VST1436,34.0,safety,Y
2023-07-01,"Kovac, Ana",VST1436,6.0,safety,Y
2023-08-08,S. Beker,VST1436,24.0,safety,Y
2023-08-15,J. Moreau,VST1436,38.0,safety,Y
2023-08-22,"Renaud, Luc",VST1436,39.0,safety,Y
2023-08-01,"Palmer, Ewan",VST1436,12.0,safety,Y
2023-09-08,"Strand, Petra",VST1436,16.0,safety,Y
2023-09-15,R. Dietrich,VST1436,16.0,safety,Y
2023-09-22,T. Sala,VST1436,4.0,safety,
2023-09-01,J. Moreau,VST1436,1100.3,safety,Y
2023-07-01,S. Beker,VST1436,21.0,systems,Y
2023-07-08,A. Kovac,VST1436,21.0,systems,Y
2023-07-15,"Lindqvist, Maja",VST1436,14.0,systems,Y
2023-07-22,"Palmer, Ewan",VST1436,27.0,systems,Y
2023-07-01,R. Dietrich,VST1436,38.0,systems,Y
2023-08-08,"Kovac, Ana",VST1436,23.0,systems,Y
2023-08-15,"Beker, Sena",VST1436,35.0,systems,Y
2023-08-22,J. Moreau,VST1436,33.0,systems,Y
2023-08-01,"Lindqvist, Maja",VST1436,23.0,systems,Y
2023-09-08,N. Haas,VST1436,24.0,systems,Y
2023-09-15,L. Renaud,VST1436,4.0,systems,Y
2023-09-22,T. Sala,VST1436,130.8,systems,Y
2023-07-01,D. Ferreira,VST1436,25.0,pm,Y
2023-07-08,"Lindqvist, Maja",VST1436,30.0,pm,Y
2023-07-15,I. Arnaud,VST1436,26.0,pm,Y
2023-07-22,R. Dietrich,VST1436,7.0,pm,Y
2023-07-01,T. Sala,VST1436,13.0,pm,Y
2023-08-08,M. Lindqvist,VST1436,95.9,pm,Y
2023-07-01,"Ferreira, Diogo",VST1438,4.7,systems,
2023-07-01,"Strand, Petra",VST1438,4.6,pm,Y
2023-07-01,P. Strand,VST1460,40.0,software,Y
2023-07-08,"Ferreira, Diogo",VST1460,21.0,software,
2023-07-15,N. Haas,VST1460,26.0,software,Y
2023-07-22,N. Haas,VST1460,38.0,software,
2023-07-01,A. Kovac,VST1460,11.0,software,Y
2023-08-08,"Kovac, Ana",VST1460,29.0,software,Y
2023-08-15,"Dietrich, Rea",VST1460,58.4,software,Y
2023-07-01,T. Sala,VST1460,39.0,validation,Y
2023-07-08,J. Moreau,VST1460,26.0,validation,Y
2023-07-15,S. Beker,VST1460,16.2,validation,Y
2023-07-01,P. Strand,VST1460,31.0,systems,Y
2023-07-08,"Sala, Tomas",VST1460,29.9,systems,Y
2023-07-01,S. Beker,VST1460,33.0,pm,Y
2023-07-08,"Moreau, Julien",VST1460,7.6,pm,Y
2023-07-01,"Renaud, Luc",VST1509,32.0,software,Y
2023-07-08,A. Kovac,VST1509,29.0,software,Y
2023-07-15,"Strand, Petra",VST1509,22.0,software,Y
2023-07-22,E. Palmer,VST1509,40.0,software,Y
2023-07-01,"Renaud, Luc",VST1509,12.0,software,Y
2023-08-08,D. Ferreira,VST1509,19.0,software,Y
2023-08-15,J. Moreau,VST1509,14.0,software,Y
2023-08-22,A. Kovac,VST1509,78.4,software,Y
2023-07-01,"Ferreira, Diogo",VST1509,39.0,validation,Y
2023-07-08,I. Arnaud,VST1509,8.0,validation,Y
2023-07-15,"Sala, Tomas",VST1509,29.0,validation,Y
2023-07-22,"Strand, Petra",VST1509,34.0,validation,
2023-07-01,J. Moreau,VST1509,15.0,validation,Y
2023-08-08,"Palmer, Ewan",VST1509,8.0,validation,Y
2023-08-15,"Moreau, Julien",VST1509,4.0,validation,Y
2023-08-22,T. Sala,VST1509,109.4,validation,Y
2023-07-01,P. Strand,VST1509,21.0,pm,Y
2023-07-08,J. Moreau,VST1509,32.0,pm,Y
2023-07-15,D. Ferreira,VST1509,20.0,pm,Y
2023-07-22,"Lindqvist, Maja",VST1509,50.3,pm,Y
2023-07-01,S. Beker,VST1583,4.2,systems,Y
2023-07-01,"Strand, Petra",VST1583,4.2,pm,Y
2023-07-01,T. Sala,VST1601,29.0,software,Y
2023-07-08,S. Beker,VST1601,31.0,software,Y
2023-07-15,S. Beker,VST1601,15.0,software,Y
2023-07-22,T. Sala,VST1601,37.0,software,Y
2023-07-01,"Haas, Nils",VST1601,22.0,software,
2023-08-08,E. Palmer,VST1601,6.0,software,Y
2023-08-15,T. Sala,VST1601,16.0,software,Y
2023-08-22,A. Kovac,VST1601,15.0,software,Y
2023-08-01,M. Lindqvist,VST1601,8.0,software,Y
2023-09-08,S. Beker,VST1601,28.0,software,Y
2023-09-15,M. Lindqvist,VST1601,29.0,software,Y
2023-09-22,A. Kovac,VST1601,151.4,software,Y
2023-07-01,P. Strand,VST1601,36.0,systems,Y
2023-07-08,N. Haas,VST1601,28.0,systems,Y
2023-07-15,"Kovac, Ana",VST1601,35.0,systems,Y
2023-07-22,P. Strand,VST1601,25.0,systems,Y
2023-07-01,T. Sala,VST1601,31.0,systems,Y
2023-07-01,P. Strand,VST1601,33.0,validation,Y
2023-07-08,A. Kovac,VST1601,18.0,validation,Y
2023-07-15,"Kovac, Ana",VST1601,28.0,validation,Y
2023-07-22,D. Ferreira,VST1601,7.0,validation,Y
2023-07-01,M. Lindqvist,VST1601,69.0,validation,Y
2023-07-01,R. Dietrich,VST1601,37.0,pm,Y
2023-07-08,"Sala, Tomas",VST1601,6.0,pm,Y
2023-07-15,"Kovac, Ana",VST1601,34.5,pm,Y
2023-07-01,"Strand, Petra",VST1603,23.0,hardware,Y
2023-07-08,S. Beker,VST1603,38.0,hardware,Y
2023-07-15,L. Renaud,VST1603,35.0,hardware,
2023-07-22,N. Haas,VST1603,14.0,hardware,Y
2023-07-01,P. Strand,VST1603,33.0,hardware,Y
2023-08-08,A. Kovac,VST1603,37.0,hardware,Y
2023-08-15,M. Lindqvist,VST1603,21.0,hardware,Y
2023-08-22,J. Moreau,VST1603,6.0,hardware,
2023-08-01,"Lindqvist, Maja",VST1603,20.0,hardware,Y
2023-09-08,J. Moreau,VST1603,30.0,hardware,Y
2023-09-15,"Dietrich, Rea",VST1603,5.0,hardware,Y
2023-09-22,L. Renaud,VST1603,32.0,hardware,Y
2023-09-01,L. Renaud,VST1603,835.6,hardware,Y
2023-07-01,N. Haas,VST1603,40.0,validation,Y
2023-07-08,N. Haas,VST1603,40.0,validation,
2023-07-15,"Kovac, Ana",VST1603,15.0,validation,Y
